,series_id,FIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,id,Area_Type,area_text,display_level,selectable,sort_sequence,FIPS_code
152,LAUCN050950000000003,CN0509500000000,6.576,7.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.576,2009M05_3moAve,5,1363,F,"Monroe County, AR",0,T,317,CN0509500000000
153,LAUCN050970000000003,CN0509700000000,5.484,7.0,,,0,-24108,6.484,2009M08_3moAve,8,1364,F,"Montgomery County, AR",0,T,318,CN0509700000000
154,LAUCN050990000000003,CN0509900000000,6.22,6.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.22,2013M11_3moAve,59,1365,F,"Nevada County, AR",0,T,319,CN0509900000000
155,LAUCN051010000000003,CN0510100000000,5.376,6.3,2014M04,2015M06_3moAve,2015M06_3moAve,78,6.376,2014M04_3moAve,64,1366,F,"Newton County, AR",0,T,320,CN0510100000000
156,LAUCN051030000000003,CN0510300000000,6.844,7.3,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.844,2009M05_3moAve,5,1367,F,"Ouachita County, AR",0,T,321,CN0510300000000
157,LAUCN051050000000003,CN0510500000000,5.2,6.7,,,0,-24108,6.2,,-24108,1368,F,"Perry County, AR",0,T,322,CN0510500000000
158,LAUCN051070000000003,CN0510700000000,7.232,8.8,,,0,-24108,8.232,2014M11_3moAve,71,1369,F,"Phillips County, AR",0,T,323,CN0510700000000
159,LAUCN051090000000003,CN0510900000000,5.848,7.4,,,0,-24108,6.848,2014M10_3moAve,70,1370,F,"Pike County, AR",0,T,324,CN0510900000000
160,LAUCN051110000000003,CN0511100000000,6.836,6.1,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.836,2014M04_3moAve,64,1371,F,"Poinsett County, AR",0,T,325,CN0511100000000
161,LAUCN051130000000003,CN0511300000000,5.04,6.5,,,0,-24108,6.04,2014M11_3moAve,71,1372,F,"Polk County, AR",0,T,326,CN0511300000000
162,LAUCN051150000000003,CN0511500000000,4.836,6.5,,,0,-24108,5.836,2014M11_3moAve,71,1373,F,"Pope County, AR",0,T,327,CN0511500000000
163,LAUCN051170000000003,CN0511700000000,5.716,5.5,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.716,2013M12_3moAve,60,1374,F,"Prairie County, AR",0,T,328,CN0511700000000
164,LAUCN051190000000003,CN0511900000000,4.74,5.2,,,0,-24108,5.74,2014M05_3moAve,65,1375,F,"Pulaski County, AR",0,T,329,CN0511900000000
165,LAUCN051210000000003,CN0512100000000,8.748,7.5,2009M04,2009M09_3moAve,2009M09_3moAve,9,9.748,2009M05_3moAve,5,1376,F,"Randolph County, AR",0,T,330,CN0512100000000
166,LAUCN051230000000003,CN0512300000000,9.512,8.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,10.512,2009M05_3moAve,5,1377,F,"St. Francis County, AR",0,T,331,CN0512300000000
167,LAUCN051250000000003,CN0512500000000,4.312,4.6,,,0,-24108,5.312,2014M04_3moAve,64,1378,F,"Saline County, AR",0,T,332,CN0512500000000
168,LAUCN051270000000003,CN0512700000000,4.688,5.8,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.688,2014M04_3moAve,64,1379,F,"Scott County, AR",0,T,333,CN0512700000000
169,LAUCN051290000000003,CN0512900000000,5.14,6.5,,,0,-24108,6.14,2014M06_3moAve,66,1380,F,"Searcy County, AR",0,T,334,CN0512900000000
170,LAUCN051310000000003,CN0513100000000,5.052,5.4,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.052,2014M05_3moAve,65,1381,F,"Sebastian County, AR",0,T,335,CN0513100000000
171,LAUCN051330000000003,CN0513300000000,4.1,6.6,,,0,-24108,5.1,,-24108,1382,F,"Sevier County, AR",0,T,336,CN0513300000000
172,LAUCN051350000000003,CN0513500000000,7.12,7.7,,,0,-24108,8.12,2014M10_3moAve,70,1383,F,"Sharp County, AR",0,T,337,CN0513500000000
173,LAUCN051370000000003,CN0513700000000,6.124,6.9,,,0,-24108,7.124,2010M07_3moAve,19,1384,F,"Stone County, AR",0,T,338,CN0513700000000
174,LAUCN051390000000003,CN0513900000000,6.604,7.5,,,0,-24108,7.604,2014M05_3moAve,65,1385,F,"Union County, AR",0,T,339,CN0513900000000
175,LAUCN051410000000003,CN0514100000000,6.26,7.7,,,0,-24108,7.26,2014M10_3moAve,70,1386,F,"Van Buren County, AR",0,T,340,CN0514100000000
176,LAUCN051430000000003,CN0514300000000,4.036,4.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.036,2013M11_3moAve,59,1387,F,"Washington County, AR",0,T,341,CN0514300000000
177,LAUCN051450000000003,CN0514500000000,6.288,7.0,2014M10,2014M11_3moAve,2014M11_3moAve,71,7.288,2013M11_3moAve,59,1388,F,"White County, AR",0,T,342,CN0514500000000
178,LAUCN051470000000003,CN0514700000000,8.392,7.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.392,2010M09_3moAve,21,1389,F,"Woodruff County, AR",0,T,343,CN0514700000000
179,LAUCN051490000000003,CN0514900000000,4.412,6.2,,,0,-24108,5.412,2014M10_3moAve,70,1390,F,"Yell County, AR",0,T,344,CN0514900000000
180,LAUCN060010000000003,CN0600100000000,5.424,5.0,2014M12,2014M12_3moAve,2014M12_3moAve,72,6.424,2014M04_3moAve,64,1391,F,"Alameda County, CA",0,T,419,CN0600100000000
181,LAUCN060030000000003,CN0600300000000,9.504,9.2,2009M01,2012M04_3moAve,2012M04_3moAve,40,10.504,2010M03_3moAve,15,1392,F,"Alpine County, CA",0,T,420,CN0600300000000
182,LAUCN060050000000003,CN0600500000000,6.712,6.5,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.712,2014M10_3moAve,70,1393,F,"Amador County, CA",0,T,421,CN0600500000000
183,LAUCN060070000000003,CN0600700000000,7.516,7.5,2014M09,2015M04_3moAve,2015M04_3moAve,76,8.516,2014M06_3moAve,66,1394,F,"Butte County, CA",0,T,422,CN0600700000000
184,LAUCN060090000000003,CN0600900000000,7.512,6.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.512,2014M05_3moAve,65,1395,F,"Calaveras County, CA",0,T,423,CN0600900000000
185,LAUCN060110000000003,CN0601100000000,12.884,11.8,2009M09,2014M09_3moAve,2014M09_3moAve,69,13.884,2009M09_3moAve,9,1396,F,"Colusa County, CA",0,T,424,CN0601100000000
186,LAUCN060130000000003,CN0601300000000,5.432,5.2,2014M12,2015M02_3moAve,2015M02_3moAve,74,6.432,2014M05_3moAve,65,1397,F,"Contra Costa County, CA",0,T,425,CN0601300000000
187,LAUCN060150000000003,CN0601500000000,8.152,8.7,2015M05,,0,-24108,9.152,2015M04_3moAve,76,1398,F,"Del Norte County, CA",0,T,426,CN0601500000000
188,LAUCN060170000000003,CN0601700000000,6.052,5.7,2015M03,2015M04_3moAve,2015M04_3moAve,76,7.052,2014M06_3moAve,66,1399,F,"El Dorado County, CA",0,T,427,CN0601700000000
189,LAUCN060190000000003,CN0601900000000,9.52,9.6,2015M06,,0,-24108,10.52,2014M09_3moAve,69,1400,F,"Fresno County, CA",0,T,428,CN0601900000000
190,LAUCN060210000000003,CN0602100000000,9.628,9.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,10.628,2013M11_3moAve,59,1401,F,"Glenn County, CA",0,T,429,CN0602100000000
191,LAUCN060230000000003,CN0602300000000,6.572,6.0,2014M05,2014M06_3moAve,2014M06_3moAve,66,7.572,2013M11_3moAve,59,1402,F,"Humboldt County, CA",0,T,430,CN0602300000000
192,LAUCN060250000000003,CN0602500000000,20.124,24.2,,,0,-24108,21.124,2014M02_3moAve,62,1403,F,"Imperial County, CA",0,T,431,CN0602500000000
193,LAUCN060270000000003,CN0602700000000,5.736,5.8,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.736,2014M06_3moAve,66,1404,F,"Inyo County, CA",0,T,432,CN0602700000000
194,LAUCN060290000000003,CN0602900000000,8.968,10.0,2014M09,,0,-24108,9.968,2014M09_3moAve,69,1405,F,"Kern County, CA",0,T,433,CN0602900000000
195,LAUCN060310000000003,CN0603100000000,9.604,9.8,2014M09,,0,-24108,10.604,2014M09_3moAve,69,1406,F,"Kings County, CA",0,T,434,CN0603100000000
196,LAUCN060330000000003,CN0603300000000,9.516,7.2,2014M04,2014M05_3moAve,2014M05_3moAve,65,10.516,2013M07_3moAve,55,1407,F,"Lake County, CA",0,T,435,CN0603300000000
197,LAUCN060350000000003,CN0603500000000,8.844,6.9,2013M09,2014M07_3moAve,2014M07_3moAve,67,9.844,2013M09_3moAve,57,1408,F,"Lassen County, CA",0,T,436,CN0603500000000
198,LAUCN060370000000003,CN0603700000000,6.3,7.5,,,0,-24108,7.3,2015M05_3moAve,77,1409,F,"Los Angeles County, CA",0,T,437,CN0603700000000
199,LAUCN060390000000003,CN0603900000000,8.46,9.9,,,0,-24108,9.46,2014M10_3moAve,70,1410,F,"Madera County, CA",0,T,438,CN0603900000000
200,LAUCN060410000000003,CN0604100000000,4.164,3.7,2014M04,2014M06_3moAve,2014M06_3moAve,66,5.164,2013M05_3moAve,53,1411,F,"Marin County, CA",0,T,439,CN0604100000000
201,LAUCN060430000000003,CN0604300000000,6.808,5.7,2014M09,2015M06_3moAve,2015M06_3moAve,78,7.808,2014M07_3moAve,67,1412,F,"Mariposa County, CA",0,T,440,CN0604300000000
202,LAUCN060450000000003,CN0604500000000,6.172,5.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.172,2014M05_3moAve,65,1413,F,"Mendocino County, CA",0,T,441,CN0604500000000
203,LAUCN060470000000003,CN0604700000000,11.308,10.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,12.308,2013M10_3moAve,58,1414,F,"Merced County, CA",0,T,442,CN0604700000000
204,LAUCN060490000000003,CN0604900000000,8.896,8.1,2014M09,2014M09_3moAve,2014M09_3moAve,69,9.896,2014M06_3moAve,66,1415,F,"Modoc County, CA",0,T,443,CN0604900000000
205,LAUCN060510000000003,CN0605100000000,5.388,6.1,,,0,-24108,6.388,2015M02_3moAve,74,1416,F,"Mono County, CA",0,T,444,CN0605100000000
206,LAUCN060530000000003,CN0605300000000,7.852,6.4,2013M09,2014M07_3moAve,2014M07_3moAve,67,8.852,2013M07_3moAve,55,1417,F,"Monterey County, CA",0,T,445,CN0605300000000
207,LAUCN060550000000003,CN0605500000000,4.556,4.4,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.556,2014M05_3moAve,65,1418,F,"Napa County, CA",0,T,446,CN0605500000000
208,LAUCN060570000000003,CN0605700000000,5.664,5.6,2015M03,2015M04_3moAve,2015M04_3moAve,76,6.664,2014M06_3moAve,66,1419,F,"Nevada County, CA",0,T,447,CN0605700000000
209,LAUCN060590000000003,CN0605900000000,4.572,4.7,2015M03,2015M04_3moAve,2015M04_3moAve,76,5.572,2014M05_3moAve,65,1420,F,"Orange County, CA",0,T,448,CN0605900000000
210,LAUCN060610000000003,CN0606100000000,5.592,5.2,2014M12,2015M02_3moAve,2015M02_3moAve,74,6.592,2014M05_3moAve,65,1421,F,"Placer County, CA",0,T,449,CN0606100000000
211,LAUCN060630000000003,CN0606300000000,9.64,8.2,2014M06,2014M08_3moAve,2014M08_3moAve,68,10.64,2014M07_3moAve,67,1422,F,"Plumas County, CA",0,T,450,CN0606300000000
212,LAUCN060650000000003,CN0606500000000,7.252,7.3,2014M12,2015M02_3moAve,2015M02_3moAve,74,8.252,2014M05_3moAve,65,1423,F,"Riverside County, CA",0,T,451,CN0606500000000
213,LAUCN060670000000003,CN0606700000000,6.3,6.2,2015M03,2015M04_3moAve,2015M04_3moAve,76,7.3,2014M06_3moAve,66,1424,F,"Sacramento County, CA",0,T,452,CN0606700000000
214,LAUCN060690000000003,CN0606900000000,8.392,7.0,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.392,2014M06_3moAve,66,1425,F,"San Benito County, CA",0,T,453,CN0606900000000
215,LAUCN060710000000003,CN0607100000000,6.772,6.9,2015M02,2015M03_3moAve,2015M03_3moAve,75,7.772,2014M11_3moAve,71,1426,F,"San Bernardino County, CA",0,T,454,CN0607100000000
216,LAUCN060730000000003,CN0607300000000,5.256,5.4,2015M03,2015M04_3moAve,2015M04_3moAve,76,6.256,2014M06_3moAve,66,1427,F,"San Diego County, CA",0,T,455,CN0607300000000
217,LAUCN060750000000003,CN0607500000000,4.728,3.8,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.728,2013M04_3moAve,52,1428,F,"San Francisco County/city, CA",0,T,456,CN0607500000000
218,LAUCN060770000000003,CN0607700000000,9.216,8.9,2015M04,2015M05_3moAve,2015M05_3moAve,77,10.216,2014M09_3moAve,69,1429,F,"San Joaquin County, CA",0,T,457,CN0607700000000
219,LAUCN060790000000003,CN0607900000000,5.0,4.9,2015M03,2015M04_3moAve,2015M04_3moAve,76,6.0,2014M04_3moAve,64,1430,F,"San Luis Obispo County, CA",0,T,458,CN0607900000000
220,LAUCN060810000000003,CN0608100000000,4.328,3.6,2014M04,2014M05_3moAve,2014M05_3moAve,65,5.328,2013M05_3moAve,53,1431,F,"San Mateo County, CA",0,T,459,CN0608100000000
221,LAUCN060830000000003,CN0608300000000,4.896,5.0,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.896,2014M05_3moAve,65,1432,F,"Santa Barbara County, CA",0,T,460,CN0608300000000
222,LAUCN060850000000003,CN0608500000000,5.324,4.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.324,2013M11_3moAve,59,1433,F,"Santa Clara County, CA",0,T,461,CN0608500000000
223,LAUCN060870000000003,CN0608700000000,6.632,6.5,2015M06,2015M07_3moAve,2015M07_3moAve,79,7.632,2014M08_3moAve,68,1434,F,"Santa Cruz County, CA",0,T,462,CN0608700000000
224,LAUCN060890000000003,CN0608900000000,8.736,7.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.736,2014M06_3moAve,66,1435,F,"Shasta County, CA",0,T,463,CN0608900000000
225,LAUCN060910000000003,CN0609100000000,9.268,7.2,2014M06,2014M07_3moAve,2014M07_3moAve,67,10.268,2013M10_3moAve,58,1436,F,"Sierra County, CA",0,T,464,CN0609100000000
226,LAUCN060930000000003,CN0609300000000,9.344,8.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,10.344,2014M06_3moAve,66,1437,F,"Siskiyou County, CA",0,T,465,CN0609300000000
227,LAUCN060950000000003,CN0609500000000,6.052,6.2,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.052,2014M10_3moAve,70,1438,F,"Solano County, CA",0,T,466,CN0609500000000
228,LAUCN060970000000003,CN0609700000000,5.024,4.6,2014M12,2015M03_3moAve,2015M03_3moAve,75,6.024,2014M04_3moAve,64,1439,F,"Sonoma County, CA",0,T,467,CN0609700000000
229,LAUCN060990000000003,CN0609900000000,9.836,9.4,2014M09,2015M05_3moAve,2015M05_3moAve,77,10.836,2014M08_3moAve,68,1440,F,"Stanislaus County, CA",0,T,468,CN0609900000000
230,LAUCN061010000000003,CN0610100000000,10.976,9.7,2014M08,2014M09_3moAve,2014M09_3moAve,69,11.976,2014M08_3moAve,68,1441,F,"Sutter County, CA",0,T,469,CN0610100000000
231,LAUCN061030000000003,CN0610300000000,8.196,8.4,2014M10,2015M05_3moAve,2015M05_3moAve,77,9.196,2014M10_3moAve,70,1442,F,"Tehama County, CA",0,T,470,CN0610300000000
232,LAUCN061050000000003,CN0610500000000,11.604,7.9,2012M09,2013M07_3moAve,2013M07_3moAve,55,12.604,2012M09_3moAve,45,1443,F,"Trinity County, CA",0,T,471,CN0610500000000
233,LAUCN061070000000003,CN0610700000000,10.012,11.7,,,0,-24108,11.012,,-24108,1444,F,"Tulare County, CA",0,T,472,CN0610700000000
234,LAUCN061090000000003,CN0610900000000,7.076,7.1,2015M04,2015M05_3moAve,2015M05_3moAve,77,8.076,2014M10_3moAve,70,1445,F,"Tuolumne County, CA",0,T,473,CN0610900000000
235,LAUCN061110000000003,CN0611100000000,5.568,5.9,2015M03,2015M04_3moAve,2015M04_3moAve,76,6.568,2014M05_3moAve,65,1446,F,"Ventura County, CA",0,T,474,CN0611100000000
236,LAUCN061130000000003,CN0611300000000,6.536,6.3,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.536,2014M06_3moAve,66,1447,F,"Yolo County, CA",0,T,475,CN0611300000000
237,LAUCN061150000000003,CN0611500000000,10.548,9.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,11.548,2014M06_3moAve,66,1448,F,"Yuba County, CA",0,T,476,CN0611500000000
238,LAUCN080010000000003,CN0800100000000,4.776,4.5,2014M09,2014M11_3moAve,2014M11_3moAve,71,5.776,2014M07_3moAve,67,1449,F,"Adams County, CO",0,T,775,CN0800100000000
239,LAUCN080030000000003,CN0800300000000,4.572,5.6,,,0,-24108,5.572,2009M11_3moAve,11,1450,F,"Alamosa County, CO",0,T,776,CN0800300000000
240,LAUCN080050000000003,CN0800500000000,4.304,3.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.304,2014M05_3moAve,65,1451,F,"Arapahoe County, CO",0,T,777,CN0800500000000
241,LAUCN080070000000003,CN0800700000000,4.42,3.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.42,2014M08_3moAve,68,1452,F,"Archuleta County, CO",0,T,778,CN0800700000000
242,LAUCN080090000000003,CN0800900000000,2.936,2.0,2014M04,2014M06_3moAve,2014M06_3moAve,66,3.936,2009M05_3moAve,5,1453,F,"Baca County, CO",0,T,779,CN0800900000000
243,LAUCN080110000000003,CN0801100000000,5.504,4.3,2009M08,2009M10_3moAve,2009M10_3moAve,10,6.504,2009M08_3moAve,8,1454,F,"Bent County, CO",0,T,780,CN0801100000000
244,LAUCN080130000000003,CN0801300000000,3.7,3.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.7,2014M05_3moAve,65,1455,F,"Boulder County, CO",0,T,781,CN0801300000000
245,LAUCN080140000000003,CN0801400000000,4.004,3.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.004,2014M05_3moAve,65,1456,F,"Broomfield County/city, CO",0,T,782,CN0801400000000
246,LAUCN080150000000003,CN0801500000000,4.032,3.2,2014M06,2014M07_3moAve,2014M07_3moAve,67,5.032,2014M05_3moAve,65,1457,F,"Chaffee County, CO",0,T,783,CN0801500000000
247,LAUCN080170000000003,CN0801700000000,2.58,3.2,2009M07,2009M08_3moAve,2009M08_3moAve,8,3.58,2009M05_3moAve,5,1458,F,"Cheyenne County, CO",0,T,784,CN0801700000000
248,LAUCN080190000000003,CN0801900000000,4.108,4.0,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.108,2014M05_3moAve,65,1459,F,"Clear Creek County, CO",0,T,785,CN0801900000000
249,LAUCN080210000000003,CN0802100000000,6.388,6.0,2009M08,2009M09_3moAve,2009M09_3moAve,9,7.388,2009M06_3moAve,6,1460,F,"Conejos County, CO",0,T,786,CN0802100000000
250,LAUCN080230000000003,CN0802300000000,7.4,6.5,2014M10,2014M11_3moAve,2014M11_3moAve,71,8.4,2014M09_3moAve,69,1461,F,"Costilla County, CO",0,T,787,CN0802300000000
251,LAUCN080250000000003,CN0802500000000,6.776,4.6,2013M08,2013M10_3moAve,2013M10_3moAve,58,7.776,2013M05_3moAve,53,1462,F,"Crowley County, CO",0,T,788,CN0802500000000
252,LAUCN080270000000003,CN0802700000000,4.508,3.2,2014M06,2014M08_3moAve,2014M08_3moAve,68,5.508,2009M09_3moAve,9,1463,F,"Custer County, CO",0,T,789,CN0802700000000
253,LAUCN080290000000003,CN0802900000000,3.812,5.7,,,0,-24108,4.812,,-24108,1464,F,"Delta County, CO",0,T,790,CN0802900000000
254,LAUCN080310000000003,CN0803100000000,4.724,3.9,2014M07,2014M08_3moAve,2014M08_3moAve,68,5.724,2014M05_3moAve,65,1465,F,"Denver County/city, CO",0,T,791,CN0803100000000
255,LAUCN080330000000003,CN0803300000000,6.016,1.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.016,2013M10_3moAve,58,1466,F,"Dolores County, CO",0,T,792,CN0803300000000
256,LAUCN080350000000003,CN0803500000000,3.636,3.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.636,2014M05_3moAve,65,1467,F,"Douglas County, CO",0,T,793,CN0803500000000
257,LAUCN080370000000003,CN0803700000000,3.2,2.9,2015M07,,0,-24108,4.2,2014M08_3moAve,68,1468,F,"Eagle County, CO",0,T,794,CN0803700000000
258,LAUCN080390000000003,CN0803900000000,4.216,3.1,2014M05,2014M08_3moAve,2014M08_3moAve,68,5.216,2013M11_3moAve,59,1469,F,"Elbert County, CO",0,T,795,CN0803900000000
259,LAUCN080410000000003,CN0804100000000,4.924,4.9,2014M10,,0,-24108,5.924,2014M09_3moAve,69,1470,F,"El Paso County, CO",0,T,796,CN0804100000000
260,LAUCN080430000000003,CN0804300000000,5.504,6.5,,,0,-24108,6.504,,-24108,1471,F,"Fremont County, CO",0,T,797,CN0804300000000
261,LAUCN080450000000003,CN0804500000000,2.768,3.9,,,0,-24108,3.768,,-24108,1472,F,"Garfield County, CO",0,T,798,CN0804500000000
262,LAUCN080470000000003,CN0804700000000,3.832,3.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,4.832,2014M06_3moAve,66,1473,F,"Gilpin County, CO",0,T,799,CN0804700000000
263,LAUCN080490000000003,CN0804900000000,3.144,3.0,2015M07,,0,-24108,4.144,2014M08_3moAve,68,1474,F,"Grand County, CO",0,T,800,CN0804900000000
264,LAUCN080510000000003,CN0805100000000,3.184,2.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.184,2014M07_3moAve,67,1475,F,"Gunnison County, CO",0,T,801,CN0805100000000
265,LAUCN080530000000003,CN0805300000000,3.188,2.8,2009M06,2009M01_3moAve,2009M01_3moAve,1,4.188,2009M05_3moAve,5,1476,F,"Hinsdale County, CO",0,T,802,CN0805300000000
266,LAUCN080550000000003,CN0805500000000,5.552,8.2,,,0,-24108,6.552,,-24108,1477,F,"Huerfano County, CO",0,T,803,CN0805500000000
267,LAUCN080570000000003,CN0805700000000,2.916,3.3,2014M09,2014M09_3moAve,2014M09_3moAve,69,3.916,2009M08_3moAve,8,1478,F,"Jackson County, CO",0,T,804,CN0805700000000
268,LAUCN080590000000003,CN0805900000000,4.14,3.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.14,2014M05_3moAve,65,1479,F,"Jefferson County, CO",0,T,805,CN0805900000000
269,LAUCN080610000000003,CN0806100000000,3.192,3.0,2009M09,2014M09_3moAve,2014M09_3moAve,69,4.192,2009M08_3moAve,8,1480,F,"Kiowa County, CO",0,T,806,CN0806100000000
270,LAUCN080630000000003,CN0806300000000,3.012,2.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,4.012,2009M05_3moAve,5,1481,F,"Kit Carson County, CO",0,T,807,CN0806300000000
271,LAUCN080650000000003,CN0806500000000,4.068,3.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.068,2014M07_3moAve,67,1482,F,"Lake County, CO",0,T,808,CN0806500000000
272,LAUCN080670000000003,CN0806700000000,3.18,3.6,,,0,-24108,4.18,2014M07_3moAve,67,1483,F,"La Plata County, CO",0,T,809,CN0806700000000
273,LAUCN080690000000003,CN0806900000000,3.788,3.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.788,2014M05_3moAve,65,1484,F,"Larimer County, CO",0,T,810,CN0806900000000
274,LAUCN080710000000003,CN0807100000000,4.044,6.5,,,0,-24108,5.044,,-24108,1485,F,"Las Animas County, CO",0,T,811,CN0807100000000
275,LAUCN080730000000003,CN0807300000000,3.344,3.1,2014M09,,0,-24108,4.344,2009M05_3moAve,5,1486,F,"Lincoln County, CO",0,T,812,CN0807300000000
276,LAUCN080750000000003,CN0807500000000,3.448,3.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.448,2014M05_3moAve,65,1487,F,"Logan County, CO",0,T,813,CN0807500000000
277,LAUCN080770000000003,CN0807700000000,3.512,5.9,,,0,-24108,4.512,,-24108,1488,F,"Mesa County, CO",0,T,814,CN0807700000000
278,LAUCN080790000000003,CN0807900000000,4.9,3.2,2011M07,2011M08_3moAve,2011M08_3moAve,32,5.9,2009M09_3moAve,9,1489,F,"Mineral County, CO",0,T,815,CN0807900000000
279,LAUCN080810000000003,CN0808100000000,3.42,4.4,,,0,-24108,4.42,2014M11_3moAve,71,1490,F,"Moffat County, CO",0,T,816,CN0808100000000
280,LAUCN080830000000003,CN0808300000000,4.52,5.3,,,0,-24108,5.52,2014M08_3moAve,68,1491,F,"Montezuma County, CO",0,T,817,CN0808300000000
281,LAUCN080850000000003,CN0808500000000,4.252,5.1,,,0,-24108,5.252,2014M11_3moAve,71,1492,F,"Montrose County, CO",0,T,818,CN0808500000000
282,LAUCN080870000000003,CN0808700000000,3.772,4.1,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.772,2014M07_3moAve,67,1493,F,"Morgan County, CO",0,T,819,CN0808700000000
283,LAUCN080890000000003,CN0808900000000,5.44,6.3,,,0,-24108,6.44,2009M09_3moAve,9,1494,F,"Otero County, CO",0,T,820,CN0808900000000
284,LAUCN080910000000003,CN0809100000000,3.32,3.7,,,0,-24108,4.32,2014M09_3moAve,69,1495,F,"Ouray County, CO",0,T,821,CN0809100000000
285,LAUCN080930000000003,CN0809300000000,4.16,3.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.16,2014M06_3moAve,66,1496,F,"Park County, CO",0,T,822,CN0809300000000
286,LAUCN080950000000003,CN0809500000000,3.048,2.3,2009M08,2009M10_3moAve,2009M10_3moAve,10,4.048,2009M05_3moAve,5,1497,F,"Phillips County, CO",0,T,823,CN0809500000000
287,LAUCN080970000000003,CN0809700000000,3.04,3.0,2015M07,,0,-24108,4.04,2014M09_3moAve,69,1498,F,"Pitkin County, CO",0,T,824,CN0809700000000
288,LAUCN080990000000003,CN0809900000000,3.956,4.6,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.956,2014M06_3moAve,66,1499,F,"Prowers County, CO",0,T,825,CN0809900000000
289,LAUCN081010000000003,CN0810100000000,5.36,6.0,,,0,-24108,6.36,2014M10_3moAve,70,1500,F,"Pueblo County, CO",0,T,826,CN0810100000000
290,LAUCN081030000000003,CN0810300000000,2.344,5.2,,,0,-24108,3.344,,-24108,1501,F,"Rio Blanco County, CO",0,T,827,CN0810300000000
291,LAUCN081050000000003,CN0810500000000,4.776,6.3,,,0,-24108,5.776,2009M08_3moAve,8,1502,F,"Rio Grande County, CO",0,T,828,CN0810500000000
292,LAUCN081070000000003,CN0810700000000,3.0,3.2,,,0,-24108,4.0,2014M08_3moAve,68,1503,F,"Routt County, CO",0,T,829,CN0810700000000
