id,Area_Type,FIPS,area_text,display_level,selectable,sort_sequence
3054,F,CN3604500000000,"Jefferson County, NY",0,T,5162
3055,F,CN3604700000000,"Kings County, NY",0,T,5163
3056,F,CN3604900000000,"Lewis County, NY",0,T,5164
3057,F,CN3605100000000,"Livingston County, NY",0,T,5165
3058,F,CN3605300000000,"Madison County, NY",0,T,5166
3059,F,CN3605500000000,"Monroe County, NY",0,T,5167
3060,F,CN3605700000000,"Montgomery County, NY",0,T,5168
3061,F,CN3605900000000,"Nassau County, NY",0,T,5169
3062,F,CN3606100000000,"New York County, NY",0,T,5170
3063,F,CN3606300000000,"Niagara County, NY",0,T,5171
3064,F,CN3606500000000,"Oneida County, NY",0,T,5172
3065,F,CN3606700000000,"Onondaga County, NY",0,T,5173
3066,F,CN3606900000000,"Ontario County, NY",0,T,5174
3067,F,CN3607100000000,"Orange County, NY",0,T,5175
3068,F,CN3607300000000,"Orleans County, NY",0,T,5176
3069,F,CN3607500000000,"Oswego County, NY",0,T,5177
3070,F,CN3607700000000,"Otsego County, NY",0,T,5178
3071,F,CN3607900000000,"Putnam County, NY",0,T,5179
3072,F,CN3608100000000,"Queens County, NY",0,T,5180
3073,F,CN3608300000000,"Rensselaer County, NY",0,T,5181
3074,F,CN3608500000000,"Richmond County, NY",0,T,5182
3075,F,CN3608700000000,"Rockland County, NY",0,T,5183
3076,F,CN3608900000000,"St. Lawrence County, NY",0,T,5184
3077,F,CN3609100000000,"Saratoga County, NY",0,T,5185
3078,F,CN3609300000000,"Schenectady County, NY",0,T,5186
3079,F,CN3609500000000,"Schoharie County, NY",0,T,5187
3080,F,CN3609700000000,"Schuyler County, NY",0,T,5188
3081,F,CN3609900000000,"Seneca County, NY",0,T,5189
3082,F,CN3610100000000,"Steuben County, NY",0,T,5190
3083,F,CN3610300000000,"Suffolk County, NY",0,T,5191
3084,F,CN3610500000000,"Sullivan County, NY",0,T,5192
3085,F,CN3610700000000,"Tioga County, NY",0,T,5193
3086,F,CN3610900000000,"Tompkins County, NY",0,T,5194
3087,F,CN3611100000000,"Ulster County, NY",0,T,5195
3088,F,CN3611300000000,"Warren County, NY",0,T,5196
3089,F,CN3611500000000,"Washington County, NY",0,T,5197
3090,F,CN3611700000000,"Wayne County, NY",0,T,5198
3091,F,CN3611900000000,"Westchester County, NY",0,T,5199
3092,F,CN3612100000000,"Wyoming County, NY",0,T,5200
3093,F,CN3612300000000,"Yates County, NY",0,T,5201
3094,F,CN3700100000000,"Alamance County, NC",0,T,5353
3095,F,CN3700300000000,"Alexander County, NC",0,T,5354
3096,F,CN3700500000000,"Alleghany County, NC",0,T,5355
3097,F,CN3700700000000,"Anson County, NC",0,T,5356
3098,F,CN3700900000000,"Ashe County, NC",0,T,5357
3099,F,CN3701100000000,"Avery County, NC",0,T,5358
3100,F,CN3701300000000,"Beaufort County, NC",0,T,5359
3101,F,CN3701500000000,"Bertie County, NC",0,T,5360
3102,F,CN3701700000000,"Bladen County, NC",0,T,5361
3103,F,CN3701900000000,"Brunswick County, NC",0,T,5362
3104,F,CN3702100000000,"Buncombe County, NC",0,T,5363
3105,F,CN3702300000000,"Burke County, NC",0,T,5364
3106,F,CN3702500000000,"Cabarrus County, NC",0,T,5365
3107,F,CN3702700000000,"Caldwell County, NC",0,T,5366
3108,F,CN3702900000000,"Camden County, NC",0,T,5367
3109,F,CN3703100000000,"Carteret County, NC",0,T,5368
3110,F,CN3703300000000,"Caswell County, NC",0,T,5369
3111,F,CN3703500000000,"Catawba County, NC",0,T,5370
3112,F,CN3703700000000,"Chatham County, NC",0,T,5371
3113,F,CN3703900000000,"Cherokee County, NC",0,T,5372
3114,F,CN3704100000000,"Chowan County, NC",0,T,5373
3115,F,CN3704300000000,"Clay County, NC",0,T,5374
3116,F,CN3704500000000,"Cleveland County, NC",0,T,5375
3117,F,CN3704700000000,"Columbus County, NC",0,T,5376
3118,F,CN3704900000000,"Craven County, NC",0,T,5377
3119,F,CN3705100000000,"Cumberland County, NC",0,T,5378
3120,F,CN3705300000000,"Currituck County, NC",0,T,5379
3121,F,CN3705500000000,"Dare County, NC",0,T,5380
3122,F,CN3705700000000,"Davidson County, NC",0,T,5381
3123,F,CN3705900000000,"Davie County, NC",0,T,5382
3124,F,CN3706100000000,"Duplin County, NC",0,T,5383
3125,F,CN3706300000000,"Durham County, NC",0,T,5384
3126,F,CN3706500000000,"Edgecombe County, NC",0,T,5385
3127,F,CN3706700000000,"Forsyth County, NC",0,T,5386
3128,F,CN3706900000000,"Franklin County, NC",0,T,5387
3129,F,CN3707100000000,"Gaston County, NC",0,T,5388
3130,F,CN3707300000000,"Gates County, NC",0,T,5389
3131,F,CN3707500000000,"Graham County, NC",0,T,5390
3132,F,CN3707700000000,"Granville County, NC",0,T,5391
3133,F,CN3707900000000,"Greene County, NC",0,T,5392
3134,F,CN3708100000000,"Guilford County, NC",0,T,5393
3135,F,CN3708300000000,"Halifax County, NC",0,T,5394
3136,F,CN3708500000000,"Harnett County, NC",0,T,5395
3137,F,CN3708700000000,"Haywood County, NC",0,T,5396
3138,F,CN3708900000000,"Henderson County, NC",0,T,5397
3139,F,CN3709100000000,"Hertford County, NC",0,T,5398
3140,F,CN3709300000000,"Hoke County, NC",0,T,5399
3141,F,CN3709500000000,"Hyde County, NC",0,T,5400
3142,F,CN3709700000000,"Iredell County, NC",0,T,5401
3143,F,CN3709900000000,"Jackson County, NC",0,T,5402
3144,F,CN3710100000000,"Johnston County, NC",0,T,5403
3145,F,CN3710300000000,"Jones County, NC",0,T,5404
3146,F,CN3710500000000,"Lee County, NC",0,T,5405
3147,F,CN3710700000000,"Lenoir County, NC",0,T,5406
3148,F,CN3710900000000,"Lincoln County, NC",0,T,5407
3149,F,CN3711100000000,"McDowell County, NC",0,T,5408
3150,F,CN3711300000000,"Macon County, NC",0,T,5409
3151,F,CN3711500000000,"Madison County, NC",0,T,5410
3152,F,CN3711700000000,"Martin County, NC",0,T,5411
3153,F,CN3711900000000,"Mecklenburg County, NC",0,T,5412
3154,F,CN3712100000000,"Mitchell County, NC",0,T,5413
3155,F,CN3712300000000,"Montgomery County, NC",0,T,5414
3156,F,CN3712500000000,"Moore County, NC",0,T,5415
3157,F,CN3712700000000,"Nash County, NC",0,T,5416
3158,F,CN3712900000000,"New Hanover County, NC",0,T,5417
3159,F,CN3713100000000,"Northampton County, NC",0,T,5418
3160,F,CN3713300000000,"Onslow County, NC",0,T,5419
3161,F,CN3713500000000,"Orange County, NC",0,T,5420
3162,F,CN3713700000000,"Pamlico County, NC",0,T,5421
3163,F,CN3713900000000,"Pasquotank County, NC",0,T,5422
3164,F,CN3714100000000,"Pender County, NC",0,T,5423
3165,F,CN3714300000000,"Perquimans County, NC",0,T,5424
3166,F,CN3714500000000,"Person County, NC",0,T,5425
3167,F,CN3714700000000,"Pitt County, NC",0,T,5426
3168,F,CN3714900000000,"Polk County, NC",0,T,5427
3169,F,CN3715100000000,"Randolph County, NC",0,T,5428
3170,F,CN3715300000000,"Richmond County, NC",0,T,5429
3171,F,CN3715500000000,"Robeson County, NC",0,T,5430
3172,F,CN3715700000000,"Rockingham County, NC",0,T,5431
3173,F,CN3715900000000,"Rowan County, NC",0,T,5432
3174,F,CN3716100000000,"Rutherford County, NC",0,T,5433
3175,F,CN3716300000000,"Sampson County, NC",0,T,5434
3176,F,CN3716500000000,"Scotland County, NC",0,T,5435
3177,F,CN3716700000000,"Stanly County, NC",0,T,5436
3178,F,CN3716900000000,"Stokes County, NC",0,T,5437
3179,F,CN3717100000000,"Surry County, NC",0,T,5438
3180,F,CN3717300000000,"Swain County, NC",0,T,5439
3181,F,CN3717500000000,"Transylvania County, NC",0,T,5440
3182,F,CN3717700000000,"Tyrrell County, NC",0,T,5441
3183,F,CN3717900000000,"Union County, NC",0,T,5442
3184,F,CN3718100000000,"Vance County, NC",0,T,5443
3185,F,CN3718300000000,"Wake County, NC",0,T,5444
3186,F,CN3718500000000,"Warren County, NC",0,T,5445
3187,F,CN3718700000000,"Washington County, NC",0,T,5446
3188,F,CN3718900000000,"Watauga County, NC",0,T,5447
3189,F,CN3719100000000,"Wayne County, NC",0,T,5448
3190,F,CN3719300000000,"Wilkes County, NC",0,T,5449
3191,F,CN3719500000000,"Wilson County, NC",0,T,5450
3192,F,CN3719700000000,"Yadkin County, NC",0,T,5451
3193,F,CN3719900000000,"Yancey County, NC",0,T,5452
3194,F,CN3800100000000,"Adams County, ND",0,T,5528
3195,F,CN3800300000000,"Barnes County, ND",0,T,5529
3196,F,CN3800500000000,"Benson County, ND",0,T,5530
3197,F,CN3800700000000,"Billings County, ND",0,T,5531
3198,F,CN3800900000000,"Bottineau County, ND",0,T,5532
3199,F,CN3801100000000,"Bowman County, ND",0,T,5533
3200,F,CN3801300000000,"Burke County, ND",0,T,5534
3201,F,CN3801500000000,"Burleigh County, ND",0,T,5535
3202,F,CN3801700000000,"Cass County, ND",0,T,5536
3203,F,CN3801900000000,"Cavalier County, ND",0,T,5537
3204,F,CN3802100000000,"Dickey County, ND",0,T,5538
3205,F,CN3802300000000,"Divide County, ND",0,T,5539
3206,F,CN3802500000000,"Dunn County, ND",0,T,5540
3207,F,CN3802700000000,"Eddy County, ND",0,T,5541
3208,F,CN3802900000000,"Emmons County, ND",0,T,5542
3209,F,CN3803100000000,"Foster County, ND",0,T,5543
3210,F,CN3803300000000,"Golden Valley County, ND",0,T,5544
3211,F,CN3803500000000,"Grand Forks County, ND",0,T,5545
3212,F,CN3803700000000,"Grant County, ND",0,T,5546
3213,F,CN3803900000000,"Griggs County, ND",0,T,5547
3214,F,CN3804100000000,"Hettinger County, ND",0,T,5548
3215,F,CN3804300000000,"Kidder County, ND",0,T,5549
3216,F,CN3804500000000,"LaMoure County, ND",0,T,5550
3217,F,CN3804700000000,"Logan County, ND",0,T,5551
3218,F,CN3804900000000,"McHenry County, ND",0,T,5552
3219,F,CN3805100000000,"McIntosh County, ND",0,T,5553
3220,F,CN3805300000000,"McKenzie County, ND",0,T,5554
3221,F,CN3805500000000,"McLean County, ND",0,T,5555
3222,F,CN3805700000000,"Mercer County, ND",0,T,5556
3223,F,CN3805900000000,"Morton County, ND",0,T,5557
3224,F,CN3806100000000,"Mountrail County, ND",0,T,5558
3225,F,CN3806300000000,"Nelson County, ND",0,T,5559
3226,F,CN3806500000000,"Oliver County, ND",0,T,5560
3227,F,CN3806700000000,"Pembina County, ND",0,T,5561
3228,F,CN3806900000000,"Pierce County, ND",0,T,5562
3229,F,CN3807100000000,"Ramsey County, ND",0,T,5563
3230,F,CN3807300000000,"Ransom County, ND",0,T,5564
3231,F,CN3807500000000,"Renville County, ND",0,T,5565
3232,F,CN3807700000000,"Richland County, ND",0,T,5566
3233,F,CN3807900000000,"Rolette County, ND",0,T,5567
3234,F,CN3808100000000,"Sargent County, ND",0,T,5568
3235,F,CN3808300000000,"Sheridan County, ND",0,T,5569
3236,F,CN3808500000000,"Sioux County, ND",0,T,5570
3237,F,CN3808700000000,"Slope County, ND",0,T,5571
3238,F,CN3808900000000,"Stark County, ND",0,T,5572
3239,F,CN3809100000000,"Steele County, ND",0,T,5573
3240,F,CN3809300000000,"Stutsman County, ND",0,T,5574
3241,F,CN3809500000000,"Towner County, ND",0,T,5575
3242,F,CN3809700000000,"Traill County, ND",0,T,5576
3243,F,CN3809900000000,"Walsh County, ND",0,T,5577
3244,F,CN3810100000000,"Ward County, ND",0,T,5578
3245,F,CN3810300000000,"Wells County, ND",0,T,5579
3246,F,CN3810500000000,"Williams County, ND",0,T,5580
3247,F,CN3900100000000,"Adams County, OH",0,T,5644
3248,F,CN3900300000000,"Allen County, OH",0,T,5645
3249,F,CN3900500000000,"Ashland County, OH",0,T,5646
3250,F,CN3900700000000,"Ashtabula County, OH",0,T,5647
3251,F,CN3900900000000,"Athens County, OH",0,T,5648
3252,F,CN3901100000000,"Auglaize County, OH",0,T,5649
3253,F,CN3901300000000,"Belmont County, OH",0,T,5650
3254,F,CN3901500000000,"Brown County, OH",0,T,5651
3255,F,CN3901700000000,"Butler County, OH",0,T,5652
3256,F,CN3901900000000,"Carroll County, OH",0,T,5653
3257,F,CN3902100000000,"Champaign County, OH",0,T,5654
3258,F,CN3902300000000,"Clark County, OH",0,T,5655
3259,F,CN3902500000000,"Clermont County, OH",0,T,5656
3260,F,CN3902700000000,"Clinton County, OH",0,T,5657
3261,F,CN3902900000000,"Columbiana County, OH",0,T,5658
3262,F,CN3903100000000,"Coshocton County, OH",0,T,5659
3263,F,CN3903300000000,"Crawford County, OH",0,T,5660
3264,F,CN3903500000000,"Cuyahoga County, OH",0,T,5661
3265,F,CN3903700000000,"Darke County, OH",0,T,5662
3266,F,CN3903900000000,"Defiance County, OH",0,T,5663
3267,F,CN3904100000000,"Delaware County, OH",0,T,5664
3268,F,CN3904300000000,"Erie County, OH",0,T,5665
3269,F,CN3904500000000,"Fairfield County, OH",0,T,5666
3270,F,CN3904700000000,"Fayette County, OH",0,T,5667
3271,F,CN3904900000000,"Franklin County, OH",0,T,5668
3272,F,CN3905100000000,"Fulton County, OH",0,T,5669
3273,F,CN3905300000000,"Gallia County, OH",0,T,5670
3274,F,CN3905500000000,"Geauga County, OH",0,T,5671
3275,F,CN3905700000000,"Greene County, OH",0,T,5672
3276,F,CN3905900000000,"Guernsey County, OH",0,T,5673
3277,F,CN3906100000000,"Hamilton County, OH",0,T,5674
3278,F,CN3906300000000,"Hancock County, OH",0,T,5675
3279,F,CN3906500000000,"Hardin County, OH",0,T,5676
3280,F,CN3906700000000,"Harrison County, OH",0,T,5677
3281,F,CN3906900000000,"Henry County, OH",0,T,5678
3282,F,CN3907100000000,"Highland County, OH",0,T,5679
3283,F,CN3907300000000,"Hocking County, OH",0,T,5680
3284,F,CN3907500000000,"Holmes County, OH",0,T,5681
3285,F,CN3907700000000,"Huron County, OH",0,T,5682
3286,F,CN3907900000000,"Jackson County, OH",0,T,5683
3287,F,CN3908100000000,"Jefferson County, OH",0,T,5684
3288,F,CN3908300000000,"Knox County, OH",0,T,5685
3289,F,CN3908500000000,"Lake County, OH",0,T,5686
3290,F,CN3908700000000,"Lawrence County, OH",0,T,5687
3291,F,CN3908900000000,"Licking County, OH",0,T,5688
3292,F,CN3909100000000,"Logan County, OH",0,T,5689
3293,F,CN3909300000000,"Lorain County, OH",0,T,5690
3294,F,CN3909500000000,"Lucas County, OH",0,T,5691
3295,F,CN3909700000000,"Madison County, OH",0,T,5692
3296,F,CN3909900000000,"Mahoning County, OH",0,T,5693
3297,F,CN3910100000000,"Marion County, OH",0,T,5694
3298,F,CN3910300000000,"Medina County, OH",0,T,5695
3299,F,CN3910500000000,"Meigs County, OH",0,T,5696
3300,F,CN3910700000000,"Mercer County, OH",0,T,5697
3301,F,CN3910900000000,"Miami County, OH",0,T,5698
3302,F,CN3911100000000,"Monroe County, OH",0,T,5699
3303,F,CN3911300000000,"Montgomery County, OH",0,T,5700
3304,F,CN3911500000000,"Morgan County, OH",0,T,5701
3305,F,CN3911700000000,"Morrow County, OH",0,T,5702
3306,F,CN3911900000000,"Muskingum County, OH",0,T,5703
3307,F,CN3912100000000,"Noble County, OH",0,T,5704
3308,F,CN3912300000000,"Ottawa County, OH",0,T,5705
3309,F,CN3912500000000,"Paulding County, OH",0,T,5706
3310,F,CN3912700000000,"Perry County, OH",0,T,5707
3311,F,CN3912900000000,"Pickaway County, OH",0,T,5708
3312,F,CN3913100000000,"Pike County, OH",0,T,5709
3313,F,CN3913300000000,"Portage County, OH",0,T,5710
3314,F,CN3913500000000,"Preble County, OH",0,T,5711
3315,F,CN3913700000000,"Putnam County, OH",0,T,5712
3316,F,CN3913900000000,"Richland County, OH",0,T,5713
3317,F,CN3914100000000,"Ross County, OH",0,T,5714
3318,F,CN3914300000000,"Sandusky County, OH",0,T,5715
3319,F,CN3914500000000,"Scioto County, OH",0,T,5716
3320,F,CN3914700000000,"Seneca County, OH",0,T,5717
3321,F,CN3914900000000,"Shelby County, OH",0,T,5718
3322,F,CN3915100000000,"Stark County, OH",0,T,5719
3323,F,CN3915300000000,"Summit County, OH",0,T,5720
3324,F,CN3915500000000,"Trumbull County, OH",0,T,5721
3325,F,CN3915700000000,"Tuscarawas County, OH",0,T,5722
3326,F,CN3915900000000,"Union County, OH",0,T,5723
3327,F,CN3916100000000,"Van Wert County, OH",0,T,5724
3328,F,CN3916300000000,"Vinton County, OH",0,T,5725
3329,F,CN3916500000000,"Warren County, OH",0,T,5726
3330,F,CN3916700000000,"Washington County, OH",0,T,5727
3331,F,CN3916900000000,"Wayne County, OH",0,T,5728
3332,F,CN3917100000000,"Williams County, OH",0,T,5729
3333,F,CN3917300000000,"Wood County, OH",0,T,5730
3334,F,CN3917500000000,"Wyandot County, OH",0,T,5731
3335,F,CN4000100000000,"Adair County, OK",0,T,5844
3336,F,CN4000300000000,"Alfalfa County, OK",0,T,5845
3337,F,CN4000500000000,"Atoka County, OK",0,T,5846
3338,F,CN4000700000000,"Beaver County, OK",0,T,5847
3339,F,CN4000900000000,"Beckham County, OK",0,T,5848
3340,F,CN4001100000000,"Blaine County, OK",0,T,5849
3341,F,CN4001300000000,"Bryan County, OK",0,T,5850
3342,F,CN4001500000000,"Caddo County, OK",0,T,5851
3343,F,CN4001700000000,"Canadian County, OK",0,T,5852
3344,F,CN4001900000000,"Carter County, OK",0,T,5853
3345,F,CN4002100000000,"Cherokee County, OK",0,T,5854
3346,F,CN4002300000000,"Choctaw County, OK",0,T,5855
3347,F,CN4002500000000,"Cimarron County, OK",0,T,5856
3348,F,CN4002700000000,"Cleveland County, OK",0,T,5857
3349,F,CN4002900000000,"Coal County, OK",0,T,5858
3350,F,CN4003100000000,"Comanche County, OK",0,T,5859
3351,F,CN4003300000000,"Cotton County, OK",0,T,5860
3352,F,CN4003500000000,"Craig County, OK",0,T,5861
3353,F,CN4003700000000,"Creek County, OK",0,T,5862
3354,F,CN4003900000000,"Custer County, OK",0,T,5863
3355,F,CN4004100000000,"Delaware County, OK",0,T,5864
3356,F,CN4004300000000,"Dewey County, OK",0,T,5865
3357,F,CN4004500000000,"Ellis County, OK",0,T,5866
3358,F,CN4004700000000,"Garfield County, OK",0,T,5867
3359,F,CN4004900000000,"Garvin County, OK",0,T,5868
3360,F,CN4005100000000,"Grady County, OK",0,T,5869
3361,F,CN4005300000000,"Grant County, OK",0,T,5870
3362,F,CN4005500000000,"Greer County, OK",0,T,5871
3363,F,CN4005700000000,"Harmon County, OK",0,T,5872
3364,F,CN4005900000000,"Harper County, OK",0,T,5873
3365,F,CN4006100000000,"Haskell County, OK",0,T,5874
3366,F,CN4006300000000,"Hughes County, OK",0,T,5875
3367,F,CN4006500000000,"Jackson County, OK",0,T,5876
3368,F,CN4006700000000,"Jefferson County, OK",0,T,5877
3369,F,CN4006900000000,"Johnston County, OK",0,T,5878
3370,F,CN4007100000000,"Kay County, OK",0,T,5879
3371,F,CN4007300000000,"Kingfisher County, OK",0,T,5880
3372,F,CN4007500000000,"Kiowa County, OK",0,T,5881
3373,F,CN4007700000000,"Latimer County, OK",0,T,5882
3374,F,CN4007900000000,"Le Flore County, OK",0,T,5883
3375,F,CN4008100000000,"Lincoln County, OK",0,T,5884
3376,F,CN4008300000000,"Logan County, OK",0,T,5885
3377,F,CN4008500000000,"Love County, OK",0,T,5886
3378,F,CN4008700000000,"McClain County, OK",0,T,5887
3379,F,CN4008900000000,"McCurtain County, OK",0,T,5888
3380,F,CN4009100000000,"McIntosh County, OK",0,T,5889
3381,F,CN4009300000000,"Major County, OK",0,T,5890
3382,F,CN4009500000000,"Marshall County, OK",0,T,5891
3383,F,CN4009700000000,"Mayes County, OK",0,T,5892
3384,F,CN4009900000000,"Murray County, OK",0,T,5893
3385,F,CN4010100000000,"Muskogee County, OK",0,T,5894
3386,F,CN4010300000000,"Noble County, OK",0,T,5895
3387,F,CN4010500000000,"Nowata County, OK",0,T,5896
3388,F,CN4010700000000,"Okfuskee County, OK",0,T,5897
3389,F,CN4010900000000,"Oklahoma County, OK",0,T,5898
3390,F,CN4011100000000,"Okmulgee County, OK",0,T,5899
3391,F,CN4011300000000,"Osage County, OK",0,T,5900
3392,F,CN4011500000000,"Ottawa County, OK",0,T,5901
3393,F,CN4011700000000,"Pawnee County, OK",0,T,5902
3394,F,CN4011900000000,"Payne County, OK",0,T,5903
3395,F,CN4012100000000,"Pittsburg County, OK",0,T,5904
3396,F,CN4012300000000,"Pontotoc County, OK",0,T,5905
3397,F,CN4012500000000,"Pottawatomie County, OK",0,T,5906
3398,F,CN4012700000000,"Pushmataha County, OK",0,T,5907
3399,F,CN4012900000000,"Roger Mills County, OK",0,T,5908
3400,F,CN4013100000000,"Rogers County, OK",0,T,5909
3401,F,CN4013300000000,"Seminole County, OK",0,T,5910
3402,F,CN4013500000000,"Sequoyah County, OK",0,T,5911
3403,F,CN4013700000000,"Stephens County, OK",0,T,5912
3404,F,CN4013900000000,"Texas County, OK",0,T,5913
3405,F,CN4014100000000,"Tillman County, OK",0,T,5914
3406,F,CN4014300000000,"Tulsa County, OK",0,T,5915
3407,F,CN4014500000000,"Wagoner County, OK",0,T,5916
3408,F,CN4014700000000,"Washington County, OK",0,T,5917
3409,F,CN4014900000000,"Washita County, OK",0,T,5918
3410,F,CN4015100000000,"Woods County, OK",0,T,5919
3411,F,CN4015300000000,"Woodward County, OK",0,T,5920
3412,F,CN4100100000000,"Baker County, OR",0,T,5974
3413,F,CN4100300000000,"Benton County, OR",0,T,5975
3414,F,CN4100500000000,"Clackamas County, OR",0,T,5976
3415,F,CN4100700000000,"Clatsop County, OR",0,T,5977
3416,F,CN4100900000000,"Columbia County, OR",0,T,5978
3417,F,CN4101100000000,"Coos County, OR",0,T,5979
3418,F,CN4101300000000,"Crook County, OR",0,T,5980
3419,F,CN4101500000000,"Curry County, OR",0,T,5981
3420,F,CN4101700000000,"Deschutes County, OR",0,T,5982
3421,F,CN4101900000000,"Douglas County, OR",0,T,5983
3422,F,CN4102100000000,"Gilliam County, OR",0,T,5984
3423,F,CN4102300000000,"Grant County, OR",0,T,5985
3424,F,CN4102500000000,"Harney County, OR",0,T,5986
3425,F,CN4102700000000,"Hood River County, OR",0,T,5987
3426,F,CN4102900000000,"Jackson County, OR",0,T,5988
3427,F,CN4103100000000,"Jefferson County, OR",0,T,5989
3428,F,CN4103300000000,"Josephine County, OR",0,T,5990
3429,F,CN4103500000000,"Klamath County, OR",0,T,5991
3430,F,CN4103700000000,"Lake County, OR",0,T,5992
3431,F,CN4103900000000,"Lane County, OR",0,T,5993
3432,F,CN4104100000000,"Lincoln County, OR",0,T,5994
3433,F,CN4104300000000,"Linn County, OR",0,T,5995
3434,F,CN4104500000000,"Malheur County, OR",0,T,5996
3435,F,CN4104700000000,"Marion County, OR",0,T,5997
3436,F,CN4104900000000,"Morrow County, OR",0,T,5998
3437,F,CN4105100000000,"Multnomah County, OR",0,T,5999
3438,F,CN4105300000000,"Polk County, OR",0,T,6000
3439,F,CN4105500000000,"Sherman County, OR",0,T,6001
3440,F,CN4105700000000,"Tillamook County, OR",0,T,6002
3441,F,CN4105900000000,"Umatilla County, OR",0,T,6003
3442,F,CN4106100000000,"Union County, OR",0,T,6004
3443,F,CN4106300000000,"Wallowa County, OR",0,T,6005
3444,F,CN4106500000000,"Wasco County, OR",0,T,6006
3445,F,CN4106700000000,"Washington County, OR",0,T,6007
3446,F,CN4106900000000,"Wheeler County, OR",0,T,6008
3447,F,CN4107100000000,"Yamhill County, OR",0,T,6009
3448,F,CN4200100000000,"Adams County, PA",0,T,6088
3449,F,CN4200300000000,"Allegheny County, PA",0,T,6089
3450,F,CN4200500000000,"Armstrong County, PA",0,T,6090
3451,F,CN4200700000000,"Beaver County, PA",0,T,6091
3452,F,CN4200900000000,"Bedford County, PA",0,T,6092
3453,F,CN4201100000000,"Berks County, PA",0,T,6093
3454,F,CN4201300000000,"Blair County, PA",0,T,6094
3455,F,CN4201500000000,"Bradford County, PA",0,T,6095
3456,F,CN4201700000000,"Bucks County, PA",0,T,6096
3457,F,CN4201900000000,"Butler County, PA",0,T,6097
3458,F,CN4202100000000,"Cambria County, PA",0,T,6098
3459,F,CN4202300000000,"Cameron County, PA",0,T,6099
3460,F,CN4202500000000,"Carbon County, PA",0,T,6100
3461,F,CN4202700000000,"Centre County, PA",0,T,6101
3462,F,CN4202900000000,"Chester County, PA",0,T,6102
3463,F,CN4203100000000,"Clarion County, PA",0,T,6103
3464,F,CN4203300000000,"Clearfield County, PA",0,T,6104
3465,F,CN4203500000000,"Clinton County, PA",0,T,6105
3466,F,CN4203700000000,"Columbia County, PA",0,T,6106
3467,F,CN4203900000000,"Crawford County, PA",0,T,6107
3468,F,CN4204100000000,"Cumberland County, PA",0,T,6108
3469,F,CN4204300000000,"Dauphin County, PA",0,T,6109
3470,F,CN4204500000000,"Delaware County, PA",0,T,6110
3471,F,CN4204700000000,"Elk County, PA",0,T,6111
3472,F,CN4204900000000,"Erie County, PA",0,T,6112
3473,F,CN4205100000000,"Fayette County, PA",0,T,6113
3474,F,CN4205300000000,"Forest County, PA",0,T,6114
3475,F,CN4205500000000,"Franklin County, PA",0,T,6115
3476,F,CN4205700000000,"Fulton County, PA",0,T,6116
3477,F,CN4205900000000,"Greene County, PA",0,T,6117
3478,F,CN4206100000000,"Huntingdon County, PA",0,T,6118
3479,F,CN4206300000000,"Indiana County, PA",0,T,6119
3480,F,CN4206500000000,"Jefferson County, PA",0,T,6120
3481,F,CN4206700000000,"Juniata County, PA",0,T,6121
3482,F,CN4206900000000,"Lackawanna County, PA",0,T,6122
3483,F,CN4207100000000,"Lancaster County, PA",0,T,6123
3484,F,CN4207300000000,"Lawrence County, PA",0,T,6124
3485,F,CN4207500000000,"Lebanon County, PA",0,T,6125
3486,F,CN4207700000000,"Lehigh County, PA",0,T,6126
3487,F,CN4207900000000,"Luzerne County, PA",0,T,6127
3488,F,CN4208100000000,"Lycoming County, PA",0,T,6128
3489,F,CN4208300000000,"McKean County, PA",0,T,6129
3490,F,CN4208500000000,"Mercer County, PA",0,T,6130
3491,F,CN4208700000000,"Mifflin County, PA",0,T,6131
3492,F,CN4208900000000,"Monroe County, PA",0,T,6132
3493,F,CN4209100000000,"Montgomery County, PA",0,T,6133
3494,F,CN4209300000000,"Montour County, PA",0,T,6134
3495,F,CN4209500000000,"Northampton County, PA",0,T,6135
3496,F,CN4209700000000,"Northumberland County, PA",0,T,6136
3497,F,CN4209900000000,"Perry County, PA",0,T,6137
3498,F,CN4210100000000,"Philadelphia County/city, PA",0,T,6138
3499,F,CN4210300000000,"Pike County, PA",0,T,6139
3500,F,CN4210500000000,"Potter County, PA",0,T,6140
3501,F,CN4210700000000,"Schuylkill County, PA",0,T,6141
3502,F,CN4210900000000,"Snyder County, PA",0,T,6142
3503,F,CN4211100000000,"Somerset County, PA",0,T,6143
3504,F,CN4211300000000,"Sullivan County, PA",0,T,6144
3505,F,CN4211500000000,"Susquehanna County, PA",0,T,6145
3506,F,CN4211700000000,"Tioga County, PA",0,T,6146
3507,F,CN4211900000000,"Union County, PA",0,T,6147
3508,F,CN4212100000000,"Venango County, PA",0,T,6148
3509,F,CN4212300000000,"Warren County, PA",0,T,6149
3510,F,CN4212500000000,"Washington County, PA",0,T,6150
3511,F,CN4212700000000,"Wayne County, PA",0,T,6151
3512,F,CN4212900000000,"Westmoreland County, PA",0,T,6152
3513,F,CN4213100000000,"Wyoming County, PA",0,T,6153
3514,F,CN4213300000000,"York County, PA",0,T,6154
3515,F,CN4400100000000,"Bristol County, RI",0,T,6227
3516,F,CN4400300000000,"Kent County, RI",0,T,6228
3517,F,CN4400500000000,"Newport County, RI",0,T,6229
3518,F,CN4400700000000,"Providence County, RI",0,T,6230
