series_id,FIPS_Code,fips_code3,bFIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DateReturned3moMovingAve_VALUES,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,County_Name,_Name,LAT,LON,State,SpotCheck,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Civilian_labor_force_2011,Median_Household_Income_2013,Median_Household_Income_Percent_of_State_Total_2013,Pct_less_than_hs_2009_2013,Pct_HS_Grad_only_2009_2013,Pct_SomeCollege_2009_2013,Pct_college_grad_2009_2013,Net_Mig_2010_2014,MigRate_2010_2014,Total_Business_Establishments_2011,Business_Estab_under_20_emp,Business_Estab_20to99_emp,Business_Estab_100to499_emp,Business_Estab_over500_emp,Stimulus,StimulusPerCapita
LAUCN130990000000003,13099,13099,b13099,6.1,7.9,#N/A,#N/A,#N/A,#N/A,7.1,#N/A,#N/A,"Early County, GA","Early, GA",31.324191,-84.906723,GA,#REF!,6,6,4445,32357,67.74207055,23.33712337,37.74872086,25.96645821,12.94769756,-613.00,-5.57,215.00,150.00,21.00,7.00,37.00,11885861,1082
LAUCN131010000000003,13101,13101,b13101,3.644,5.8,#N/A,#N/A,#N/A,#N/A,4.644,#N/A,#N/A,"Echols County, GA","Echols, GA",30.7085,-82.836132,GA,#REF!,3,2,1879,34809,72.87553648,25.3101737,42.76261373,26.22001654,5.70719603,-216.00,-5.35,20.00,15.00,1.00,1.00,3.00,1100612,272
LAUCN131030000000003,13103,13103,b13103,4.036,5.7,#N/A,#N/A,#N/A,#N/A,5.036,#N/A,#N/A,"Effingham County, GA","Effingham, GA",32.361711,-81.343337,GA,#REF!,2,2,25621,61062,127.8383754,14.84456344,37.19767961,31.13193515,16.82582181,"1,592.00",3.05,680.00,538.00,35.00,26.00,81.00,30599585,584
LAUCN131070000000003,13107,13107,b13107,6.216,9.3,#N/A,#N/A,#N/A,#N/A,7.216,#N/A,#N/A,"Emanuel County, GA","Emanuel, GA",32.5911,-82.299763,GA,#REF!,7,9,9160,30348,63.53606197,23.46315647,39.32012485,25.63441444,11.58230425,-124.00,-0.55,393.00,286.00,36.00,18.00,53.00,37906817,1673
LAUCN131110000000003,13111,13111,b13111,4.944,6.6,#N/A,#N/A,#N/A,#N/A,5.944,#N/A,#N/A,"Fannin County, GA","Fannin, GA",34.866543,-84.317331,GA,#REF!,8,4,10271,35673,74.68439234,20.978745,40.94266223,23.66240063,14.41619214,471.00,1.99,541.00,421.00,37.00,21.00,62.00,39636811,1675
LAUCN131150000000003,13115,13115,b13115,5.544,7.6,#N/A,#N/A,#N/A,#N/A,6.544,#N/A,#N/A,"Floyd County, GA","Floyd, GA",34.263677,-85.21373,GA,#REF!,3,2,44844,39381,82.44739872,22.06806781,31.23214172,28.56371833,18.13607213,-971.00,-1.01,"1,927.00","1,284.00",163.00,68.00,412.00,85697685,890
LAUCN131230000000003,13123,13123,b13123,4.668,6.4,#N/A,#N/A,#N/A,#N/A,5.668,#N/A,#N/A,"Gilmer County, GA","Gilmer, GA",34.690495,-84.454651,GA,#REF!,6,4,12371,39323,82.3259709,23.535824,32.40511347,27.70290358,16.35615895,186.00,0.66,537.00,414.00,32.00,23.00,68.00,25273792,892
LAUCN131270000000003,13127,13127,b13127,4.292,6.5,#N/A,#N/A,#N/A,#N/A,5.292,#N/A,#N/A,"Glynn County, GA","Glynn, GA",31.212746,-81.496517,GA,#REF!,3,2,38255,43533,91.13995603,13.44947479,28.92253353,31.55871153,26.06928016,"1,586.00",1.99,"2,393.00","1,691.00",214.00,99.00,389.00,83927593,1052
LAUCN131310000000003,13131,13131,b13131,4.968,7,#N/A,#N/A,#N/A,#N/A,5.968,#N/A,#N/A,"Grady County, GA","Grady, GA",30.875891,-84.245066,GA,#REF!,6,6,10843,35212,73.7192505,27.34965246,39.15986703,22.16379571,11.3266848,-139.00,-0.56,407.00,300.00,39.00,13.00,55.00,10492252,419
LAUCN131330000000003,13133,13133,b13133,6.032,7.4,#N/A,#N/A,#N/A,#N/A,7.032,#N/A,#N/A,"Greene County, GA","Greene, GA",33.57674,-83.166613,GA,#REF!,6,4,6376,42842,89.69329007,21.34363853,37.04773229,20.17156446,21.43706472,540.00,3.38,381.00,283.00,28.00,16.00,54.00,19540007,1221
LAUCN131450000000003,13145,13145,b13145,4.1,5.9,#N/A,#N/A,#N/A,#N/A,5.1,#N/A,#N/A,"Harris County, GA","Harris, GA",32.731549,-84.912432,GA,#REF!,2,2,16397,60977,127.6604208,10.83322128,28.71229438,33.14508538,27.30939895,542.00,1.69,377.00,311.00,13.00,8.00,45.00,9177632,285
LAUCN131530000000003,13153,13153,b13153,4.52,6.6,#N/A,#N/A,#N/A,#N/A,5.52,#N/A,#N/A,"Houston County, GA","Houston, GA",32.458381,-83.662856,GA,#REF!,3,2,68330,52297,109.4881189,11.16597329,29.00043792,35.78607401,24.04751478,"4,655.00",3.33,"2,280.00","1,414.00",220.00,116.00,530.00,103687929,737
LAUCN131710000000003,13171,13171,b13171,6.14,8.3,#N/A,#N/A,#N/A,#N/A,7.14,#N/A,#N/A,"Lamar County, GA","Lamar, GA",33.07446,-84.146721,GA,#REF!,1,1,8116,40915,85.6589553,18.14422331,38.60601361,29.02558801,14.22417507,-128.00,-0.70,227.00,168.00,18.00,12.00,29.00,15518507,846
LAUCN131730000000003,13173,13173,b13173,4.712,7.4,#N/A,#N/A,#N/A,#N/A,5.712,#N/A,#N/A,"Lanier County, GA","Lanier, GA",31.038197,-83.063164,GA,#REF!,3,2,3944,35101,73.48686277,23.55077948,29.98335099,34.43317693,12.0326926,100.00,0.99,103.00,78.00,4.00,6.00,15.00,5186741,512
LAUCN131750000000003,13175,13175,b13175,6.028,8.4,#N/A,#N/A,#N/A,#N/A,7.028,#N/A,#N/A,"Laurens County, GA","Laurens, GA",32.39322,-82.926317,GA,#REF!,5,8,20306,33974,71.12739454,20.22192883,43.12209229,21.66163712,14.99434176,"-1,156.00",-2.39,"1,048.00",700.00,117.00,53.00,178.00,42387334,875
LAUCN131770000000003,13177,13177,b13177,4.052,6.1,#N/A,#N/A,#N/A,#N/A,5.052,#N/A,#N/A,"Lee County, GA","Lee, GA",31.818419,-84.146681,GA,#REF!,3,2,14324,63272,132.4651942,16.13043242,29.81932614,33.53046498,20.51977646,108.00,0.38,371.00,272.00,31.00,20.00,48.00,14087134,496
LAUCN131830000000003,13183,13183,b13183,4.036,6.6,#N/A,#N/A,#N/A,#N/A,5.036,#N/A,#N/A,"Long County, GA","Long, GA",31.749563,-81.74287,GA,#REF!,3,2,6367,41147,86.1446666,14.99100315,39.82231219,31.15159694,14.03508772,"2,023.00",14.00,70.00,52.00,7.00,6.00,5.00,4782972,327
LAUCN131850000000003,13185,13185,b13185,4.616,6.9,#N/A,#N/A,#N/A,#N/A,5.616,#N/A,#N/A,"Lowndes County, GA","Lowndes, GA",30.833127,-83.268992,GA,#REF!,3,2,51351,37138,77.75149168,15.97455158,30.49085841,30.44991417,23.08467583,443.00,0.41,"2,725.00","1,756.00",262.00,123.00,584.00,166246418,1515
LAUCN131890000000003,13189,13189,b13189,7.036,9.1,#N/A,#N/A,#N/A,#N/A,8.036,#N/A,#N/A,"McDuffie County, GA","McDuffie, GA",33.482464,-82.473188,GA,#REF!,2,2,9397,37328,78.14927248,25.36180975,36.7219334,24.25881692,13.65743993,-606.00,-2.77,450.00,321.00,28.00,18.00,83.00,18663045,853
LAUCN131910000000003,13191,13191,b13191,4.968,7.3,#N/A,#N/A,#N/A,#N/A,5.968,#N/A,#N/A,"McIntosh County, GA","McIntosh, GA",31.488592,-81.37246,GA,#REF!,3,2,6191,36346,76.09337381,19.51494065,36.18501842,28.52026197,15.77977896,-404.00,-2.82,191.00,127.00,12.00,15.00,37.00,8446500,592
LAUCN131930000000003,13193,13193,b13193,7.812,9.5,#N/A,#N/A,#N/A,#N/A,8.812,#N/A,#N/A,"Macon County, GA","Macon, GA",32.362686,-84.051231,GA,#REF!,6,6,5282,28844,60.38731289,29.49152542,37.98664612,22.46533128,10.05649718,-903.00,-6.13,184.00,140.00,10.00,6.00,28.00,9729526,664
LAUCN131950000000003,13195,13195,b13195,4.42,6,#N/A,#N/A,#N/A,#N/A,5.42,#N/A,#N/A,"Madison County, GA","Madison, GA",34.128526,-83.203737,GA,#REF!,3,2,13196,43611,91.30325552,21.3410804,38.90284757,24.84819933,14.9078727,4.00,0.01,359.00,306.00,16.00,8.00,29.00,20726116,736
LAUCN131970000000003,13197,13197,b13197,5.408,9.7,#N/A,#N/A,#N/A,#N/A,6.408,#N/A,#N/A,"Marion County, GA","Marion, GA",32.359538,-84.529561,GA,#REF!,2,2,3675,34680,72.60546425,24.858002,40.79518877,23.78884063,10.55796859,-49.00,-0.56,71.00,48.00,8.00,2.00,13.00,3923954,448
LAUCN132090000000003,13209,13209,b13209,5.904,9.4,#N/A,#N/A,#N/A,#N/A,6.904,#N/A,#N/A,"Montgomery County, GA","Montgomery, GA",32.172108,-82.533349,GA,#REF!,9,8,3911,37128,77.73055585,17.74166243,45.42068732,21.29676655,15.5408837,-264.00,-2.89,108.00,77.00,11.00,10.00,10.00,7343806,806
LAUCN132130000000003,13213,13213,b13213,5.928,8.1,#N/A,#N/A,#N/A,#N/A,6.928,#N/A,#N/A,"Murray County, GA","Murray, GA",34.797097,-84.73799,GA,#REF!,3,2,17065,40343,84.46142573,30.67240031,36.2236122,23.55355747,9.550430023,-848.00,-2.14,404.00,272.00,35.00,16.00,81.00,33782372,854
LAUCN132150000000003,13215,13215,b13215,5.672,7.9,#N/A,#N/A,#N/A,#N/A,6.672,#N/A,#N/A,"Muscogee County, GA","Muscogee, GA",32.510197,-84.874946,GA,#REF!,2,2,82844,40414,84.61007014,14.61319454,27.93826123,34.84471492,22.6038293,"4,123.00",2.16,"4,314.00","2,586.00",405.00,228.00,"1,095.00",169290387,889
LAUCN132250000000003,13225,13225,b13225,6.216,8.6,#N/A,#N/A,#N/A,#N/A,7.216,#N/A,#N/A,"Peach County, GA","Peach, GA",32.571324,-83.831978,GA,#REF!,3,2,12695,42602,89.19083011,17.271399,32.2780957,31.24923901,19.20126629,"-1,247.00",-4.50,467.00,317.00,35.00,23.00,92.00,37218043,1342
LAUCN132290000000003,13229,13229,b13229,4.624,7,#N/A,#N/A,#N/A,#N/A,5.624,#N/A,#N/A,"Pierce County, GA","Pierce, GA",31.353988,-82.210427,GA,#REF!,6,5,8095,36214,75.81702083,22.35696264,38.87848946,26.91462521,11.84992268,46.00,0.25,313.00,246.00,23.00,16.00,28.00,9919482,527
LAUCN132330000000003,13233,13233,b13233,5.344,7.2,#N/A,#N/A,#N/A,#N/A,6.344,#N/A,#N/A,"Polk County, GA","Polk, GA",33.996015,-85.188338,GA,#REF!,4,3,18676,38730,81.08447608,27.25668369,36.36978071,23.227696,13.14583959,-894.00,-2.16,595.00,424.00,47.00,20.00,104.00,16355035,394
LAUCN132350000000003,13235,13235,b13235,4.616,7.6,#N/A,#N/A,#N/A,#N/A,5.616,#N/A,#N/A,"Pulaski County, GA","Pulaski, GA",32.238794,-83.481855,GA,#REF!,3,2,4489,37012,77.4877002,22.53796595,44.38564197,23.492867,9.583525081,-465.00,-3.88,189.00,131.00,19.00,14.00,25.00,12428430,1036
LAUCN132370000000003,13237,13237,b13237,5.648,8.8,#N/A,#N/A,#N/A,#N/A,6.648,#N/A,#N/A,"Putnam County, GA","Putnam, GA",33.32106,-83.37179,GA,#REF!,6,4,8667,42934,89.88589972,15.45084122,38.68953733,27.19505783,18.66456362,-99.00,-0.47,373.00,282.00,27.00,21.00,43.00,44395934,2094
LAUCN132510000000003,13251,13251,b13251,6.276,9.5,#N/A,#N/A,#N/A,#N/A,7.276,#N/A,#N/A,"Screven County, GA","Screven, GA",32.744751,-81.617585,GA,#REF!,6,6,5770,35087,73.4575526,21.09106081,41.28507354,24.64796078,12.97590487,-628.00,-4.30,221.00,169.00,17.00,10.00,25.00,7270253,501
LAUCN132530000000003,13253,13253,b13253,6.352,8.7,#N/A,#N/A,#N/A,#N/A,7.352,#N/A,#N/A,"Seminole County, GA","Seminole, GA",30.933894,-84.867592,GA,#REF!,6,6,3271,34814,72.8860044,18.78113584,40.86682165,28.16340086,12.18864165,-48.00,-0.55,183.00,138.00,13.00,13.00,19.00,7242480,830
LAUCN132570000000003,13257,13257,b13257,5.492,7,#N/A,#N/A,#N/A,#N/A,6.492,#N/A,#N/A,"Stephens County, GA","Stephens, GA",34.552914,-83.290216,GA,#REF!,7,8,11734,36318,76.03475348,19.62194132,40.65870347,25.49576713,14.22358808,-607.00,-2.32,546.00,389.00,41.00,14.00,102.00,17736632,677
LAUCN132690000000003,13269,13269,b13269,6.628,9.7,#N/A,#N/A,#N/A,#N/A,7.628,#N/A,#N/A,"Taylor County, GA","Taylor, GA",32.554667,-84.251426,GA,#REF!,8,7,3180,30538,63.93384277,23.60194512,39.90969086,26.43278916,10.05557485,-503.00,-5.65,118.00,79.00,14.00,4.00,21.00,26972096,3027
LAUCN132730000000003,13273,13273,b13273,6.256,8.4,#N/A,#N/A,#N/A,#N/A,7.256,#N/A,#N/A,"Terrell County, GA","Terrell, GA",31.777191,-84.439446,GA,#REF!,3,2,3848,31826,66.63037789,34.3812045,33.58702846,23.31237591,8.719391132,-545.00,-5.73,176.00,130.00,10.00,7.00,29.00,10205291,1095
LAUCN132750000000003,13275,13275,b13275,4.908,8.3,#N/A,#N/A,#N/A,#N/A,5.908,#N/A,#N/A,"Thomas County, GA","Thomas, GA",30.864606,-83.91982,GA,#REF!,4,5,18326,38914,81.46969538,18.22361407,35.28118337,28.41484542,18.08035714,-231.00,-0.52,"1,068.00",744.00,100.00,42.00,182.00,25311322,565
LAUCN132790000000003,13279,13279,b13279,5.896,9.2,#N/A,#N/A,#N/A,#N/A,6.896,#N/A,#N/A,"Toombs County, GA","Toombs, GA",32.126698,-82.332071,GA,#REF!,7,8,12425,32311,67.64576573,20.78763127,39.03150525,25.02917153,15.15169195,-420.00,-1.54,682.00,464.00,77.00,25.00,116.00,18402425,674
LAUCN132810000000003,13281,13281,b13281,4.772,8.1,#N/A,#N/A,#N/A,#N/A,5.772,#N/A,#N/A,"Towns County, GA","Towns, GA",34.902529,-83.732264,GA,#REF!,9,12,4351,39854,83.43766356,13.24622086,38.56008199,25.48039969,22.71329746,904.00,8.63,293.00,240.00,13.00,12.00,28.00,10934694,1043
LAUCN132830000000003,13283,13283,b13283,7.092,9.3,#N/A,#N/A,#N/A,#N/A,8.092,#N/A,#N/A,"Treutlen County, GA","Treutlen, GA",32.409586,-82.570882,GA,#REF!,7,9,2988,31917,66.82089396,25.56073729,44.03730846,18.07683766,12.32511659,-154.00,-2.24,85.00,63.00,5.00,10.00,7.00,2975744,433
LAUCN132890000000003,13289,13289,b13289,6.244,10,#N/A,#N/A,#N/A,#N/A,7.244,#N/A,#N/A,"Twiggs County, GA","Twiggs, GA",32.665847,-83.425879,GA,#REF!,3,2,3255,36107,75.59300743,29.73016642,41.5414445,17.93504605,10.79334303,-638.00,-7.07,68.00,54.00,2.00,5.00,7.00,3358002,374
LAUCN133070000000003,13307,13307,b13307,4.816,10.9,#N/A,#N/A,#N/A,#N/A,5.816,#N/A,#N/A,"Webster County, GA","Webster, GA",32.046691,-84.553828,GA,#REF!,8,6,1067,34374,71.9648278,22.46648794,42.94906166,23.43163539,11.15281501,-185.00,-6.60,25.00,19.00,3.00,1.00,2.00,2442899,876
LAUCN133090000000003,13309,13309,b13309,6.06,11.8,#N/A,#N/A,#N/A,#N/A,7.06,#N/A,#N/A,"Wheeler County, GA","Wheeler, GA",32.105268,-82.733865,GA,#REF!,9,9,1980,30779,64.43839632,25.2089374,54.78424015,11.5469896,8.45983285,505.00,6.81,74.00,54.00,8.00,5.00,7.00,8107126,1092
LAUCN133190000000003,13319,13319,b13319,6.108,8.2,#N/A,#N/A,#N/A,#N/A,7.108,#N/A,#N/A,"Wilkinson County, GA","Wilkinson, GA",32.804266,-83.175512,GA,#REF!,8,7,3774,35745,74.83513033,20.28213166,47.50783699,24.01253918,8.197492163,-258.00,-2.70,146.00,107.00,16.00,8.00,15.00,36331035,3808
LAUCN180890000000003,18089,18089,b18089,5.672,6.7,#N/A,#N/A,#N/A,#N/A,6.672,#N/A,#N/A,"Lake County, IN","Lake, IN",41.472247,-87.374337,IN,#REF!,1,1,229399,48341,101.7533889,13.01409645,36.08163466,31.12897625,19.77529264,"-11,412.00",-2.30,"9,840.00","6,671.00","1,021.00",446.00,"1,702.00",348622303,703
LAUCN200610000000003,20061,20061,b20061,4.544,7.6,#N/A,#N/A,#N/A,#N/A,5.544,#N/A,#N/A,"Geary County, KS","Geary, KS",39.002156,-96.768037,KS,#REF!,4,5,13165,41048,80.65707773,9.018458533,28.92179547,41.22576996,20.83397604,"-1,189.00",-3.46,599.00,351.00,54.00,62.00,132.00,67993073,1931
LAUCN201330000000003,20133,20133,b20133,4.496,8.9,#N/A,#N/A,#N/A,#N/A,5.496,#N/A,#N/A,"Neosho County, KS","Neosho, KS",37.564283,-95.315683,KS,#REF!,7,9,7388,41877,82.28601745,10.20426774,33.97774941,39.59511216,16.22287069,-225.00,-1.36,453.00,293.00,57.00,40.00,63.00,9099390,552
LAUCN202050000000003,20205,20205,b20205,4.612,7.7,#N/A,#N/A,#N/A,#N/A,5.612,#N/A,#N/A,"Wilson County, KS","Wilson, KS",37.558515,-95.745175,KS,#REF!,7,10,4270,41073,80.70620137,18.06795052,36.02630343,32.87928605,13.02646,-329.00,-3.50,240.00,179.00,25.00,15.00,21.00,3424766,365
LAUCN210250000000003,21025,21025,b21025,7.124,9.4,#N/A,#N/A,#N/A,#N/A,8.124,#N/A,#N/A,"Breathitt County, KY","Breathitt, KY",37.506632,-83.28304,KY,#REF!,7,12,4405,26869,62.04308772,36.16954144,32.24652924,21.73958772,9.844341607,-381.00,-2.75,226.00,146.00,25.00,14.00,41.00,56422573,4066
LAUCN210530000000003,21053,21053,b21053,5.82,9.8,#N/A,#N/A,#N/A,#N/A,6.82,#N/A,#N/A,"Clinton County, KY","Clinton, KY",36.728865,-85.153426,KY,#REF!,9,12,4276,27443,63.36850856,32.29300271,35.96978766,24.72566624,7.011543395,-80.00,-0.78,189.00,139.00,12.00,17.00,21.00,26099796,2543
LAUCN210710000000003,21071,21071,b21071,6.58,9.1,#N/A,#N/A,#N/A,#N/A,7.58,#N/A,#N/A,"Floyd County, KY","Floyd, KY",37.559878,-82.743361,KY,#REF!,7,11,13705,31229,72.11074422,26.40758986,34.19449006,26.55719759,12.8407225,"-1,417.00",-3.59,815.00,548.00,78.00,69.00,120.00,36187373,917
LAUCN210890000000003,21089,21089,b21089,5.812,7.8,#N/A,#N/A,#N/A,#N/A,6.812,#N/A,#N/A,"Greenup County, KY","Greenup, KY",38.563562,-82.93382,KY,#REF!,2,2,15193,44581,102.9417877,17.1414235,35.40219237,31.75853018,15.69785394,-314.00,-0.85,486.00,331.00,56.00,27.00,72.00,17888548,485
LAUCN210950000000003,21095,21095,b21095,8.912,12,#N/A,#N/A,#N/A,#N/A,9.912,#N/A,#N/A,"Harlan County, KY","Harlan, KY",36.859223,-83.221497,KY,#REF!,7,10,10018,25460,58.78957212,29.02254129,35.95059993,24.3837542,10.64310457,"-1,122.00",-3.83,456.00,293.00,46.00,26.00,91.00,16560473,567
LAUCN211190000000003,21119,21119,b21119,6.808,10.1,#N/A,#N/A,#N/A,#N/A,7.808,#N/A,#N/A,"Knott County, KY","Knott, KY",37.359724,-82.945724,KY,#REF!,9,12,5844,32294,74.56993096,29.5599748,37.16368217,20.24655809,13.02978494,-337.00,-2.06,184.00,140.00,19.00,9.00,16.00,13434019,824
LAUCN211310000000003,21131,21131,b21131,8.48,11.1,#N/A,#N/A,#N/A,#N/A,9.48,#N/A,#N/A,"Leslie County, KY","Leslie, KY",37.087846,-83.388617,KY,#REF!,9,10,3628,29008,66.98224306,36.86559551,33.40984443,22.45600612,7.26855394,-340.00,-3.01,118.00,84.00,10.00,8.00,16.00,14540109,1287
LAUCN211330000000003,21133,21133,b21133,7.156,10.8,#N/A,#N/A,#N/A,#N/A,8.156,#N/A,#N/A,"Letcher County, KY","Letcher, KY",37.118536,-82.861251,KY,#REF!,9,10,8879,31799,73.42692867,25.22209802,36.57115962,26.7047126,11.50202977,"-1,006.00",-4.10,341.00,219.00,32.00,18.00,72.00,27671838,1127
LAUCN240010000000003,24001,24001,b24001,5.36,7,#N/A,#N/A,#N/A,#N/A,6.36,#N/A,#N/A,"Allegany County, MD","Allegany, MD",39.612313,-78.703104,MD,#REF!,3,2,33994,39994,55.17783726,12.6942955,42.06654923,28.427634,16.81152126,"-1,154.00",-1.54,"1,647.00","1,138.00",143.00,106.00,260.00,97552211,1300
LAUCN240030000000003,24003,24003,b24003,3.348,4.8,#N/A,#N/A,#N/A,#N/A,4.348,#N/A,#N/A,"Anne Arundel County, MD","Anne Arundel, MD",38.993579,-76.560484,MD,#REF!,1,1,289393,85685,118.215557,9.253922944,25.37739886,28.30965394,37.05902426,"10,659.00",1.98,"13,370.00","8,990.00","1,294.00",587.00,"2,499.00",823305710,1527
LAUCN240050000000003,24005,24005,b24005,3.936,5.8,#N/A,#N/A,#N/A,#N/A,4.936,#N/A,#N/A,"Baltimore County, MD","Baltimore, MD",39.443167,-76.616569,MD,#REF!,1,1,435812,64624,89.15868767,10.05482446,27.28524075,26.99928647,35.66064832,"13,995.00",1.74,"19,627.00","13,406.00","1,786.00",953.00,"3,482.00",563382585,699
LAUCN240090000000003,24009,24009,b24009,3.104,5.1,#N/A,#N/A,#N/A,#N/A,4.104,#N/A,#N/A,"Calvert County, MD","Calvert, MD",38.52261,-76.529494,MD,#REF!,1,1,47680,91993,126.9184073,7.113501446,32.18834035,30.67803203,30.02012617,551.00,0.62,"1,687.00","1,315.00",149.00,64.00,159.00,74893273,842
LAUCN240130000000003,24013,24013,b24013,3.272,4.6,#N/A,#N/A,#N/A,#N/A,4.272,#N/A,#N/A,"Carroll County, MD","Carroll, MD",39.563318,-77.015353,MD,#REF!,1,1,92911,82073,113.2322508,8.451229916,31.1095905,27.74598322,32.69319636,-209.00,-0.13,"4,173.00","3,190.00",369.00,138.00,476.00,62090891,371
LAUCN240150000000003,24015,24015,b24015,4.42,6.3,#N/A,#N/A,#N/A,#N/A,5.42,#N/A,#N/A,"Cecil County, MD","Cecil, MD",39.562354,-75.941585,MD,#REF!,1,1,52077,64880,89.51187881,12.50593683,35.69371883,29.61588696,22.18445737,172.00,0.17,"1,771.00","1,320.00",139.00,67.00,245.00,93460568,924
LAUCN240170000000003,24017,24017,b24017,3.22,5.5,#N/A,#N/A,#N/A,#N/A,4.22,#N/A,#N/A,"Charles County, MD","Charles, MD",38.472853,-77.015427,MD,#REF!,1,1,78922,87577,120.8258602,8.822801518,31.05304405,33.46704339,26.65711104,"4,254.00",2.90,"2,627.00","1,750.00",213.00,140.00,524.00,80903298,550
LAUCN240190000000003,24019,24019,b24019,6.22,7,#N/A,#N/A,#N/A,#N/A,7.22,#N/A,#N/A,"Dorchester County, MD","Dorchester, MD",38.429196,-76.047433,MD,#REF!,6,5,16533,42542,58.69319279,16.75252154,39.3143154,25.8949829,18.03818017,-171.00,-0.52,736.00,547.00,70.00,39.00,80.00,39222712,1201
LAUCN240210000000003,24021,24021,b24021,3.22,4.7,#N/A,#N/A,#N/A,#N/A,4.22,#N/A,#N/A,"Frederick County, MD","Frederick, MD",39.470429,-77.397624,MD,#REF!,1,1,128599,83489,115.1858392,8.155402661,25.50776886,28.110719,38.22610947,"5,216.00",2.23,"5,730.00","4,030.00",524.00,223.00,953.00,1911472967,8164
LAUCN240230000000003,24023,24023,b24023,4.6,5.9,#N/A,#N/A,#N/A,#N/A,5.6,#N/A,#N/A,"Garrett County, MD","Garrett, MD",39.547299,-79.274619,MD,#REF!,6,7,15775,44404,61.26210645,13.20361691,43.43606495,25.09113289,18.26918525,-350.00,-1.16,907.00,698.00,74.00,63.00,72.00,27974433,931
LAUCN240250000000003,24025,24025,b24025,3.688,5.4,#N/A,#N/A,#N/A,#N/A,4.688,#N/A,#N/A,"Harford County, MD","Harford, MD",39.537429,-76.299789,MD,#REF!,1,1,133919,77453,106.8582545,7.61418576,29.27239422,30.45794421,32.65547581,"2,031.00",0.83,"5,303.00","3,756.00",450.00,220.00,877.00,196674454,802
LAUCN240270000000003,24027,24027,b24027,2.784,4.3,#N/A,#N/A,#N/A,#N/A,3.784,#N/A,#N/A,"Howard County, MD","Howard, MD",39.252264,-76.924406,MD,#REF!,1,1,163990,108503,149.6964764,5.07437327,14.45395165,20.49588963,59.97578545,"14,285.00",4.98,"8,547.00","5,751.00",859.00,372.00,"1,565.00",320598906,1112
LAUCN240290000000003,24029,24029,b24029,4.1,5.5,#N/A,#N/A,#N/A,#N/A,5.1,#N/A,#N/A,"Kent County, MD","Kent, MD",39.241279,-76.125987,MD,#REF!,6,4,10758,55695,76.83976711,13.31857459,33.90701992,23.22359494,29.55081054,-115.00,-0.57,636.00,477.00,60.00,36.00,63.00,21639580,1070
LAUCN240310000000003,24031,24031,b24031,2.88,4.1,#N/A,#N/A,#N/A,#N/A,3.88,#N/A,#N/A,"Montgomery County, MD","Montgomery, MD",39.137381,-77.203063,MD,#REF!,1,1,536635,97873,135.0307663,8.82883733,14.32238526,19.72923719,57.11954022,"28,063.00",2.89,"26,327.00","18,761.00","2,423.00","1,189.00","3,954.00",1520942249,1558
LAUCN240330000000003,24033,24033,b24033,3.94,5.5,#N/A,#N/A,#N/A,#N/A,4.94,#N/A,#N/A,"Prince George's County, MD","Prince George's, MD",38.82588,-76.847272,MD,#REF!,1,1,481902,71682,98.8962777,14.46211892,27.11115951,28.66409747,29.7626241,"13,693.00",1.59,"13,991.00","9,119.00","1,401.00",754.00,"2,717.00",1038372166,1200
LAUCN240350000000003,24035,24035,b24035,3.528,4.7,#N/A,#N/A,#N/A,#N/A,4.528,#N/A,#N/A,"Queen Anne's County, MD","Queen Anne's, MD",39.040693,-76.082405,MD,#REF!,1,1,26616,80143,110.5695207,8.252441773,31.09842224,27.49211119,33.15702479,702.00,1.47,"1,316.00","1,008.00",109.00,47.00,152.00,33229456,694
LAUCN240370000000003,24037,24037,b24037,3.252,5.6,#N/A,#N/A,#N/A,#N/A,4.252,#N/A,#N/A,"St. Mary's County, MD","St. Mary's, MD",38.220289,-76.530384,MD,#REF!,3,2,54280,78274,107.9909495,9.720140294,31.30848602,29.51552108,29.4558526,"2,195.00",2.09,"1,908.00","1,239.00",185.00,150.00,334.00,88223752,834
LAUCN240390000000003,24039,24039,b24039,5.812,7.9,#N/A,#N/A,#N/A,#N/A,6.812,#N/A,#N/A,"Somerset County, MD","Somerset, MD",38.07445,-75.853323,MD,#REF!,2,2,9890,36106,49.81374686,20.39936197,41.61989721,23.74904,14.23170083,-615.00,-2.32,362.00,284.00,17.00,29.00,32.00,29188383,1102
LAUCN240410000000003,24041,24041,b24041,3.748,4.7,#N/A,#N/A,#N/A,#N/A,4.748,#N/A,#N/A,"Talbot County, MD","Talbot, MD",38.748352,-76.17848,MD,#REF!,6,3,19466,57525,79.36453188,10.99022615,28.43333096,27.2775915,33.29885139,311.00,0.82,"1,458.00","1,063.00",151.00,67.00,177.00,48653282,1286
LAUCN240450000000003,24045,24045,b24045,4.496,6.3,#N/A,#N/A,#N/A,#N/A,5.496,#N/A,#N/A,"Wicomico County, MD","Wicomico, MD",38.367116,-75.631964,MD,#REF!,2,2,50545,47536,65.58317927,14.46749256,32.33298121,26.93908256,26.26044368,"1,384.00",1.40,"2,496.00","1,590.00",269.00,183.00,454.00,85706151,867
