id,Area_Type,FIPS,FIPS_Code,area_text,state
3106,F,CN3702500000000,37025,"Cabarrus County, NC",NC
3107,F,CN3702700000000,37027,"Caldwell County, NC",NC
3108,F,CN3702900000000,37029,"Camden County, NC",NC
3109,F,CN3703100000000,37031,"Carteret County, NC",NC
3110,F,CN3703300000000,37033,"Caswell County, NC",NC
3111,F,CN3703500000000,37035,"Catawba County, NC",NC
3112,F,CN3703700000000,37037,"Chatham County, NC",NC
3113,F,CN3703900000000,37039,"Cherokee County, NC",NC
3114,F,CN3704100000000,37041,"Chowan County, NC",NC
3115,F,CN3704300000000,37043,"Clay County, NC",NC
3116,F,CN3704500000000,37045,"Cleveland County, NC",NC
3117,F,CN3704700000000,37047,"Columbus County, NC",NC
3118,F,CN3704900000000,37049,"Craven County, NC",NC
3119,F,CN3705100000000,37051,"Cumberland County, NC",NC
3120,F,CN3705300000000,37053,"Currituck County, NC",NC
3121,F,CN3705500000000,37055,"Dare County, NC",NC
3122,F,CN3705700000000,37057,"Davidson County, NC",NC
3123,F,CN3705900000000,37059,"Davie County, NC",NC
3124,F,CN3706100000000,37061,"Duplin County, NC",NC
3125,F,CN3706300000000,37063,"Durham County, NC",NC
3126,F,CN3706500000000,37065,"Edgecombe County, NC",NC
3127,F,CN3706700000000,37067,"Forsyth County, NC",NC
3128,F,CN3706900000000,37069,"Franklin County, NC",NC
3129,F,CN3707100000000,37071,"Gaston County, NC",NC
3130,F,CN3707300000000,37073,"Gates County, NC",NC
3131,F,CN3707500000000,37075,"Graham County, NC",NC
3132,F,CN3707700000000,37077,"Granville County, NC",NC
3133,F,CN3707900000000,37079,"Greene County, NC",NC
3134,F,CN3708100000000,37081,"Guilford County, NC",NC
3135,F,CN3708300000000,37083,"Halifax County, NC",NC
3136,F,CN3708500000000,37085,"Harnett County, NC",NC
3137,F,CN3708700000000,37087,"Haywood County, NC",NC
3138,F,CN3708900000000,37089,"Henderson County, NC",NC
3139,F,CN3709100000000,37091,"Hertford County, NC",NC
3140,F,CN3709300000000,37093,"Hoke County, NC",NC
3141,F,CN3709500000000,37095,"Hyde County, NC",NC
3142,F,CN3709700000000,37097,"Iredell County, NC",NC
3143,F,CN3709900000000,37099,"Jackson County, NC",NC
3144,F,CN3710100000000,37101,"Johnston County, NC",NC
3145,F,CN3710300000000,37103,"Jones County, NC",NC
3146,F,CN3710500000000,37105,"Lee County, NC",NC
3147,F,CN3710700000000,37107,"Lenoir County, NC",NC
3148,F,CN3710900000000,37109,"Lincoln County, NC",NC
3149,F,CN3711100000000,37111,"McDowell County, NC",NC
3150,F,CN3711300000000,37113,"Macon County, NC",NC
3151,F,CN3711500000000,37115,"Madison County, NC",NC
3152,F,CN3711700000000,37117,"Martin County, NC",NC
3153,F,CN3711900000000,37119,"Mecklenburg County, NC",NC
3154,F,CN3712100000000,37121,"Mitchell County, NC",NC
3155,F,CN3712300000000,37123,"Montgomery County, NC",NC
3156,F,CN3712500000000,37125,"Moore County, NC",NC
3157,F,CN3712700000000,37127,"Nash County, NC",NC
3158,F,CN3712900000000,37129,"New Hanover County, NC",NC
3159,F,CN3713100000000,37131,"Northampton County, NC",NC
3160,F,CN3713300000000,37133,"Onslow County, NC",NC
3161,F,CN3713500000000,37135,"Orange County, NC",NC
3162,F,CN3713700000000,37137,"Pamlico County, NC",NC
3163,F,CN3713900000000,37139,"Pasquotank County, NC",NC
3164,F,CN3714100000000,37141,"Pender County, NC",NC
3165,F,CN3714300000000,37143,"Perquimans County, NC",NC
3166,F,CN3714500000000,37145,"Person County, NC",NC
3167,F,CN3714700000000,37147,"Pitt County, NC",NC
3168,F,CN3714900000000,37149,"Polk County, NC",NC
3169,F,CN3715100000000,37151,"Randolph County, NC",NC
3170,F,CN3715300000000,37153,"Richmond County, NC",NC
3171,F,CN3715500000000,37155,"Robeson County, NC",NC
3172,F,CN3715700000000,37157,"Rockingham County, NC",NC
3173,F,CN3715900000000,37159,"Rowan County, NC",NC
3174,F,CN3716100000000,37161,"Rutherford County, NC",NC
3175,F,CN3716300000000,37163,"Sampson County, NC",NC
3176,F,CN3716500000000,37165,"Scotland County, NC",NC
3177,F,CN3716700000000,37167,"Stanly County, NC",NC
3178,F,CN3716900000000,37169,"Stokes County, NC",NC
3179,F,CN3717100000000,37171,"Surry County, NC",NC
3180,F,CN3717300000000,37173,"Swain County, NC",NC
3181,F,CN3717500000000,37175,"Transylvania County, NC",NC
3182,F,CN3717700000000,37177,"Tyrrell County, NC",NC
3183,F,CN3717900000000,37179,"Union County, NC",NC
3184,F,CN3718100000000,37181,"Vance County, NC",NC
3185,F,CN3718300000000,37183,"Wake County, NC",NC
3186,F,CN3718500000000,37185,"Warren County, NC",NC
3187,F,CN3718700000000,37187,"Washington County, NC",NC
3188,F,CN3718900000000,37189,"Watauga County, NC",NC
3189,F,CN3719100000000,37191,"Wayne County, NC",NC
3190,F,CN3719300000000,37193,"Wilkes County, NC",NC
3191,F,CN3719500000000,37195,"Wilson County, NC",NC
3192,F,CN3719700000000,37197,"Yadkin County, NC",NC
3193,F,CN3719900000000,37199,"Yancey County, NC",NC
3194,F,CN3800100000000,38001,"Adams County, ND",ND
3195,F,CN3800300000000,38003,"Barnes County, ND",ND
3196,F,CN3800500000000,38005,"Benson County, ND",ND
3197,F,CN3800700000000,38007,"Billings County, ND",ND
3198,F,CN3800900000000,38009,"Bottineau County, ND",ND
3199,F,CN3801100000000,38011,"Bowman County, ND",ND
3200,F,CN3801300000000,38013,"Burke County, ND",ND
3201,F,CN3801500000000,38015,"Burleigh County, ND",ND
3202,F,CN3801700000000,38017,"Cass County, ND",ND
3203,F,CN3801900000000,38019,"Cavalier County, ND",ND
3204,F,CN3802100000000,38021,"Dickey County, ND",ND
3205,F,CN3802300000000,38023,"Divide County, ND",ND
3206,F,CN3802500000000,38025,"Dunn County, ND",ND
3207,F,CN3802700000000,38027,"Eddy County, ND",ND
3208,F,CN3802900000000,38029,"Emmons County, ND",ND
3209,F,CN3803100000000,38031,"Foster County, ND",ND
3210,F,CN3803300000000,38033,"Golden Valley County, ND",ND
3211,F,CN3803500000000,38035,"Grand Forks County, ND",ND
3212,F,CN3803700000000,38037,"Grant County, ND",ND
3213,F,CN3803900000000,38039,"Griggs County, ND",ND
3214,F,CN3804100000000,38041,"Hettinger County, ND",ND
3215,F,CN3804300000000,38043,"Kidder County, ND",ND
3216,F,CN3804500000000,38045,"LaMoure County, ND",ND
3217,F,CN3804700000000,38047,"Logan County, ND",ND
3218,F,CN3804900000000,38049,"McHenry County, ND",ND
3219,F,CN3805100000000,38051,"McIntosh County, ND",ND
3220,F,CN3805300000000,38053,"McKenzie County, ND",ND
3221,F,CN3805500000000,38055,"McLean County, ND",ND
3222,F,CN3805700000000,38057,"Mercer County, ND",ND
3223,F,CN3805900000000,38059,"Morton County, ND",ND
3224,F,CN3806100000000,38061,"Mountrail County, ND",ND
3225,F,CN3806300000000,38063,"Nelson County, ND",ND
3226,F,CN3806500000000,38065,"Oliver County, ND",ND
3227,F,CN3806700000000,38067,"Pembina County, ND",ND
3228,F,CN3806900000000,38069,"Pierce County, ND",ND
3229,F,CN3807100000000,38071,"Ramsey County, ND",ND
3230,F,CN3807300000000,38073,"Ransom County, ND",ND
3231,F,CN3807500000000,38075,"Renville County, ND",ND
3232,F,CN3807700000000,38077,"Richland County, ND",ND
3233,F,CN3807900000000,38079,"Rolette County, ND",ND
3234,F,CN3808100000000,38081,"Sargent County, ND",ND
3235,F,CN3808300000000,38083,"Sheridan County, ND",ND
3236,F,CN3808500000000,38085,"Sioux County, ND",ND
3237,F,CN3808700000000,38087,"Slope County, ND",ND
3238,F,CN3808900000000,38089,"Stark County, ND",ND
3239,F,CN3809100000000,38091,"Steele County, ND",ND
3240,F,CN3809300000000,38093,"Stutsman County, ND",ND
3241,F,CN3809500000000,38095,"Towner County, ND",ND
3242,F,CN3809700000000,38097,"Traill County, ND",ND
3243,F,CN3809900000000,38099,"Walsh County, ND",ND
3244,F,CN3810100000000,38101,"Ward County, ND",ND
3245,F,CN3810300000000,38103,"Wells County, ND",ND
3246,F,CN3810500000000,38105,"Williams County, ND",ND
3247,F,CN3900100000000,39001,"Adams County, OH",OH
3248,F,CN3900300000000,39003,"Allen County, OH",OH
3249,F,CN3900500000000,39005,"Ashland County, OH",OH
3250,F,CN3900700000000,39007,"Ashtabula County, OH",OH
3251,F,CN3900900000000,39009,"Athens County, OH",OH
3252,F,CN3901100000000,39011,"Auglaize County, OH",OH
3253,F,CN3901300000000,39013,"Belmont County, OH",OH
3254,F,CN3901500000000,39015,"Brown County, OH",OH
3255,F,CN3901700000000,39017,"Butler County, OH",OH
3256,F,CN3901900000000,39019,"Carroll County, OH",OH
3257,F,CN3902100000000,39021,"Champaign County, OH",OH
3258,F,CN3902300000000,39023,"Clark County, OH",OH
3259,F,CN3902500000000,39025,"Clermont County, OH",OH
3260,F,CN3902700000000,39027,"Clinton County, OH",OH
3261,F,CN3902900000000,39029,"Columbiana County, OH",OH
3262,F,CN3903100000000,39031,"Coshocton County, OH",OH
3263,F,CN3903300000000,39033,"Crawford County, OH",OH
3264,F,CN3903500000000,39035,"Cuyahoga County, OH",OH
3265,F,CN3903700000000,39037,"Darke County, OH",OH
3266,F,CN3903900000000,39039,"Defiance County, OH",OH
3267,F,CN3904100000000,39041,"Delaware County, OH",OH
3268,F,CN3904300000000,39043,"Erie County, OH",OH
3269,F,CN3904500000000,39045,"Fairfield County, OH",OH
3270,F,CN3904700000000,39047,"Fayette County, OH",OH
3271,F,CN3904900000000,39049,"Franklin County, OH",OH
3272,F,CN3905100000000,39051,"Fulton County, OH",OH
3273,F,CN3905300000000,39053,"Gallia County, OH",OH
3274,F,CN3905500000000,39055,"Geauga County, OH",OH
3275,F,CN3905700000000,39057,"Greene County, OH",OH
3276,F,CN3905900000000,39059,"Guernsey County, OH",OH
3277,F,CN3906100000000,39061,"Hamilton County, OH",OH
3278,F,CN3906300000000,39063,"Hancock County, OH",OH
3279,F,CN3906500000000,39065,"Hardin County, OH",OH
3280,F,CN3906700000000,39067,"Harrison County, OH",OH
3281,F,CN3906900000000,39069,"Henry County, OH",OH
3282,F,CN3907100000000,39071,"Highland County, OH",OH
3283,F,CN3907300000000,39073,"Hocking County, OH",OH
3284,F,CN3907500000000,39075,"Holmes County, OH",OH
3285,F,CN3907700000000,39077,"Huron County, OH",OH
3286,F,CN3907900000000,39079,"Jackson County, OH",OH
3287,F,CN3908100000000,39081,"Jefferson County, OH",OH
3288,F,CN3908300000000,39083,"Knox County, OH",OH
3289,F,CN3908500000000,39085,"Lake County, OH",OH
3290,F,CN3908700000000,39087,"Lawrence County, OH",OH
3291,F,CN3908900000000,39089,"Licking County, OH",OH
3292,F,CN3909100000000,39091,"Logan County, OH",OH
3293,F,CN3909300000000,39093,"Lorain County, OH",OH
3294,F,CN3909500000000,39095,"Lucas County, OH",OH
3295,F,CN3909700000000,39097,"Madison County, OH",OH
3296,F,CN3909900000000,39099,"Mahoning County, OH",OH
3297,F,CN3910100000000,39101,"Marion County, OH",OH
3298,F,CN3910300000000,39103,"Medina County, OH",OH
3299,F,CN3910500000000,39105,"Meigs County, OH",OH
3300,F,CN3910700000000,39107,"Mercer County, OH",OH
3301,F,CN3910900000000,39109,"Miami County, OH",OH
3302,F,CN3911100000000,39111,"Monroe County, OH",OH
3303,F,CN3911300000000,39113,"Montgomery County, OH",OH
3304,F,CN3911500000000,39115,"Morgan County, OH",OH
3305,F,CN3911700000000,39117,"Morrow County, OH",OH
3306,F,CN3911900000000,39119,"Muskingum County, OH",OH
3307,F,CN3912100000000,39121,"Noble County, OH",OH
3308,F,CN3912300000000,39123,"Ottawa County, OH",OH
3309,F,CN3912500000000,39125,"Paulding County, OH",OH
3310,F,CN3912700000000,39127,"Perry County, OH",OH
3311,F,CN3912900000000,39129,"Pickaway County, OH",OH
3312,F,CN3913100000000,39131,"Pike County, OH",OH
3313,F,CN3913300000000,39133,"Portage County, OH",OH
3314,F,CN3913500000000,39135,"Preble County, OH",OH
3315,F,CN3913700000000,39137,"Putnam County, OH",OH
3316,F,CN3913900000000,39139,"Richland County, OH",OH
3317,F,CN3914100000000,39141,"Ross County, OH",OH
3318,F,CN3914300000000,39143,"Sandusky County, OH",OH
3319,F,CN3914500000000,39145,"Scioto County, OH",OH
3320,F,CN3914700000000,39147,"Seneca County, OH",OH
3321,F,CN3914900000000,39149,"Shelby County, OH",OH
3322,F,CN3915100000000,39151,"Stark County, OH",OH
3323,F,CN3915300000000,39153,"Summit County, OH",OH
3324,F,CN3915500000000,39155,"Trumbull County, OH",OH
3325,F,CN3915700000000,39157,"Tuscarawas County, OH",OH
3326,F,CN3915900000000,39159,"Union County, OH",OH
3327,F,CN3916100000000,39161,"Van Wert County, OH",OH
3328,F,CN3916300000000,39163,"Vinton County, OH",OH
3329,F,CN3916500000000,39165,"Warren County, OH",OH
3330,F,CN3916700000000,39167,"Washington County, OH",OH
3331,F,CN3916900000000,39169,"Wayne County, OH",OH
3332,F,CN3917100000000,39171,"Williams County, OH",OH
3333,F,CN3917300000000,39173,"Wood County, OH",OH
3334,F,CN3917500000000,39175,"Wyandot County, OH",OH
3335,F,CN4000100000000,40001,"Adair County, OK",OK
3336,F,CN4000300000000,40003,"Alfalfa County, OK",OK
3337,F,CN4000500000000,40005,"Atoka County, OK",OK
3338,F,CN4000700000000,40007,"Beaver County, OK",OK
3339,F,CN4000900000000,40009,"Beckham County, OK",OK
3340,F,CN4001100000000,40011,"Blaine County, OK",OK
3341,F,CN4001300000000,40013,"Bryan County, OK",OK
3342,F,CN4001500000000,40015,"Caddo County, OK",OK
3343,F,CN4001700000000,40017,"Canadian County, OK",OK
3344,F,CN4001900000000,40019,"Carter County, OK",OK
3345,F,CN4002100000000,40021,"Cherokee County, OK",OK
3346,F,CN4002300000000,40023,"Choctaw County, OK",OK
3347,F,CN4002500000000,40025,"Cimarron County, OK",OK
3348,F,CN4002700000000,40027,"Cleveland County, OK",OK
3349,F,CN4002900000000,40029,"Coal County, OK",OK
3350,F,CN4003100000000,40031,"Comanche County, OK",OK
3351,F,CN4003300000000,40033,"Cotton County, OK",OK
3352,F,CN4003500000000,40035,"Craig County, OK",OK
3353,F,CN4003700000000,40037,"Creek County, OK",OK
3354,F,CN4003900000000,40039,"Custer County, OK",OK
3355,F,CN4004100000000,40041,"Delaware County, OK",OK
3356,F,CN4004300000000,40043,"Dewey County, OK",OK
3357,F,CN4004500000000,40045,"Ellis County, OK",OK
3358,F,CN4004700000000,40047,"Garfield County, OK",OK
3359,F,CN4004900000000,40049,"Garvin County, OK",OK
3360,F,CN4005100000000,40051,"Grady County, OK",OK
3361,F,CN4005300000000,40053,"Grant County, OK",OK
3362,F,CN4005500000000,40055,"Greer County, OK",OK
3363,F,CN4005700000000,40057,"Harmon County, OK",OK
3364,F,CN4005900000000,40059,"Harper County, OK",OK
3365,F,CN4006100000000,40061,"Haskell County, OK",OK
3366,F,CN4006300000000,40063,"Hughes County, OK",OK
3367,F,CN4006500000000,40065,"Jackson County, OK",OK
3368,F,CN4006700000000,40067,"Jefferson County, OK",OK
3369,F,CN4006900000000,40069,"Johnston County, OK",OK
3370,F,CN4007100000000,40071,"Kay County, OK",OK
3371,F,CN4007300000000,40073,"Kingfisher County, OK",OK
3372,F,CN4007500000000,40075,"Kiowa County, OK",OK
3373,F,CN4007700000000,40077,"Latimer County, OK",OK
3374,F,CN4007900000000,40079,"Le Flore County, OK",OK
3375,F,CN4008100000000,40081,"Lincoln County, OK",OK
3376,F,CN4008300000000,40083,"Logan County, OK",OK
3377,F,CN4008500000000,40085,"Love County, OK",OK
3378,F,CN4008700000000,40087,"McClain County, OK",OK
3379,F,CN4008900000000,40089,"McCurtain County, OK",OK
3380,F,CN4009100000000,40091,"McIntosh County, OK",OK
3381,F,CN4009300000000,40093,"Major County, OK",OK
3382,F,CN4009500000000,40095,"Marshall County, OK",OK
3383,F,CN4009700000000,40097,"Mayes County, OK",OK
3384,F,CN4009900000000,40099,"Murray County, OK",OK
3385,F,CN4010100000000,40101,"Muskogee County, OK",OK
3386,F,CN4010300000000,40103,"Noble County, OK",OK
3387,F,CN4010500000000,40105,"Nowata County, OK",OK
3388,F,CN4010700000000,40107,"Okfuskee County, OK",OK
3389,F,CN4010900000000,40109,"Oklahoma County, OK",OK
3390,F,CN4011100000000,40111,"Okmulgee County, OK",OK
3391,F,CN4011300000000,40113,"Osage County, OK",OK
3392,F,CN4011500000000,40115,"Ottawa County, OK",OK
3393,F,CN4011700000000,40117,"Pawnee County, OK",OK
3394,F,CN4011900000000,40119,"Payne County, OK",OK
3395,F,CN4012100000000,40121,"Pittsburg County, OK",OK
3396,F,CN4012300000000,40123,"Pontotoc County, OK",OK
3397,F,CN4012500000000,40125,"Pottawatomie County, OK",OK
3398,F,CN4012700000000,40127,"Pushmataha County, OK",OK
3399,F,CN4012900000000,40129,"Roger Mills County, OK",OK
3400,F,CN4013100000000,40131,"Rogers County, OK",OK
3401,F,CN4013300000000,40133,"Seminole County, OK",OK
3402,F,CN4013500000000,40135,"Sequoyah County, OK",OK
3403,F,CN4013700000000,40137,"Stephens County, OK",OK
3404,F,CN4013900000000,40139,"Texas County, OK",OK
3405,F,CN4014100000000,40141,"Tillman County, OK",OK
3406,F,CN4014300000000,40143,"Tulsa County, OK",OK
3407,F,CN4014500000000,40145,"Wagoner County, OK",OK
3408,F,CN4014700000000,40147,"Washington County, OK",OK
3409,F,CN4014900000000,40149,"Washita County, OK",OK
3410,F,CN4015100000000,40151,"Woods County, OK",OK
3411,F,CN4015300000000,40153,"Woodward County, OK",OK
3412,F,CN4100100000000,41001,"Baker County, OR",OR
3413,F,CN4100300000000,41003,"Benton County, OR",OR
3414,F,CN4100500000000,41005,"Clackamas County, OR",OR
3415,F,CN4100700000000,41007,"Clatsop County, OR",OR
3416,F,CN4100900000000,41009,"Columbia County, OR",OR
3417,F,CN4101100000000,41011,"Coos County, OR",OR
3418,F,CN4101300000000,41013,"Crook County, OR",OR
3419,F,CN4101500000000,41015,"Curry County, OR",OR
3420,F,CN4101700000000,41017,"Deschutes County, OR",OR
3421,F,CN4101900000000,41019,"Douglas County, OR",OR
3422,F,CN4102100000000,41021,"Gilliam County, OR",OR
3423,F,CN4102300000000,41023,"Grant County, OR",OR
3424,F,CN4102500000000,41025,"Harney County, OR",OR
3425,F,CN4102700000000,41027,"Hood River County, OR",OR
3426,F,CN4102900000000,41029,"Jackson County, OR",OR
3427,F,CN4103100000000,41031,"Jefferson County, OR",OR
3428,F,CN4103300000000,41033,"Josephine County, OR",OR
3429,F,CN4103500000000,41035,"Klamath County, OR",OR
3430,F,CN4103700000000,41037,"Lake County, OR",OR
3431,F,CN4103900000000,41039,"Lane County, OR",OR
3432,F,CN4104100000000,41041,"Lincoln County, OR",OR
3433,F,CN4104300000000,41043,"Linn County, OR",OR
3434,F,CN4104500000000,41045,"Malheur County, OR",OR
3435,F,CN4104700000000,41047,"Marion County, OR",OR
3436,F,CN4104900000000,41049,"Morrow County, OR",OR
3437,F,CN4105100000000,41051,"Multnomah County, OR",OR
3438,F,CN4105300000000,41053,"Polk County, OR",OR
3439,F,CN4105500000000,41055,"Sherman County, OR",OR
3440,F,CN4105700000000,41057,"Tillamook County, OR",OR
3441,F,CN4105900000000,41059,"Umatilla County, OR",OR
3442,F,CN4106100000000,41061,"Union County, OR",OR
3443,F,CN4106300000000,41063,"Wallowa County, OR",OR
3444,F,CN4106500000000,41065,"Wasco County, OR",OR
3445,F,CN4106700000000,41067,"Washington County, OR",OR
3446,F,CN4106900000000,41069,"Wheeler County, OR",OR
3447,F,CN4107100000000,41071,"Yamhill County, OR",OR
3448,F,CN4200100000000,42001,"Adams County, PA",PA
3449,F,CN4200300000000,42003,"Allegheny County, PA",PA
3450,F,CN4200500000000,42005,"Armstrong County, PA",PA
3451,F,CN4200700000000,42007,"Beaver County, PA",PA
3452,F,CN4200900000000,42009,"Bedford County, PA",PA
3453,F,CN4201100000000,42011,"Berks County, PA",PA
3454,F,CN4201300000000,42013,"Blair County, PA",PA
3455,F,CN4201500000000,42015,"Bradford County, PA",PA
3456,F,CN4201700000000,42017,"Bucks County, PA",PA
3457,F,CN4201900000000,42019,"Butler County, PA",PA
3458,F,CN4202100000000,42021,"Cambria County, PA",PA
3459,F,CN4202300000000,42023,"Cameron County, PA",PA
3460,F,CN4202500000000,42025,"Carbon County, PA",PA
3461,F,CN4202700000000,42027,"Centre County, PA",PA
3462,F,CN4202900000000,42029,"Chester County, PA",PA
3463,F,CN4203100000000,42031,"Clarion County, PA",PA
3464,F,CN4203300000000,42033,"Clearfield County, PA",PA
3465,F,CN4203500000000,42035,"Clinton County, PA",PA
3466,F,CN4203700000000,42037,"Columbia County, PA",PA
3467,F,CN4203900000000,42039,"Crawford County, PA",PA
3468,F,CN4204100000000,42041,"Cumberland County, PA",PA
3469,F,CN4204300000000,42043,"Dauphin County, PA",PA
3470,F,CN4204500000000,42045,"Delaware County, PA",PA
3471,F,CN4204700000000,42047,"Elk County, PA",PA
3472,F,CN4204900000000,42049,"Erie County, PA",PA
3473,F,CN4205100000000,42051,"Fayette County, PA",PA
3474,F,CN4205300000000,42053,"Forest County, PA",PA
3475,F,CN4205500000000,42055,"Franklin County, PA",PA
3476,F,CN4205700000000,42057,"Fulton County, PA",PA
3477,F,CN4205900000000,42059,"Greene County, PA",PA
3478,F,CN4206100000000,42061,"Huntingdon County, PA",PA
3479,F,CN4206300000000,42063,"Indiana County, PA",PA
3480,F,CN4206500000000,42065,"Jefferson County, PA",PA
3481,F,CN4206700000000,42067,"Juniata County, PA",PA
3482,F,CN4206900000000,42069,"Lackawanna County, PA",PA
3483,F,CN4207100000000,42071,"Lancaster County, PA",PA
3484,F,CN4207300000000,42073,"Lawrence County, PA",PA
3485,F,CN4207500000000,42075,"Lebanon County, PA",PA
3486,F,CN4207700000000,42077,"Lehigh County, PA",PA
3487,F,CN4207900000000,42079,"Luzerne County, PA",PA
3488,F,CN4208100000000,42081,"Lycoming County, PA",PA
3489,F,CN4208300000000,42083,"McKean County, PA",PA
3490,F,CN4208500000000,42085,"Mercer County, PA",PA
3491,F,CN4208700000000,42087,"Mifflin County, PA",PA
3492,F,CN4208900000000,42089,"Monroe County, PA",PA
3493,F,CN4209100000000,42091,"Montgomery County, PA",PA
3494,F,CN4209300000000,42093,"Montour County, PA",PA
3495,F,CN4209500000000,42095,"Northampton County, PA",PA
3496,F,CN4209700000000,42097,"Northumberland County, PA",PA
3497,F,CN4209900000000,42099,"Perry County, PA",PA
3498,F,CN4210100000000,42101,"Philadelphia County/city, PA",PA
3499,F,CN4210300000000,42103,"Pike County, PA",PA
3500,F,CN4210500000000,42105,"Potter County, PA",PA
3501,F,CN4210700000000,42107,"Schuylkill County, PA",PA
3502,F,CN4210900000000,42109,"Snyder County, PA",PA
3503,F,CN4211100000000,42111,"Somerset County, PA",PA
3504,F,CN4211300000000,42113,"Sullivan County, PA",PA
3505,F,CN4211500000000,42115,"Susquehanna County, PA",PA
3506,F,CN4211700000000,42117,"Tioga County, PA",PA
3507,F,CN4211900000000,42119,"Union County, PA",PA
3508,F,CN4212100000000,42121,"Venango County, PA",PA
3509,F,CN4212300000000,42123,"Warren County, PA",PA
3510,F,CN4212500000000,42125,"Washington County, PA",PA
3511,F,CN4212700000000,42127,"Wayne County, PA",PA
3512,F,CN4212900000000,42129,"Westmoreland County, PA",PA
3513,F,CN4213100000000,42131,"Wyoming County, PA",PA
3514,F,CN4213300000000,42133,"York County, PA",PA
3515,F,CN4400100000000,44001,"Bristol County, RI",RI
3516,F,CN4400300000000,44003,"Kent County, RI",RI
3517,F,CN4400500000000,44005,"Newport County, RI",RI
3518,F,CN4400700000000,44007,"Providence County, RI",RI
3519,F,CN4400900000000,44009,"Washington County, RI",RI
3520,F,CN4500100000000,45001,"Abbeville County, SC",SC
3521,F,CN4500300000000,45003,"Aiken County, SC",SC
3522,F,CN4500500000000,45005,"Allendale County, SC",SC
3523,F,CN4500700000000,45007,"Anderson County, SC",SC
3524,F,CN4500900000000,45009,"Bamberg County, SC",SC
3525,F,CN4501100000000,45011,"Barnwell County, SC",SC
3526,F,CN4501300000000,45013,"Beaufort County, SC",SC
3527,F,CN4501500000000,45015,"Berkeley County, SC",SC
3528,F,CN4501700000000,45017,"Calhoun County, SC",SC
3529,F,CN4501900000000,45019,"Charleston County, SC",SC
3530,F,CN4502100000000,45021,"Cherokee County, SC",SC
3531,F,CN4502300000000,45023,"Chester County, SC",SC
3532,F,CN4502500000000,45025,"Chesterfield County, SC",SC
3533,F,CN4502700000000,45027,"Clarendon County, SC",SC
3534,F,CN4502900000000,45029,"Colleton County, SC",SC
3535,F,CN4503100000000,45031,"Darlington County, SC",SC
3536,F,CN4503300000000,45033,"Dillon County, SC",SC
3537,F,CN4503500000000,45035,"Dorchester County, SC",SC
3538,F,CN4503700000000,45037,"Edgefield County, SC",SC
3539,F,CN4503900000000,45039,"Fairfield County, SC",SC
3540,F,CN4504100000000,45041,"Florence County, SC",SC
3541,F,CN4504300000000,45043,"Georgetown County, SC",SC
3542,F,CN4504500000000,45045,"Greenville County, SC",SC
3543,F,CN4504700000000,45047,"Greenwood County, SC",SC
3544,F,CN4504900000000,45049,"Hampton County, SC",SC
3545,F,CN4505100000000,45051,"Horry County, SC",SC
3546,F,CN4505300000000,45053,"Jasper County, SC",SC
3547,F,CN4505500000000,45055,"Kershaw County, SC",SC
3548,F,CN4505700000000,45057,"Lancaster County, SC",SC
3549,F,CN4505900000000,45059,"Laurens County, SC",SC
3550,F,CN4506100000000,45061,"Lee County, SC",SC
3551,F,CN4506300000000,45063,"Lexington County, SC",SC
3552,F,CN4506500000000,45065,"McCormick County, SC",SC
3553,F,CN4506700000000,45067,"Marion County, SC",SC
3554,F,CN4506900000000,45069,"Marlboro County, SC",SC
3555,F,CN4507100000000,45071,"Newberry County, SC",SC
3556,F,CN4507300000000,45073,"Oconee County, SC",SC
3557,F,CN4507500000000,45075,"Orangeburg County, SC",SC
3558,F,CN4507700000000,45077,"Pickens County, SC",SC
3559,F,CN4507900000000,45079,"Richland County, SC",SC
3560,F,CN4508100000000,45081,"Saluda County, SC",SC
3561,F,CN4508300000000,45083,"Spartanburg County, SC",SC
3562,F,CN4508500000000,45085,"Sumter County, SC",SC
3563,F,CN4508700000000,45087,"Union County, SC",SC
3564,F,CN4508900000000,45089,"Williamsburg County, SC",SC
3565,F,CN4509100000000,45091,"York County, SC",SC
3566,F,CN4600300000000,46003,"Aurora County, SD",SD
3567,F,CN4600500000000,46005,"Beadle County, SD",SD
3568,F,CN4600700000000,46007,"Bennett County, SD",SD
3569,F,CN4600900000000,46009,"Bon Homme County, SD",SD
3570,F,CN4601100000000,46011,"Brookings County, SD",SD
3571,F,CN4601300000000,46013,"Brown County, SD",SD
3572,F,CN4601500000000,46015,"Brule County, SD",SD
3573,F,CN4601700000000,46017,"Buffalo County, SD",SD
3574,F,CN4601900000000,46019,"Butte County, SD",SD
3575,F,CN4602100000000,46021,"Campbell County, SD",SD
3576,F,CN4602300000000,46023,"Charles Mix County, SD",SD
3577,F,CN4602500000000,46025,"Clark County, SD",SD
3578,F,CN4602700000000,46027,"Clay County, SD",SD
3579,F,CN4602900000000,46029,"Codington County, SD",SD
3580,F,CN4603100000000,46031,"Corson County, SD",SD
3581,F,CN4603300000000,46033,"Custer County, SD",SD
3582,F,CN4603500000000,46035,"Davison County, SD",SD
3583,F,CN4603700000000,46037,"Day County, SD",SD
3584,F,CN4603900000000,46039,"Deuel County, SD",SD
3585,F,CN4604100000000,46041,"Dewey County, SD",SD
3586,F,CN4604300000000,46043,"Douglas County, SD",SD
