series_id,FIPS_Code,fips_code3,bFIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DateReturned3moMovingAve_VALUES,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,County_Name,LAT,LON,State
LAUCN280690000000003,28069,28069,b28069,7.924,11.9,#N/A,#N/A,#N/A,#N/A,8.924,#N/A,#N/A,"Kemper County, MS",32.750136,-88.625631,MS
LAUCN280830000000003,28083,28083,b28083,8.336,12.2,#N/A,#N/A,#N/A,#N/A,9.336,#N/A,#N/A,"Leflore County, MS",33.54979,-90.294934,MS
LAUCN281070000000003,28107,28107,b28107,8.1,9.8,#N/A,#N/A,#N/A,#N/A,9.1,#N/A,#N/A,"Panola County, MS",34.365205,-89.963065,MS
LAUCN281190000000003,28119,28119,b28119,8.464,12.3,#N/A,#N/A,#N/A,#N/A,9.464,#N/A,#N/A,"Quitman County, MS",34.252833,-90.290171,MS
LAUCN281310000000003,28131,28131,b28131,5.68,7.9,#N/A,#N/A,#N/A,#N/A,6.68,#N/A,#N/A,"Stone County, MS",30.790184,-89.112297,MS
LAUCN281330000000003,28133,28133,b28133,9.848,11.9,#N/A,#N/A,#N/A,#N/A,10.848,#N/A,#N/A,"Sunflower County, MS",33.605529,-90.59509,MS
LAUCN281430000000003,28143,28143,b28143,9.088,10.7,#N/A,#N/A,#N/A,#N/A,10.088,#N/A,#N/A,"Tunica County, MS",34.652201,-90.37177,MS
LAUCN281510000000003,28151,28151,b28151,8.86,11.5,#N/A,#N/A,#N/A,#N/A,9.86,#N/A,#N/A,"Washington County, MS",33.273174,-90.944446,MS
LAUCN281570000000003,28157,28157,b28157,8.164,12.6,#N/A,#N/A,#N/A,#N/A,9.164,#N/A,#N/A,"Wilkinson County, MS",31.161091,-91.324617,MS
LAUCN281590000000003,28159,28159,b28159,6.984,9.6,#N/A,#N/A,#N/A,#N/A,7.984,#N/A,#N/A,"Winston County, MS",33.078724,-89.037391,MS
LAUCN290930000000003,29093,29093,b29093,5.5,8.9,#N/A,#N/A,#N/A,#N/A,6.5,#N/A,#N/A,"Iron County, MO",37.625971,-90.699587,MO
LAUCN291530000000003,29153,29153,b29153,5.652,9.1,#N/A,#N/A,#N/A,#N/A,6.652,#N/A,#N/A,"Ozark County, MO",36.64959,-92.458549,MO
LAUCN320010000000003,32001,32001,b32001,5.108,7.1,#N/A,#N/A,#N/A,#N/A,6.108,#N/A,#N/A,"Churchill County, NV",39.53771,-118.264165,NV
LAUCN320030000000003,32003,32003,b32003,5.524,7,#N/A,#N/A,#N/A,#N/A,6.524,#N/A,#N/A,"Clark County, NV",36.214236,-115.013819,NV
LAUCN320150000000003,32015,32015,b32015,3.78,6.7,#N/A,#N/A,#N/A,#N/A,4.78,#N/A,#N/A,"Lander County, NV",39.90021,-117.04724,NV
LAUCN320170000000003,32017,32017,b32017,4.844,7.1,#N/A,#N/A,#N/A,#N/A,5.844,#N/A,#N/A,"Lincoln County, NV",37.634605,-114.863037,NV
LAUCN320190000000003,32019,32019,b32019,8.024,9,#N/A,#N/A,#N/A,#N/A,9.024,#N/A,#N/A,"Lyon County, NV",39.022213,-119.197425,NV
LAUCN320210000000003,32021,32021,b32021,6.828,10.5,#N/A,#N/A,#N/A,#N/A,7.828,#N/A,#N/A,"Mineral County, NV",38.516647,-118.416279,NV
LAUCN320290000000003,32029,32029,b32029,5.88,7.1,#N/A,#N/A,#N/A,#N/A,6.88,#N/A,#N/A,"Storey County, NV",39.438385,-119.524646,NV
LAUCN320330000000003,32033,32033,b32033,4.144,5.7,#N/A,#N/A,#N/A,#N/A,5.144,#N/A,#N/A,"White Pine County, NV",39.418234,-114.900605,NV
LAUCN325100000000003,32510,32510,b32510,5.904,7.2,#N/A,#N/A,#N/A,#N/A,6.904,#N/A,#N/A,"Carson City, NV",39.15306,-119.747379,NV
LAUCN340010000000003,34001,34001,b34001,6.332,9.1,#N/A,#N/A,#N/A,#N/A,7.332,#N/A,#N/A,"Atlantic County, NJ",39.469354,-74.633758,NJ
LAUCN340050000000003,34005,34005,b34005,4.352,5.9,#N/A,#N/A,#N/A,#N/A,5.352,#N/A,#N/A,"Burlington County, NJ",39.875786,-74.663006,NJ
LAUCN340070000000003,34007,34007,b34007,5.34,7,#N/A,#N/A,#N/A,#N/A,6.34,#N/A,#N/A,"Camden County, NJ",39.802352,-74.961251,NJ
LAUCN340110000000003,34011,34011,b34011,7.176,9.3,#N/A,#N/A,#N/A,#N/A,8.176,#N/A,#N/A,"Cumberland County, NJ",39.328387,-75.121644,NJ
LAUCN340130000000003,34013,34013,b34013,5.868,7.5,#N/A,#N/A,#N/A,#N/A,6.868,#N/A,#N/A,"Essex County, NJ",40.7874,-74.246292,NJ
LAUCN340150000000003,34015,34015,b34015,4.792,6.6,#N/A,#N/A,#N/A,#N/A,5.792,#N/A,#N/A,"Gloucester County, NJ",39.722825,-75.145548,NJ
LAUCN340250000000003,34025,34025,b34025,4.224,5.6,#N/A,#N/A,#N/A,#N/A,5.224,#N/A,#N/A,"Monmouth County, NJ",40.287056,-74.152445,NJ
LAUCN340290000000003,34029,34029,b34029,5.168,6.4,#N/A,#N/A,#N/A,#N/A,6.168,#N/A,#N/A,"Ocean County, NJ",39.865669,-74.258864,NJ
LAUCN340310000000003,34031,34031,b34031,5.96,7.7,#N/A,#N/A,#N/A,#N/A,6.96,#N/A,#N/A,"Passaic County, NJ",41.03789,-74.29828,NJ
LAUCN340330000000003,34033,34033,b34033,5.512,7.7,#N/A,#N/A,#N/A,#N/A,6.512,#N/A,#N/A,"Salem County, NJ",39.573828,-75.357356,NJ
LAUCN340350000000003,34035,34035,b34035,3.524,5,#N/A,#N/A,#N/A,#N/A,4.524,#N/A,#N/A,"Somerset County, NJ",40.565522,-74.61993,NJ
LAUCN340390000000003,34039,34039,b34039,5.028,6.5,#N/A,#N/A,#N/A,#N/A,6.028,#N/A,#N/A,"Union County, NJ",40.659871,-74.308696,NJ
LAUCN340410000000003,34041,34041,b34041,4.336,5.7,#N/A,#N/A,#N/A,#N/A,5.336,#N/A,#N/A,"Warren County, NJ",40.853524,-75.009542,NJ
LAUCN350010000000003,35001,35001,b35001,3.948,6.4,#N/A,#N/A,#N/A,#N/A,4.948,#N/A,#N/A,"Bernalillo County, NM",35.054002,-106.669064,NM
LAUCN350030000000003,35003,35003,b35003,5.112,6.5,#N/A,#N/A,#N/A,#N/A,6.112,#N/A,#N/A,"Catron County, NM",33.901858,-108.392088,NM
LAUCN350050000000003,35005,35005,b35005,4.116,7.2,#N/A,#N/A,#N/A,#N/A,5.116,#N/A,#N/A,"Chaves County, NM",33.361604,-104.469837,NM
LAUCN350060000000003,35006,35006,b35006,4.412,8.8,#N/A,#N/A,#N/A,#N/A,5.412,#N/A,#N/A,"Cibola County, NM",34.93205,-108.000374,NM
LAUCN350070000000003,35007,35007,b35007,3.952,5.7,#N/A,#N/A,#N/A,#N/A,4.952,#N/A,#N/A,"Colfax County, NM",36.612962,-104.640126,NM
LAUCN350090000000003,35009,35009,b35009,2.988,5.3,#N/A,#N/A,#N/A,#N/A,3.988,#N/A,#N/A,"Curry County, NM",34.572984,-103.346055,NM
LAUCN350130000000003,35013,35013,b35013,4.452,8,#N/A,#N/A,#N/A,#N/A,5.452,#N/A,#N/A,"Dona Ana County, NM",32.350912,-106.832182,NM
LAUCN350170000000003,35017,35017,b35017,4.368,7.1,#N/A,#N/A,#N/A,#N/A,5.368,#N/A,#N/A,"Grant County, NM",32.732087,-108.381504,NM
LAUCN350230000000003,35023,35023,b35023,3.644,6.6,#N/A,#N/A,#N/A,#N/A,4.644,#N/A,#N/A,"Hidalgo County, NM",31.898052,-108.751929,NM
LAUCN350250000000003,35025,35025,b35025,2.652,6.3,#N/A,#N/A,#N/A,#N/A,3.652,#N/A,#N/A,"Lea County, NM",32.795687,-103.413271,NM
LAUCN350270000000003,35027,35027,b35027,3.304,5.8,#N/A,#N/A,#N/A,#N/A,4.304,#N/A,#N/A,"Lincoln County, NM",33.740941,-105.449083,NM
LAUCN350290000000003,35029,35029,b35029,11.2,15.1,#N/A,#N/A,#N/A,#N/A,12.2,#N/A,#N/A,"Luna County, NM",32.184523,-107.747191,NM
LAUCN350310000000003,35031,35031,b35031,5.064,11.3,#N/A,#N/A,#N/A,#N/A,6.064,#N/A,#N/A,"McKinley County, NM",35.583878,-108.253266,NM
LAUCN350330000000003,35033,35033,b35033,8.236,9.8,#N/A,#N/A,#N/A,#N/A,9.236,#N/A,#N/A,"Mora County, NM",35.982841,-104.921898,NM
LAUCN350350000000003,35035,35035,b35035,4.088,6.9,#N/A,#N/A,#N/A,#N/A,5.088,#N/A,#N/A,"Otero County, NM",32.588776,-105.781079,NM
LAUCN350370000000003,35037,35037,b35037,4.712,7.4,#N/A,#N/A,#N/A,#N/A,5.712,#N/A,#N/A,"Quay County, NM",35.107018,-103.548071,NM
LAUCN350390000000003,35039,35039,b35039,5.096,8.4,#N/A,#N/A,#N/A,#N/A,6.096,#N/A,#N/A,"Rio Arriba County, NM",36.509669,-106.693983,NM
LAUCN350410000000003,35041,35041,b35041,2.972,6.6,#N/A,#N/A,#N/A,#N/A,3.972,#N/A,#N/A,"Roosevelt County, NM",34.021457,-103.482725,NM
LAUCN350430000000003,35043,35043,b35043,4.728,7.4,#N/A,#N/A,#N/A,#N/A,5.728,#N/A,#N/A,"Sandoval County, NM",35.685071,-106.882619,NM
LAUCN350450000000003,35045,35045,b35045,3.64,7.9,#N/A,#N/A,#N/A,#N/A,4.64,#N/A,#N/A,"San Juan County, NM",36.511624,-108.324578,NM
LAUCN350470000000003,35047,35047,b35047,4.552,8.3,#N/A,#N/A,#N/A,#N/A,5.552,#N/A,#N/A,"San Miguel County, NM",35.476859,-104.803519,NM
LAUCN350490000000003,35049,35049,b35049,3.36,5.9,#N/A,#N/A,#N/A,#N/A,4.36,#N/A,#N/A,"Santa Fe County, NM",35.514324,-105.965771,NM
LAUCN350510000000003,35051,35051,b35051,3.788,9,#N/A,#N/A,#N/A,#N/A,4.788,#N/A,#N/A,"Sierra County, NM",33.119461,-107.188153,NM
LAUCN350530000000003,35053,35053,b35053,3.372,8.4,#N/A,#N/A,#N/A,#N/A,4.372,#N/A,#N/A,"Socorro County, NM",33.991658,-106.939136,NM
LAUCN350550000000003,35055,35055,b35055,5.156,9.6,#N/A,#N/A,#N/A,#N/A,6.156,#N/A,#N/A,"Taos County, NM",36.576529,-105.637986,NM
LAUCN350570000000003,35057,35057,b35057,5.064,9.6,#N/A,#N/A,#N/A,#N/A,6.064,#N/A,#N/A,"Torrance County, NM",34.554979,-105.890558,NM
LAUCN350590000000003,35059,35059,b35059,2.8,5.3,#N/A,#N/A,#N/A,#N/A,3.8,#N/A,#N/A,"Union County, NM",36.488085,-103.475723,NM
LAUCN350610000000003,35061,35061,b35061,4.488,8,#N/A,#N/A,#N/A,#N/A,5.488,#N/A,#N/A,"Valencia County, NM",34.71684,-106.806582,NM
LAUCN360130000000003,36013,36013,b36013,4.992,6.2,#N/A,#N/A,#N/A,#N/A,5.992,#N/A,#N/A,"Chautauqua County, NY",42.304216,-79.407595,NY
LAUCN360850000000003,36085,36085,b36085,4.816,5.9,#N/A,#N/A,#N/A,#N/A,5.816,#N/A,#N/A,"Richmond County, NY",40.561263,-74.1399,NY
LAUCN370190000000003,37019,37019,b37019,5.4,7.2,#N/A,#N/A,#N/A,#N/A,6.4,#N/A,#N/A,"Brunswick County, NC",34.038754,-78.227765,NC
LAUCN370510000000003,37051,37051,b37051,5.68,8.2,#N/A,#N/A,#N/A,#N/A,6.68,#N/A,#N/A,"Cumberland County, NC",35.050192,-78.828719,NC
LAUCN370530000000003,37053,37053,b37053,3.732,5.6,#N/A,#N/A,#N/A,#N/A,4.732,#N/A,#N/A,"Currituck County, NC",36.372174,-75.941224,NC
LAUCN370750000000003,37075,37075,b37075,8.836,11.7,#N/A,#N/A,#N/A,#N/A,9.836,#N/A,#N/A,"Graham County, NC",35.348364,-83.830915,NC
LAUCN370930000000003,37093,37093,b37093,5.348,8.7,#N/A,#N/A,#N/A,#N/A,6.348,#N/A,#N/A,"Hoke County, NC",35.017233,-79.241964,NC
LAUCN371390000000003,37139,37139,b37139,5.868,8,#N/A,#N/A,#N/A,#N/A,6.868,#N/A,#N/A,"Pasquotank County, NC",36.265184,-76.260696,NC
LAUCN400230000000003,40023,40023,b40023,5.216,8,#N/A,#N/A,#N/A,#N/A,6.216,#N/A,#N/A,"Choctaw County, OK",34.027645,-95.554208,OK
LAUCN400610000000003,40061,40061,b40061,3.9,8.4,#N/A,#N/A,#N/A,#N/A,4.9,#N/A,#N/A,"Haskell County, OK",35.232294,-95.109578,OK
LAUCN400690000000003,40069,40069,b40069,4.3,7.3,#N/A,#N/A,#N/A,#N/A,5.3,#N/A,#N/A,"Johnston County, OK",34.313455,-96.654254,OK
LAUCN400710000000003,40071,40071,b40071,3.872,5.7,#N/A,#N/A,#N/A,#N/A,4.872,#N/A,#N/A,"Kay County, OK",36.814885,-97.143862,OK
LAUCN400770000000003,40077,40077,b40077,4.672,9,#N/A,#N/A,#N/A,#N/A,5.672,#N/A,#N/A,"Latimer County, OK",34.875137,-95.272262,OK
LAUCN400910000000003,40091,40091,b40091,5.128,9.1,#N/A,#N/A,#N/A,#N/A,6.128,#N/A,#N/A,"McIntosh County, OK",35.369108,-95.671787,OK
LAUCN401210000000003,40121,40121,b40121,3.552,5.9,#N/A,#N/A,#N/A,#N/A,4.552,#N/A,#N/A,"Pittsburg County, OK",34.92554,-95.74813,OK
LAUCN401270000000003,40127,40127,b40127,4.868,8.1,#N/A,#N/A,#N/A,#N/A,5.868,#N/A,#N/A,"Pushmataha County, OK",34.377899,-95.408082,OK
LAUCN401330000000003,40133,40133,b40133,5,7.3,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,"Seminole County, OK",35.158366,-96.602857,OK
LAUCN461130000000003,46113,46113,b46113,8.076,16.3,#N/A,#N/A,#N/A,#N/A,9.076,#N/A,#N/A,"Shannon County, SD",43.33363,-102.561699,SD
LAUCN470130000000003,47013,47013,b47013,6.5,8.6,#N/A,#N/A,#N/A,#N/A,7.5,#N/A,#N/A,"Campbell County, TN",36.401592,-84.159249,TN
LAUCN470390000000003,47039,47039,b47039,6.964,8.4,#N/A,#N/A,#N/A,#N/A,7.964,#N/A,#N/A,"Decatur County, TN",35.603136,-88.110292,TN
LAUCN470410000000003,47041,47041,b47041,5.512,8.2,#N/A,#N/A,#N/A,#N/A,6.512,#N/A,#N/A,"DeKalb County, TN",35.986471,-85.834914,TN
LAUCN470450000000003,47045,47045,b47045,6.204,8.1,#N/A,#N/A,#N/A,#N/A,7.204,#N/A,#N/A,"Dyer County, TN",36.054196,-89.398306,TN
LAUCN470670000000003,47067,47067,b47067,6.892,12.9,#N/A,#N/A,#N/A,#N/A,7.892,#N/A,#N/A,"Hancock County, TN",36.521419,-83.227453,TN
LAUCN470830000000003,47083,47083,b47083,6.692,9.5,#N/A,#N/A,#N/A,#N/A,7.692,#N/A,#N/A,"Houston County, TN",36.285782,-87.705598,TN
LAUCN470950000000003,47095,47095,b47095,6.724,8.8,#N/A,#N/A,#N/A,#N/A,7.724,#N/A,#N/A,"Lake County, TN",36.333905,-89.485536,TN
LAUCN471310000000003,47131,47131,b47131,6.252,9.6,#N/A,#N/A,#N/A,#N/A,7.252,#N/A,#N/A,"Obion County, TN",36.358171,-89.149879,TN
LAUCN471450000000003,47145,47145,b47145,5.112,6.9,#N/A,#N/A,#N/A,#N/A,6.112,#N/A,#N/A,"Roane County, TN",35.847249,-84.523942,TN
LAUCN471710000000003,47171,47171,b47171,6.264,8.2,#N/A,#N/A,#N/A,#N/A,7.264,#N/A,#N/A,"Unicoi County, TN",36.100216,-82.418265,TN
LAUCN471730000000003,47173,47173,b47173,5.32,7.4,#N/A,#N/A,#N/A,#N/A,6.32,#N/A,#N/A,"Union County, TN",36.28414,-83.836088,TN
LAUCN471750000000003,47175,47175,b47175,7.068,9.1,#N/A,#N/A,#N/A,#N/A,8.068,#N/A,#N/A,"Van Buren County, TN",35.699234,-85.458409,TN
LAUCN480470000000003,48047,48047,b48047,5.264,10.4,#N/A,#N/A,#N/A,#N/A,6.264,#N/A,#N/A,"Brooks County, TX",27.034994,-98.215276,TX
LAUCN480830000000003,48083,48083,b48083,3.744,5.8,#N/A,#N/A,#N/A,#N/A,4.744,#N/A,#N/A,"Coleman County, TX",31.914205,-99.346622,TX
LAUCN481610000000003,48161,48161,b48161,3.784,5.3,#N/A,#N/A,#N/A,#N/A,4.784,#N/A,#N/A,"Freestone County, TX",31.70126,-96.144487,TX
LAUCN481970000000003,48197,48197,b48197,3.532,5.7,#N/A,#N/A,#N/A,#N/A,4.532,#N/A,#N/A,"Hardeman County, TX",34.289904,-99.745697,TX
LAUCN482470000000003,48247,48247,b48247,3.744,7.2,#N/A,#N/A,#N/A,#N/A,4.744,#N/A,#N/A,"Jim Hogg County, TX",27.041212,-98.700127,TX
LAUCN483430000000003,48343,48343,b48343,5.552,9.1,#N/A,#N/A,#N/A,#N/A,6.552,#N/A,#N/A,"Morris County, TX",33.116466,-94.731265,TX
LAUCN483850000000003,48385,48385,b48385,3.804,5.1,#N/A,#N/A,#N/A,#N/A,4.804,#N/A,#N/A,"Real County, TX",29.830097,-99.812549,TX
LAUCN484050000000003,48405,48405,b48405,5.74,9.4,#N/A,#N/A,#N/A,#N/A,6.74,#N/A,#N/A,"San Augustine County, TX",31.382449,-94.16318,TX
LAUCN484350000000003,48435,48435,b48435,2.032,5.1,#N/A,#N/A,#N/A,#N/A,3.032,#N/A,#N/A,"Sutton County, TX",30.51768,-100.50527,TX
LAUCN484490000000003,48449,48449,b48449,3.964,6.4,#N/A,#N/A,#N/A,#N/A,4.964,#N/A,#N/A,"Titus County, TX",33.214599,-94.966783,TX
LAUCN484890000000003,48489,48489,b48489,8.408,13,#N/A,#N/A,#N/A,#N/A,9.408,#N/A,#N/A,"Willacy County, TX",26.480381,-97.583256,TX
LAUCN490310000000003,49031,49031,b49031,2.58,6,#N/A,#N/A,#N/A,#N/A,3.58,#N/A,#N/A,"Piute County, UT",38.335881,-112.129375,UT
LAUCN510030000000003,51003,51003,b51003,2.588,4.2,#N/A,#N/A,#N/A,#N/A,3.588,#N/A,#N/A,"Albemarle County, VA",38.024184,-78.553506,VA
LAUCN510070000000003,51007,51007,b51007,3.588,5.1,#N/A,#N/A,#N/A,#N/A,4.588,#N/A,#N/A,"Amelia County, VA",37.331927,-77.977462,VA
LAUCN510150000000003,51015,51015,b51015,3.108,4.3,#N/A,#N/A,#N/A,#N/A,4.108,#N/A,#N/A,"Augusta County, VA",38.171911,-79.147557,VA
LAUCN510190000000003,51019,51019,b51019,3.312,4.7,#N/A,#N/A,#N/A,#N/A,4.312,#N/A,#N/A,"Bedford County, VA",37.312223,-79.527078,VA
LAUCN510210000000003,51021,51021,b51021,4.24,6.3,#N/A,#N/A,#N/A,#N/A,5.24,#N/A,#N/A,"Bland County, VA",37.130612,-81.125853,VA
LAUCN510230000000003,51023,51023,b51023,2.936,4.5,#N/A,#N/A,#N/A,#N/A,3.936,#N/A,#N/A,"Botetourt County, VA",37.565481,-79.797553,VA
LAUCN510250000000003,51025,51025,b51025,5.672,7.4,#N/A,#N/A,#N/A,#N/A,6.672,#N/A,#N/A,"Brunswick County, VA",36.764204,-77.861483,VA
LAUCN510270000000003,51027,51027,b51027,4.948,11.6,#N/A,#N/A,#N/A,#N/A,5.948,#N/A,#N/A,"Buchanan County, VA",37.26812,-82.038151,VA
LAUCN510290000000003,51029,51029,b51029,4.156,6.2,#N/A,#N/A,#N/A,#N/A,5.156,#N/A,#N/A,"Buckingham County, VA",37.573928,-78.529169,VA
LAUCN510310000000003,51031,51031,b51031,3.688,5,#N/A,#N/A,#N/A,#N/A,4.688,#N/A,#N/A,"Campbell County, VA",37.210151,-79.095428,VA
LAUCN510330000000003,51033,51033,b51033,4.228,5.4,#N/A,#N/A,#N/A,#N/A,5.228,#N/A,#N/A,"Caroline County, VA",38.030319,-77.352348,VA
LAUCN510410000000003,51041,51041,b51041,3.12,4.8,#N/A,#N/A,#N/A,#N/A,4.12,#N/A,#N/A,"Chesterfield County, VA",37.378434,-77.585847,VA
LAUCN510450000000003,51045,51045,b51045,3.848,5.7,#N/A,#N/A,#N/A,#N/A,4.848,#N/A,#N/A,"Craig County, VA",37.473603,-80.231051,VA
LAUCN510490000000003,51049,51049,b51049,3.952,5.6,#N/A,#N/A,#N/A,#N/A,4.952,#N/A,#N/A,"Cumberland County, VA",37.520189,-78.252836,VA
LAUCN510510000000003,51051,51051,b51051,5.46,10.6,#N/A,#N/A,#N/A,#N/A,6.46,#N/A,#N/A,"Dickenson County, VA",37.137064,-82.34923,VA
LAUCN510530000000003,51053,51053,b51053,3.968,5.8,#N/A,#N/A,#N/A,#N/A,4.968,#N/A,#N/A,"Dinwiddie County, VA",37.073498,-77.635492,VA
LAUCN510570000000003,51057,51057,b51057,4.38,5.3,#N/A,#N/A,#N/A,#N/A,5.38,#N/A,#N/A,"Essex County, VA",37.93948,-76.941871,VA
LAUCN510590000000003,51059,51059,b51059,2.496,3.7,#N/A,#N/A,#N/A,#N/A,3.496,#N/A,#N/A,"Fairfax County, VA",38.831056,-77.275385,VA
LAUCN510610000000003,51061,51061,b51061,2.9,4,#N/A,#N/A,#N/A,#N/A,3.9,#N/A,#N/A,"Fauquier County, VA",38.744098,-77.821484,VA
LAUCN510730000000003,51073,51073,b51073,2.96,4.1,#N/A,#N/A,#N/A,#N/A,3.96,#N/A,#N/A,"Gloucester County, VA",37.403541,-76.523505,VA
LAUCN510750000000003,51075,51075,b51075,2.828,4.5,#N/A,#N/A,#N/A,#N/A,3.828,#N/A,#N/A,"Goochland County, VA",37.718814,-77.917626,VA
LAUCN510790000000003,51079,51079,b51079,2.688,3.9,#N/A,#N/A,#N/A,#N/A,3.688,#N/A,#N/A,"Greene County, VA",38.297981,-78.470163,VA
LAUCN510850000000003,51085,51085,b51085,2.936,4.2,#N/A,#N/A,#N/A,#N/A,3.936,#N/A,#N/A,"Hanover County, VA",37.760165,-77.490992,VA
LAUCN510870000000003,51087,51087,b51087,3.18,4.7,#N/A,#N/A,#N/A,#N/A,4.18,#N/A,#N/A,"Henrico County, VA",37.43752,-77.300333,VA
LAUCN510930000000003,51093,51093,b51093,3.256,4.9,#N/A,#N/A,#N/A,#N/A,4.256,#N/A,#N/A,"Isle of Wight County, VA",36.901418,-76.707569,VA
LAUCN510950000000003,51095,51095,b51095,2.796,4.6,#N/A,#N/A,#N/A,#N/A,3.796,#N/A,#N/A,"James City County, VA",37.324837,-76.777888,VA
LAUCN510970000000003,51097,51097,b51097,4.008,5.1,#N/A,#N/A,#N/A,#N/A,5.008,#N/A,#N/A,"King and Queen County, VA",37.714372,-76.901855,VA
LAUCN511010000000003,51101,51101,b51101,3.204,4.5,#N/A,#N/A,#N/A,#N/A,4.204,#N/A,#N/A,"King William County, VA",37.70826,-77.091054,VA
LAUCN511050000000003,51105,51105,b51105,4.72,7.4,#N/A,#N/A,#N/A,#N/A,5.72,#N/A,#N/A,"Lee County, VA",36.701721,-83.130112,VA
LAUCN511070000000003,51107,51107,b51107,2.428,3.7,#N/A,#N/A,#N/A,#N/A,3.428,#N/A,#N/A,"Loudoun County, VA",39.0812,-77.638898,VA
LAUCN511150000000003,51115,51115,b51115,3.04,4.3,#N/A,#N/A,#N/A,#N/A,4.04,#N/A,#N/A,"Mathews County, VA",37.425348,-76.268808,VA
LAUCN511310000000003,51131,51131,b51131,4.728,5.4,#N/A,#N/A,#N/A,#N/A,5.728,#N/A,#N/A,"Northampton County, VA",37.302775,-75.924018,VA
LAUCN511450000000003,51145,51145,b51145,2.836,4.2,#N/A,#N/A,#N/A,#N/A,3.836,#N/A,#N/A,"Powhatan County, VA",37.549404,-77.912855,VA
LAUCN511470000000003,51147,51147,b51147,5.028,7.4,#N/A,#N/A,#N/A,#N/A,6.028,#N/A,#N/A,"Prince Edward County, VA",37.224881,-78.432957,VA
LAUCN511490000000003,51149,51149,b51149,3.716,5.9,#N/A,#N/A,#N/A,#N/A,4.716,#N/A,#N/A,"Prince George County, VA",37.187325,-77.220993,VA
LAUCN511530000000003,51153,51153,b51153,2.868,4.3,#N/A,#N/A,#N/A,#N/A,3.868,#N/A,#N/A,"Prince William County, VA",38.701119,-77.479579,VA
LAUCN511570000000003,51157,51157,b51157,2.988,4.1,#N/A,#N/A,#N/A,#N/A,3.988,#N/A,#N/A,"Rappahannock County, VA",38.684522,-78.168824,VA
LAUCN511610000000003,51161,51161,b51161,2.844,4.2,#N/A,#N/A,#N/A,#N/A,3.844,#N/A,#N/A,"Roanoke County, VA",37.330792,-80.191237,VA
LAUCN511630000000003,51163,51163,b51163,3.496,5.5,#N/A,#N/A,#N/A,#N/A,4.496,#N/A,#N/A,"Rockbridge County, VA",37.814517,-79.447754,VA
LAUCN511650000000003,51165,51165,b51165,2.896,4.4,#N/A,#N/A,#N/A,#N/A,3.896,#N/A,#N/A,"Rockingham County, VA",38.507585,-78.885321,VA
LAUCN511670000000003,51167,51167,b51167,5.44,7.1,#N/A,#N/A,#N/A,#N/A,6.44,#N/A,#N/A,"Russell County, VA",36.93342,-82.095934,VA
LAUCN511730000000003,51173,51173,b51173,5.744,7.1,#N/A,#N/A,#N/A,#N/A,6.744,#N/A,#N/A,"Smyth County, VA",36.842318,-81.539786,VA
LAUCN511770000000003,51177,51177,b51177,2.948,4.9,#N/A,#N/A,#N/A,#N/A,3.948,#N/A,#N/A,"Spotsylvania County, VA",38.182431,-77.657226,VA
LAUCN511790000000003,51179,51179,b51179,3.004,4.7,#N/A,#N/A,#N/A,#N/A,4.004,#N/A,#N/A,"Stafford County, VA",38.415386,-77.454872,VA
LAUCN511810000000003,51181,51181,b51181,3.916,6,#N/A,#N/A,#N/A,#N/A,4.916,#N/A,#N/A,"Surry County, VA",37.119761,-76.880172,VA
LAUCN511830000000003,51183,51183,b51183,5.12,6.9,#N/A,#N/A,#N/A,#N/A,6.12,#N/A,#N/A,"Sussex County, VA",36.926645,-77.259732,VA
LAUCN511850000000003,51185,51185,b51185,4.444,8.2,#N/A,#N/A,#N/A,#N/A,5.444,#N/A,#N/A,"Tazewell County, VA",37.125395,-81.562924,VA
LAUCN511870000000003,51187,51187,b51187,3.684,4.8,#N/A,#N/A,#N/A,#N/A,4.684,#N/A,#N/A,"Warren County, VA",38.908221,-78.207594,VA
LAUCN511950000000003,51195,51195,b51195,4.256,9.1,#N/A,#N/A,#N/A,#N/A,5.256,#N/A,#N/A,"Wise County, VA",36.974561,-82.62156,VA
LAUCN511990000000003,51199,51199,b51199,2.876,4.5,#N/A,#N/A,#N/A,#N/A,3.876,#N/A,#N/A,"York County, VA",37.220914,-76.395533,VA
LAUCN515500000000003,51550,51550,b51550,3.416,4.9,#N/A,#N/A,#N/A,#N/A,4.416,#N/A,#N/A,"Chesapeake city, VA",36.679376,-76.301788,VA
LAUCN515700000000003,51570,51570,b51570,3.816,5.1,#N/A,#N/A,#N/A,#N/A,4.816,#N/A,#N/A,"Colonial Heights city, VA",37.261685,-77.396804,VA
LAUCN516200000000003,51620,51620,b51620,5.392,7.4,#N/A,#N/A,#N/A,#N/A,6.392,#N/A,#N/A,"Franklin city, VA",36.684014,-76.941396,VA
LAUCN516500000000003,51650,51650,b51650,4.124,6.3,#N/A,#N/A,#N/A,#N/A,5.124,#N/A,#N/A,"Hampton city, VA",37.04803,-76.297149,VA
LAUCN516600000000003,51660,51660,b51660,3.512,6.1,#N/A,#N/A,#N/A,#N/A,4.512,#N/A,#N/A,"Harrisonburg city, VA",38.436255,-78.873303,VA
