series_id,FIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN060770000000003,CN0607700000000,9.216,8.9,2015M04,2015M05_3moAve,2015M05_3moAve,77,10.216,2014M09_3moAve,69
LAUCN060790000000003,CN0607900000000,5,4.9,2015M03,2015M04_3moAve,2015M04_3moAve,76,6,2014M04_3moAve,64
LAUCN060810000000003,CN0608100000000,4.328,3.6,2014M04,2014M05_3moAve,2014M05_3moAve,65,5.328,2013M05_3moAve,53
LAUCN060830000000003,CN0608300000000,4.896,5,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.896,2014M05_3moAve,65
LAUCN060850000000003,CN0608500000000,5.324,4.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.324,2013M11_3moAve,59
LAUCN060870000000003,CN0608700000000,6.632,6.5,2015M06,2015M07_3moAve,2015M07_3moAve,79,7.632,2014M08_3moAve,68
LAUCN060890000000003,CN0608900000000,8.736,7.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.736,2014M06_3moAve,66
LAUCN060910000000003,CN0609100000000,9.268,7.2,2014M06,2014M07_3moAve,2014M07_3moAve,67,10.268,2013M10_3moAve,58
LAUCN060930000000003,CN0609300000000,9.344,8.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,10.344,2014M06_3moAve,66
LAUCN060950000000003,CN0609500000000,6.052,6.2,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.052,2014M10_3moAve,70
LAUCN060970000000003,CN0609700000000,5.024,4.6,2014M12,2015M03_3moAve,2015M03_3moAve,75,6.024,2014M04_3moAve,64
LAUCN060990000000003,CN0609900000000,9.836,9.4,2014M09,2015M05_3moAve,2015M05_3moAve,77,10.836,2014M08_3moAve,68
LAUCN061010000000003,CN0610100000000,10.976,9.7,2014M08,2014M09_3moAve,2014M09_3moAve,69,11.976,2014M08_3moAve,68
LAUCN061030000000003,CN0610300000000,8.196,8.4,2014M10,2015M05_3moAve,2015M05_3moAve,77,9.196,2014M10_3moAve,70
LAUCN061050000000003,CN0610500000000,11.604,7.9,2012M09,2013M07_3moAve,2013M07_3moAve,55,12.604,2012M09_3moAve,45
LAUCN061070000000003,CN0610700000000,10.012,11.7,#N/A,#N/A,0,-24108,11.012,,-24108
LAUCN061090000000003,CN0610900000000,7.076,7.1,2015M04,2015M05_3moAve,2015M05_3moAve,77,8.076,2014M10_3moAve,70
LAUCN061110000000003,CN0611100000000,5.568,5.9,2015M03,2015M04_3moAve,2015M04_3moAve,76,6.568,2014M05_3moAve,65
LAUCN061130000000003,CN0611300000000,6.536,6.3,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.536,2014M06_3moAve,66
LAUCN061150000000003,CN0611500000000,10.548,9.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,11.548,2014M06_3moAve,66
LAUCN080010000000003,CN0800100000000,4.776,4.5,2014M09,2014M11_3moAve,2014M11_3moAve,71,5.776,2014M07_3moAve,67
LAUCN080030000000003,CN0800300000000,4.572,5.6,#N/A,#N/A,0,-24108,5.572,2009M11_3moAve,11
LAUCN080050000000003,CN0800500000000,4.304,3.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.304,2014M05_3moAve,65
LAUCN080070000000003,CN0800700000000,4.42,3.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.42,2014M08_3moAve,68
LAUCN080090000000003,CN0800900000000,2.936,2,2014M04,2014M06_3moAve,2014M06_3moAve,66,3.936,2009M05_3moAve,5
LAUCN080110000000003,CN0801100000000,5.504,4.3,2009M08,2009M10_3moAve,2009M10_3moAve,10,6.504,2009M08_3moAve,8
LAUCN080130000000003,CN0801300000000,3.7,3.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.7,2014M05_3moAve,65
LAUCN080140000000003,CN0801400000000,4.004,3.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.004,2014M05_3moAve,65
LAUCN080150000000003,CN0801500000000,4.032,3.2,2014M06,2014M07_3moAve,2014M07_3moAve,67,5.032,2014M05_3moAve,65
LAUCN080170000000003,CN0801700000000,2.58,3.2,2009M07,2009M08_3moAve,2009M08_3moAve,8,3.58,2009M05_3moAve,5
LAUCN080190000000003,CN0801900000000,4.108,4,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.108,2014M05_3moAve,65
LAUCN080210000000003,CN0802100000000,6.388,6,2009M08,2009M09_3moAve,2009M09_3moAve,9,7.388,2009M06_3moAve,6
LAUCN080230000000003,CN0802300000000,7.4,6.5,2014M10,2014M11_3moAve,2014M11_3moAve,71,8.4,2014M09_3moAve,69
LAUCN080250000000003,CN0802500000000,6.776,4.6,2013M08,2013M10_3moAve,2013M10_3moAve,58,7.776,2013M05_3moAve,53
LAUCN080270000000003,CN0802700000000,4.508,3.2,2014M06,2014M08_3moAve,2014M08_3moAve,68,5.508,2009M09_3moAve,9
LAUCN080290000000003,CN0802900000000,3.812,5.7,#N/A,#N/A,0,-24108,4.812,,-24108
LAUCN080310000000003,CN0803100000000,4.724,3.9,2014M07,2014M08_3moAve,2014M08_3moAve,68,5.724,2014M05_3moAve,65
LAUCN080330000000003,CN0803300000000,6.016,1.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.016,2013M10_3moAve,58
LAUCN080350000000003,CN0803500000000,3.636,3.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.636,2014M05_3moAve,65
LAUCN080370000000003,CN0803700000000,3.2,2.9,2015M07,#N/A,0,-24108,4.2,2014M08_3moAve,68
LAUCN080390000000003,CN0803900000000,4.216,3.1,2014M05,2014M08_3moAve,2014M08_3moAve,68,5.216,2013M11_3moAve,59
LAUCN080410000000003,CN0804100000000,4.924,4.9,2014M10,#N/A,0,-24108,5.924,2014M09_3moAve,69
LAUCN080430000000003,CN0804300000000,5.504,6.5,#N/A,#N/A,0,-24108,6.504,,-24108
LAUCN080450000000003,CN0804500000000,2.768,3.9,#N/A,#N/A,0,-24108,3.768,,-24108
LAUCN080470000000003,CN0804700000000,3.832,3.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,4.832,2014M06_3moAve,66
LAUCN080490000000003,CN0804900000000,3.144,3,2015M07,#N/A,0,-24108,4.144,2014M08_3moAve,68
LAUCN080510000000003,CN0805100000000,3.184,2.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.184,2014M07_3moAve,67
LAUCN080530000000003,CN0805300000000,3.188,2.8,2009M06,2009M01_3moAve,2009M01_3moAve,1,4.188,2009M05_3moAve,5
LAUCN080550000000003,CN0805500000000,5.552,8.2,#N/A,#N/A,0,-24108,6.552,,-24108
LAUCN080570000000003,CN0805700000000,2.916,3.3,2014M09,2014M09_3moAve,2014M09_3moAve,69,3.916,2009M08_3moAve,8
LAUCN080590000000003,CN0805900000000,4.14,3.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.14,2014M05_3moAve,65
LAUCN080610000000003,CN0806100000000,3.192,3,2009M09,2014M09_3moAve,2014M09_3moAve,69,4.192,2009M08_3moAve,8
LAUCN080630000000003,CN0806300000000,3.012,2.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,4.012,2009M05_3moAve,5
LAUCN080650000000003,CN0806500000000,4.068,3.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.068,2014M07_3moAve,67
LAUCN080670000000003,CN0806700000000,3.18,3.6,#N/A,#N/A,0,-24108,4.18,2014M07_3moAve,67
LAUCN080690000000003,CN0806900000000,3.788,3.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.788,2014M05_3moAve,65
LAUCN080710000000003,CN0807100000000,4.044,6.5,#N/A,#N/A,0,-24108,5.044,,-24108
LAUCN080730000000003,CN0807300000000,3.344,3.1,2014M09,#N/A,0,-24108,4.344,2009M05_3moAve,5
LAUCN080750000000003,CN0807500000000,3.448,3.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.448,2014M05_3moAve,65
LAUCN080770000000003,CN0807700000000,3.512,5.9,#N/A,#N/A,0,-24108,4.512,,-24108
LAUCN080790000000003,CN0807900000000,4.9,3.2,2011M07,2011M08_3moAve,2011M08_3moAve,32,5.9,2009M09_3moAve,9
LAUCN080810000000003,CN0808100000000,3.42,4.4,#N/A,#N/A,0,-24108,4.42,2014M11_3moAve,71
LAUCN080830000000003,CN0808300000000,4.52,5.3,#N/A,#N/A,0,-24108,5.52,2014M08_3moAve,68
LAUCN080850000000003,CN0808500000000,4.252,5.1,#N/A,#N/A,0,-24108,5.252,2014M11_3moAve,71
LAUCN080870000000003,CN0808700000000,3.772,4.1,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.772,2014M07_3moAve,67
LAUCN080890000000003,CN0808900000000,5.44,6.3,#N/A,#N/A,0,-24108,6.44,2009M09_3moAve,9
LAUCN080910000000003,CN0809100000000,3.32,3.7,#N/A,#N/A,0,-24108,4.32,2014M09_3moAve,69
LAUCN080930000000003,CN0809300000000,4.16,3.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.16,2014M06_3moAve,66
LAUCN080950000000003,CN0809500000000,3.048,2.3,2009M08,2009M10_3moAve,2009M10_3moAve,10,4.048,2009M05_3moAve,5
LAUCN080970000000003,CN0809700000000,3.04,3,2015M07,#N/A,0,-24108,4.04,2014M09_3moAve,69
LAUCN080990000000003,CN0809900000000,3.956,4.6,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.956,2014M06_3moAve,66
LAUCN081010000000003,CN0810100000000,5.36,6,#N/A,#N/A,0,-24108,6.36,2014M10_3moAve,70
LAUCN081030000000003,CN0810300000000,2.344,5.2,#N/A,#N/A,0,-24108,3.344,,-24108
LAUCN081050000000003,CN0810500000000,4.776,6.3,#N/A,#N/A,0,-24108,5.776,2009M08_3moAve,8
LAUCN081070000000003,CN0810700000000,3,3.2,#N/A,#N/A,0,-24108,4,2014M08_3moAve,68
LAUCN081090000000003,CN0810900000000,6.144,7.5,2014M10,#N/A,0,-24108,7.144,2014M11_3moAve,71
LAUCN081110000000003,CN0811100000000,5.228,2.4,2009M07,2009M08_3moAve,2009M08_3moAve,8,6.228,2009M07_3moAve,7
LAUCN081130000000003,CN0811300000000,3.54,2.9,2014M08,2014M09_3moAve,2014M09_3moAve,69,4.54,2014M03_3moAve,63
LAUCN081150000000003,CN0811500000000,2.7,3.7,#N/A,#N/A,0,-24108,3.7,2009M08_3moAve,8
LAUCN081170000000003,CN0811700000000,3.26,2.6,2014M04,2014M09_3moAve,2014M09_3moAve,69,4.26,2014M01_3moAve,61
LAUCN081190000000003,CN0811900000000,4.652,4.5,2014M10,#N/A,0,-24108,5.652,2014M08_3moAve,68
LAUCN081210000000003,CN0812100000000,2.96,2.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,3.96,2009M08_3moAve,8
LAUCN081230000000003,CN0812300000000,4.632,4.1,2014M05,2014M07_3moAve,2014M07_3moAve,67,5.632,2013M12_3moAve,60
LAUCN081250000000003,CN0812500000000,2.4,2.6,#N/A,#N/A,0,-24108,3.4,2009M09_3moAve,9
LAUCN090010000000003,CN0900100000000,4.516,5.2,#N/A,#N/A,0,-24108,5.516,2014M12_3moAve,72
LAUCN090030000000003,CN0900300000000,5.432,5.9,#N/A,#N/A,0,-24108,6.432,2014M11_3moAve,71
LAUCN090050000000003,CN0900500000000,4.728,4.8,2015M05,2015M07_3moAve,2015M07_3moAve,79,5.728,2014M09_3moAve,69
LAUCN090070000000003,CN0900700000000,4.336,4.8,#N/A,#N/A,0,-24108,5.336,2014M10_3moAve,70
LAUCN090090000000003,CN0900900000000,5.556,6.2,#N/A,#N/A,0,-24108,6.556,2014M12_3moAve,72
LAUCN090110000000003,CN0901100000000,4.764,5.7,#N/A,#N/A,0,-24108,5.764,2015M07_3moAve,79
LAUCN090130000000003,CN0901300000000,4.296,4.9,#N/A,#N/A,0,-24108,5.296,2014M10_3moAve,70
LAUCN090150000000003,CN0901500000000,5.872,6,#N/A,#N/A,0,-24108,6.872,2014M10_3moAve,70
LAUCN100010000000003,CN1000100000000,4.1,5.6,#N/A,#N/A,0,-24108,5.1,2015M05_3moAve,77
LAUCN100030000000003,CN1000300000000,4.176,4.9,#N/A,#N/A,0,-24108,5.176,2014M11_3moAve,71
LAUCN100050000000003,CN1000500000000,4.184,4,2015M07,#N/A,0,-24108,5.184,2014M07_3moAve,67
LAUCN110010000000003,CN1100100000000,5.972,7,#N/A,#N/A,0,-24108,6.972,2015M05_3moAve,77
LAUCN120010000000003,CN1200100000000,3.7,4.9,#N/A,#N/A,0,-24108,4.7,2015M04_3moAve,76
LAUCN120030000000003,CN1200300000000,4.7,5.7,#N/A,#N/A,0,-24108,5.7,2014M12_3moAve,72
LAUCN120050000000003,CN1200500000000,4.664,5.3,#N/A,#N/A,0,-24108,5.664,2015M05_3moAve,77
LAUCN120070000000003,CN1200700000000,4.168,5.1,#N/A,#N/A,0,-24108,5.168,2014M12_3moAve,72
LAUCN120090000000003,CN1200900000000,5.52,6.1,#N/A,#N/A,0,-24108,6.52,2014M11_3moAve,71
LAUCN120110000000003,CN1201100000000,4.536,5.2,#N/A,#N/A,0,-24108,5.536,2014M12_3moAve,72
LAUCN120130000000003,CN1201300000000,4.564,6.5,#N/A,#N/A,0,-24108,5.564,,-24108
LAUCN120150000000003,CN1201500000000,6.692,6.2,2014M04,2014M04_3moAve,2014M04_3moAve,64,7.692,2013M11_3moAve,59
LAUCN120170000000003,CN1201700000000,6.656,8,#N/A,#N/A,0,-24108,7.656,2015M05_3moAve,77
LAUCN120190000000003,CN1201900000000,4.472,5.1,#N/A,#N/A,0,-24108,5.472,2014M12_3moAve,72
LAUCN120210000000003,CN1202100000000,5.74,5.9,2014M03,2014M04_3moAve,2014M04_3moAve,64,6.74,2013M04_3moAve,52
LAUCN120230000000003,CN1202300000000,4.624,5.7,#N/A,#N/A,0,-24108,5.624,2015M04_3moAve,76
LAUCN120270000000003,CN1202700000000,5.912,6.9,2014M04,2015M04_3moAve,2015M04_3moAve,76,6.912,2014M04_3moAve,64
LAUCN120290000000003,CN1202900000000,5.92,6.6,#N/A,#N/A,0,-24108,6.92,2014M11_3moAve,71
LAUCN120310000000003,CN1203100000000,5.228,6.1,#N/A,#N/A,0,-24108,6.228,2014M12_3moAve,72
LAUCN120330000000003,CN1203300000000,5.02,5.7,#N/A,#N/A,0,-24108,6.02,2014M11_3moAve,71
LAUCN120350000000003,CN1203500000000,8.192,6.5,2013M04,2013M11_3moAve,2013M11_3moAve,59,9.192,2013M03_3moAve,51
LAUCN120370000000003,CN1203700000000,4.032,4.4,#N/A,#N/A,0,-24108,5.032,2015M04_3moAve,76
LAUCN120390000000003,CN1203900000000,5.296,7.2,#N/A,#N/A,0,-24108,6.296,,-24108
LAUCN120410000000003,CN1204100000000,4.792,5.9,#N/A,#N/A,0,-24108,5.792,2015M02_3moAve,74
LAUCN120430000000003,CN1204300000000,5.888,8,2015M04,#N/A,0,-24108,6.888,2013M04_3moAve,52
LAUCN120450000000003,CN1204500000000,5.1,5,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.1,2014M05_3moAve,65
LAUCN120470000000003,CN1204700000000,5.916,7,#N/A,#N/A,0,-24108,6.916,2014M12_3moAve,72
LAUCN120490000000003,CN1204900000000,5.716,9.2,#N/A,#N/A,0,-24108,6.716,2013M05_3moAve,53
LAUCN120510000000003,CN1205100000000,9.3,12.7,2014M03,2014M03_3moAve,2014M03_3moAve,63,10.3,2013M03_3moAve,51
LAUCN120530000000003,CN1205300000000,7.284,7,2014M12,2014M12_3moAve,2014M12_3moAve,72,8.284,2014M01_3moAve,61
LAUCN120550000000003,CN1205500000000,6.1,8.3,#N/A,#N/A,0,-24108,7.1,2015M04_3moAve,76
LAUCN120570000000003,CN1205700000000,5.292,5.2,2014M12,2015M04_3moAve,2015M04_3moAve,76,6.292,2013M12_3moAve,60
LAUCN120590000000003,CN1205900000000,4.352,6.8,#N/A,#N/A,0,-24108,5.352,,-24108
LAUCN120610000000003,CN1206100000000,6.916,7.7,2014M11,2014M12_3moAve,2014M12_3moAve,72,7.916,2014M04_3moAve,64
LAUCN120630000000003,CN1206300000000,4.636,6.1,#N/A,#N/A,0,-24108,5.636,,-24108
LAUCN120650000000003,CN1206500000000,4.232,6.2,#N/A,#N/A,0,-24108,5.232,,-24108
LAUCN120670000000003,CN1206700000000,3.812,4.8,#N/A,#N/A,0,-24108,4.812,2015M06_3moAve,78
LAUCN120690000000003,CN1206900000000,5.348,5.6,2015M04,#N/A,0,-24108,6.348,2014M06_3moAve,66
LAUCN120710000000003,CN1207100000000,6.476,5.5,2013M12,2014M01_3moAve,2014M01_3moAve,61,7.476,2013M04_3moAve,52
LAUCN120730000000003,CN1207300000000,3.86,5.3,#N/A,#N/A,0,-24108,4.86,,-24108
LAUCN120750000000003,CN1207500000000,5.72,6.4,#N/A,#N/A,0,-24108,6.72,2014M11_3moAve,71
LAUCN120770000000003,CN1207700000000,3.548,5.9,#N/A,#N/A,0,-24108,4.548,,-24108
LAUCN120790000000003,CN1207900000000,6.632,6.4,2014M12,2015M04_3moAve,2015M04_3moAve,76,7.632,2014M04_3moAve,64
LAUCN120810000000003,CN1208100000000,5.612,5.4,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.612,2013M05_3moAve,53
LAUCN120830000000003,CN1208300000000,6.284,6.6,2015M04,#N/A,0,-24108,7.284,2014M05_3moAve,65
LAUCN120850000000003,CN1208500000000,5.736,5.8,2014M04,2014M12_3moAve,2014M12_3moAve,72,6.736,2013M12_3moAve,60
LAUCN120860000000003,CN1208600000000,3.916,6.1,#N/A,#N/A,0,-24108,4.916,,-24108
LAUCN120870000000003,CN1208700000000,3.424,3.9,#N/A,#N/A,0,-24108,4.424,2014M01_3moAve,61
LAUCN120890000000003,CN1208900000000,4.424,5.1,#N/A,#N/A,0,-24108,5.424,2014M12_3moAve,72
LAUCN120910000000003,CN1209100000000,3.852,4.5,#N/A,#N/A,0,-24108,4.852,2015M04_3moAve,76
LAUCN120930000000003,CN1209300000000,6.768,6.8,2014M04,2014M12_3moAve,2014M12_3moAve,72,7.768,2014M01_3moAve,61
LAUCN120950000000003,CN1209500000000,4.884,5.1,2015M04,#N/A,0,-24108,5.884,2014M04_3moAve,64
LAUCN120970000000003,CN1209700000000,5.368,5.8,#N/A,#N/A,0,-24108,6.368,2014M11_3moAve,71
LAUCN120990000000003,CN1209900000000,5.556,5.6,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.556,2013M12_3moAve,60
LAUCN121010000000003,CN1210100000000,6.28,6,2014M12,2014M12_3moAve,2014M12_3moAve,72,7.28,2013M12_3moAve,60
LAUCN121030000000003,CN1210300000000,5.328,5,2014M12,2014M12_3moAve,2014M12_3moAve,72,6.328,2013M12_3moAve,60
LAUCN121050000000003,CN1210500000000,5.7,6.6,#N/A,#N/A,0,-24108,6.7,2014M12_3moAve,72
LAUCN121070000000003,CN1210700000000,6.132,8,#N/A,#N/A,0,-24108,7.132,,-24108
LAUCN121090000000003,CN1210900000000,4.188,4,2014M12,2015M04_3moAve,2015M04_3moAve,76,5.188,2013M11_3moAve,59
LAUCN121110000000003,CN1211100000000,7.292,6.9,2014M10,2014M11_3moAve,2014M11_3moAve,71,8.292,2014M05_3moAve,65
LAUCN121130000000003,CN1211300000000,4.7,5,2014M12,#N/A,0,-24108,5.7,2014M04_3moAve,64
LAUCN121150000000003,CN1211500000000,5.912,5.2,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.912,2013M11_3moAve,59
LAUCN121170000000003,CN1211700000000,4.672,4.9,#N/A,#N/A,0,-24108,5.672,2014M05_3moAve,65
LAUCN121190000000003,CN1211900000000,4.612,7.4,#N/A,#N/A,0,-24108,5.612,,-24108
LAUCN121210000000003,CN1212100000000,4.836,5.6,#N/A,#N/A,0,-24108,5.836,2014M11_3moAve,71
LAUCN121230000000003,CN1212300000000,5.48,7,#N/A,#N/A,0,-24108,6.48,,-24108
LAUCN121250000000003,CN1212500000000,4.02,5.5,#N/A,#N/A,0,-24108,5.02,,-24108
LAUCN121270000000003,CN1212700000000,5.436,6,#N/A,#N/A,0,-24108,6.436,2014M11_3moAve,71
LAUCN121290000000003,CN1212900000000,3.792,4.8,#N/A,#N/A,0,-24108,4.792,2014M12_3moAve,72
LAUCN121310000000003,CN1213100000000,3.684,4.7,#N/A,#N/A,0,-24108,4.684,2015M06_3moAve,78
LAUCN121330000000003,CN1213300000000,5.256,6.1,#N/A,#N/A,0,-24108,6.256,2015M04_3moAve,76
LAUCN130010000000003,CN1300100000000,6.092,8.3,#N/A,#N/A,0,-24108,7.092,,-24108
LAUCN130030000000003,CN1300300000000,6.936,6.1,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.936,2014M05_3moAve,65
LAUCN130050000000003,CN1300500000000,5.492,6.2,2015M04,2015M04_3moAve,2015M04_3moAve,76,6.492,2014M11_3moAve,71
LAUCN130070000000003,CN1300700000000,5.652,8.6,#N/A,#N/A,0,-24108,6.652,,-24108
LAUCN130090000000003,CN1300900000000,6.668,8.6,#N/A,#N/A,0,-24108,7.668,2015M04_3moAve,76
LAUCN130110000000003,CN1301100000000,3.736,6.2,#N/A,#N/A,0,-24108,4.736,,-24108
LAUCN130130000000003,CN1301300000000,5.2,5.7,2015M04,#N/A,0,-24108,6.2,2014M11_3moAve,71
LAUCN130150000000003,CN1301500000000,5.968,6.3,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.968,2014M11_3moAve,71
LAUCN130170000000003,CN1301700000000,8.788,9.7,#N/A,#N/A,0,-24108,9.788,2014M12_3moAve,72
LAUCN130190000000003,CN1301900000000,5.624,7.6,#N/A,#N/A,0,-24108,6.624,,-24108
LAUCN130210000000003,CN1302100000000,5.816,7.2,#N/A,#N/A,0,-24108,6.816,2015M05_3moAve,77
LAUCN130230000000003,CN1302300000000,6.184,9.9,#N/A,#N/A,0,-24108,7.184,,-24108
LAUCN130250000000003,CN1302500000000,5.408,8.1,#N/A,#N/A,0,-24108,6.408,,-24108
LAUCN130270000000003,CN1302700000000,4.964,7,#N/A,#N/A,0,-24108,5.964,,-24108
LAUCN130290000000003,CN1302900000000,4.156,5.9,#N/A,#N/A,0,-24108,5.156,,-24108
LAUCN130310000000003,CN1303100000000,5.168,7,#N/A,#N/A,0,-24108,6.168,2015M03_3moAve,75
LAUCN130330000000003,CN1303300000000,8.172,9.5,2015M03,2015M04_3moAve,2015M04_3moAve,76,9.172,2014M12_3moAve,72
LAUCN130350000000003,CN1303500000000,6.264,7.4,2015M04,#N/A,0,-24108,7.264,2014M11_3moAve,71
LAUCN130370000000003,CN1303700000000,7.28,6.9,2012M11,2014M10_3moAve,2014M10_3moAve,70,8.28,2010M10_3moAve,22
LAUCN130390000000003,CN1303900000000,4.784,6,#N/A,#N/A,0,-24108,5.784,2015M04_3moAve,76
LAUCN130430000000003,CN1304300000000,5.32,6.2,#N/A,#N/A,0,-24108,6.32,2015M04_3moAve,76
LAUCN130450000000003,CN1304500000000,5.716,7.3,#N/A,#N/A,0,-24108,6.716,,-24108
LAUCN130470000000003,CN1304700000000,4.316,5.8,#N/A,#N/A,0,-24108,5.316,2015M05_3moAve,77
LAUCN130490000000003,CN1304900000000,5.688,7.2,#N/A,#N/A,0,-24108,6.688,2015M04_3moAve,76
LAUCN130510000000003,CN1305100000000,4.768,6.2,#N/A,#N/A,0,-24108,5.768,,-24108
LAUCN130530000000003,CN1305300000000,10.74,9.4,2010M05,2010M06_3moAve,2010M06_3moAve,18,11.74,2010M03_3moAve,15
LAUCN130550000000003,CN1305500000000,7.724,7.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.724,2013M10_3moAve,58
LAUCN130570000000003,CN1305700000000,4.412,5.1,#N/A,#N/A,0,-24108,5.412,2014M11_3moAve,71
LAUCN130590000000003,CN1305900000000,4.456,6.9,#N/A,#N/A,0,-24108,5.456,,-24108
LAUCN130610000000003,CN1306100000000,6.368,12.4,#N/A,#N/A,0,-24108,7.368,,-24108
LAUCN130630000000003,CN1306300000000,6.624,7.9,#N/A,#N/A,0,-24108,7.624,,-24108
LAUCN130650000000003,CN1306500000000,6.212,7.2,#N/A,#N/A,0,-24108,7.212,2015M04_3moAve,76
LAUCN130670000000003,CN1306700000000,4.776,5.5,#N/A,#N/A,0,-24108,5.776,2014M11_3moAve,71
LAUCN130690000000003,CN1306900000000,7.036,7,2015M04,2015M04_3moAve,2015M04_3moAve,76,8.036,2014M11_3moAve,71
LAUCN130710000000003,CN1307100000000,5.2,7.2,#N/A,#N/A,0,-24108,6.2,,-24108
LAUCN130730000000003,CN1307300000000,4.248,5.8,#N/A,#N/A,0,-24108,5.248,2015M03_3moAve,75
LAUCN130750000000003,CN1307500000000,6.64,7.3,2015M04,#N/A,0,-24108,7.64,2015M03_3moAve,75
LAUCN130770000000003,CN1307700000000,4.804,5.9,#N/A,#N/A,0,-24108,5.804,2014M12_3moAve,72
LAUCN130790000000003,CN1307900000000,5.328,6.9,#N/A,#N/A,0,-24108,6.328,2015M04_3moAve,76
LAUCN130810000000003,CN1308100000000,6.7,7.7,#N/A,#N/A,0,-24108,7.7,2015M04_3moAve,76
LAUCN130830000000003,CN1308300000000,4.912,6.5,#N/A,#N/A,0,-24108,5.912,2014M12_3moAve,72
LAUCN130850000000003,CN1308500000000,4.748,5.5,#N/A,#N/A,0,-24108,5.748,2014M11_3moAve,71
LAUCN130870000000003,CN1308700000000,6.78,7.5,2015M04,#N/A,0,-24108,7.78,2014M11_3moAve,71
LAUCN130890000000003,CN1308900000000,5.556,6.4,#N/A,#N/A,0,-24108,6.556,2015M01_3moAve,73
LAUCN130910000000003,CN1309100000000,5.82,9,#N/A,#N/A,0,-24108,6.82,,-24108
LAUCN130930000000003,CN1309300000000,5.964,8.3,#N/A,#N/A,0,-24108,6.964,,-24108
LAUCN130950000000003,CN1309500000000,6.24,8.7,#N/A,#N/A,0,-24108,7.24,,-24108
LAUCN130970000000003,CN1309700000000,5.512,6.7,#N/A,#N/A,0,-24108,6.512,2015M04_3moAve,76
LAUCN130990000000003,CN1309900000000,6.1,7.9,#N/A,#N/A,0,-24108,7.1,,-24108
LAUCN131010000000003,CN1310100000000,3.644,5.8,#N/A,#N/A,0,-24108,4.644,,-24108
LAUCN131030000000003,CN1310300000000,4.036,5.7,#N/A,#N/A,0,-24108,5.036,,-24108
LAUCN131050000000003,CN1310500000000,6.94,7.8,#N/A,#N/A,0,-24108,7.94,2015M04_3moAve,76
LAUCN131070000000003,CN1310700000000,6.216,9.3,#N/A,#N/A,0,-24108,7.216,,-24108
LAUCN131090000000003,CN1310900000000,5.26,6.1,#N/A,#N/A,0,-24108,6.26,2014M11_3moAve,71
LAUCN131110000000003,CN1311100000000,4.944,6.6,#N/A,#N/A,0,-24108,5.944,,-24108
LAUCN131130000000003,CN1311300000000,4.504,5.8,#N/A,#N/A,0,-24108,5.504,2015M02_3moAve,74
LAUCN131150000000003,CN1311500000000,5.544,7.6,#N/A,#N/A,0,-24108,6.544,,-24108
LAUCN131170000000003,CN1311700000000,4.02,4.9,#N/A,#N/A,0,-24108,5.02,2014M11_3moAve,71
LAUCN131190000000003,CN1311900000000,5.892,7.3,#N/A,#N/A,0,-24108,6.892,2015M04_3moAve,76
LAUCN131210000000003,CN1312100000000,5.588,6.4,#N/A,#N/A,0,-24108,6.588,2014M12_3moAve,72
LAUCN131230000000003,CN1312300000000,4.668,6.4,#N/A,#N/A,0,-24108,5.668,,-24108
LAUCN131250000000003,CN1312500000000,5.936,7.2,#N/A,#N/A,0,-24108,6.936,2015M04_3moAve,76
LAUCN131270000000003,CN1312700000000,4.292,6.5,#N/A,#N/A,0,-24108,5.292,,-24108
