series_id,FIPS,FIPS_code,bFIPS_code,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN401270000000003,CN4012700000000,40127,b40127,4.868,8.1,#N/A,#N/A,0,-24108,5.868,,-24108
LAUCN401330000000003,CN4013300000000,40133,b40133,5,7.3,#N/A,#N/A,0,-24108,6,,-24108
LAUCN461130000000003,CN4611300000000,46113,b46113,8.076,16.3,#N/A,#N/A,0,-24108,9.076,,-24108
LAUCN470130000000003,CN4701300000000,47013,b47013,6.5,8.6,#N/A,#N/A,0,-24108,7.5,,-24108
LAUCN470390000000003,CN4703900000000,47039,b47039,6.964,8.4,#N/A,#N/A,0,-24108,7.964,,-24108
LAUCN470410000000003,CN4704100000000,47041,b47041,5.512,8.2,#N/A,#N/A,0,-24108,6.512,,-24108
LAUCN470450000000003,CN4704500000000,47045,b47045,6.204,8.1,#N/A,#N/A,0,-24108,7.204,,-24108
LAUCN470670000000003,CN4706700000000,47067,b47067,6.892,12.9,#N/A,#N/A,0,-24108,7.892,,-24108
LAUCN470830000000003,CN4708300000000,47083,b47083,6.692,9.5,#N/A,#N/A,0,-24108,7.692,,-24108
LAUCN470950000000003,CN4709500000000,47095,b47095,6.724,8.8,#N/A,#N/A,0,-24108,7.724,,-24108
LAUCN471310000000003,CN4713100000000,47131,b47131,6.252,9.6,#N/A,#N/A,0,-24108,7.252,,-24108
LAUCN471450000000003,CN4714500000000,47145,b47145,5.112,6.9,#N/A,#N/A,0,-24108,6.112,,-24108
LAUCN471710000000003,CN4717100000000,47171,b47171,6.264,8.2,#N/A,#N/A,0,-24108,7.264,,-24108
LAUCN471730000000003,CN4717300000000,47173,b47173,5.32,7.4,#N/A,#N/A,0,-24108,6.32,,-24108
LAUCN471750000000003,CN4717500000000,47175,b47175,7.068,9.1,#N/A,#N/A,0,-24108,8.068,,-24108
LAUCN480470000000003,CN4804700000000,48047,b48047,5.264,10.4,#N/A,#N/A,0,-24108,6.264,,-24108
LAUCN480830000000003,CN4808300000000,48083,b48083,3.744,5.8,#N/A,#N/A,0,-24108,4.744,,-24108
LAUCN481610000000003,CN4816100000000,48161,b48161,3.784,5.3,#N/A,#N/A,0,-24108,4.784,,-24108
LAUCN481970000000003,CN4819700000000,48197,b48197,3.532,5.7,#N/A,#N/A,0,-24108,4.532,,-24108
LAUCN482470000000003,CN4824700000000,48247,b48247,3.744,7.2,#N/A,#N/A,0,-24108,4.744,,-24108
LAUCN483430000000003,CN4834300000000,48343,b48343,5.552,9.1,#N/A,#N/A,0,-24108,6.552,,-24108
LAUCN483850000000003,CN4838500000000,48385,b48385,3.804,5.1,#N/A,#N/A,0,-24108,4.804,,-24108
LAUCN484050000000003,CN4840500000000,48405,b48405,5.74,9.4,#N/A,#N/A,0,-24108,6.74,,-24108
LAUCN484350000000003,CN4843500000000,48435,b48435,2.032,5.1,#N/A,#N/A,0,-24108,3.032,,-24108
LAUCN484490000000003,CN4844900000000,48449,b48449,3.964,6.4,#N/A,#N/A,0,-24108,4.964,,-24108
LAUCN484890000000003,CN4848900000000,48489,b48489,8.408,13,#N/A,#N/A,0,-24108,9.408,,-24108
LAUCN490310000000003,CN4903100000000,49031,b49031,2.58,6,#N/A,#N/A,0,-24108,3.58,,-24108
LAUCN510030000000003,CN5100300000000,51003,b51003,2.588,4.2,#N/A,#N/A,0,-24108,3.588,,-24108
LAUCN510070000000003,CN5100700000000,51007,b51007,3.588,5.1,#N/A,#N/A,0,-24108,4.588,,-24108
LAUCN510150000000003,CN5101500000000,51015,b51015,3.108,4.3,#N/A,#N/A,0,-24108,4.108,,-24108
LAUCN510190000000003,CN5101900000000,51019,b51019,3.312,4.7,#N/A,#N/A,0,-24108,4.312,,-24108
LAUCN510210000000003,CN5102100000000,51021,b51021,4.24,6.3,#N/A,#N/A,0,-24108,5.24,,-24108
LAUCN510230000000003,CN5102300000000,51023,b51023,2.936,4.5,#N/A,#N/A,0,-24108,3.936,,-24108
LAUCN510250000000003,CN5102500000000,51025,b51025,5.672,7.4,#N/A,#N/A,0,-24108,6.672,,-24108
LAUCN510270000000003,CN5102700000000,51027,b51027,4.948,11.6,#N/A,#N/A,0,-24108,5.948,,-24108
LAUCN510290000000003,CN5102900000000,51029,b51029,4.156,6.2,#N/A,#N/A,0,-24108,5.156,,-24108
LAUCN510310000000003,CN5103100000000,51031,b51031,3.688,5,#N/A,#N/A,0,-24108,4.688,,-24108
LAUCN510330000000003,CN5103300000000,51033,b51033,4.228,5.4,#N/A,#N/A,0,-24108,5.228,,-24108
LAUCN510410000000003,CN5104100000000,51041,b51041,3.12,4.8,#N/A,#N/A,0,-24108,4.12,,-24108
LAUCN510450000000003,CN5104500000000,51045,b51045,3.848,5.7,#N/A,#N/A,0,-24108,4.848,,-24108
LAUCN510490000000003,CN5104900000000,51049,b51049,3.952,5.6,#N/A,#N/A,0,-24108,4.952,,-24108
LAUCN510510000000003,CN5105100000000,51051,b51051,5.46,10.6,#N/A,#N/A,0,-24108,6.46,,-24108
LAUCN510530000000003,CN5105300000000,51053,b51053,3.968,5.8,#N/A,#N/A,0,-24108,4.968,,-24108
LAUCN510570000000003,CN5105700000000,51057,b51057,4.38,5.3,#N/A,#N/A,0,-24108,5.38,,-24108
LAUCN510590000000003,CN5105900000000,51059,b51059,2.496,3.7,#N/A,#N/A,0,-24108,3.496,,-24108
LAUCN510610000000003,CN5106100000000,51061,b51061,2.9,4,#N/A,#N/A,0,-24108,3.9,,-24108
LAUCN510730000000003,CN5107300000000,51073,b51073,2.96,4.1,#N/A,#N/A,0,-24108,3.96,,-24108
LAUCN510750000000003,CN5107500000000,51075,b51075,2.828,4.5,#N/A,#N/A,0,-24108,3.828,,-24108
LAUCN510790000000003,CN5107900000000,51079,b51079,2.688,3.9,#N/A,#N/A,0,-24108,3.688,,-24108
LAUCN510850000000003,CN5108500000000,51085,b51085,2.936,4.2,#N/A,#N/A,0,-24108,3.936,,-24108
LAUCN510870000000003,CN5108700000000,51087,b51087,3.18,4.7,#N/A,#N/A,0,-24108,4.18,,-24108
LAUCN510930000000003,CN5109300000000,51093,b51093,3.256,4.9,#N/A,#N/A,0,-24108,4.256,,-24108
LAUCN510950000000003,CN5109500000000,51095,b51095,2.796,4.6,#N/A,#N/A,0,-24108,3.796,,-24108
LAUCN510970000000003,CN5109700000000,51097,b51097,4.008,5.1,#N/A,#N/A,0,-24108,5.008,,-24108
LAUCN511010000000003,CN5110100000000,51101,b51101,3.204,4.5,#N/A,#N/A,0,-24108,4.204,,-24108
LAUCN511050000000003,CN5110500000000,51105,b51105,4.72,7.4,#N/A,#N/A,0,-24108,5.72,,-24108
LAUCN511070000000003,CN5110700000000,51107,b51107,2.428,3.7,#N/A,#N/A,0,-24108,3.428,,-24108
LAUCN511150000000003,CN5111500000000,51115,b51115,3.04,4.3,#N/A,#N/A,0,-24108,4.04,,-24108
LAUCN511310000000003,CN5113100000000,51131,b51131,4.728,5.4,#N/A,#N/A,0,-24108,5.728,,-24108
LAUCN511450000000003,CN5114500000000,51145,b51145,2.836,4.2,#N/A,#N/A,0,-24108,3.836,,-24108
LAUCN511470000000003,CN5114700000000,51147,b51147,5.028,7.4,#N/A,#N/A,0,-24108,6.028,,-24108
LAUCN511490000000003,CN5114900000000,51149,b51149,3.716,5.9,#N/A,#N/A,0,-24108,4.716,,-24108
LAUCN511530000000003,CN5115300000000,51153,b51153,2.868,4.3,#N/A,#N/A,0,-24108,3.868,,-24108
LAUCN511570000000003,CN5115700000000,51157,b51157,2.988,4.1,#N/A,#N/A,0,-24108,3.988,,-24108
LAUCN511610000000003,CN5116100000000,51161,b51161,2.844,4.2,#N/A,#N/A,0,-24108,3.844,,-24108
LAUCN511630000000003,CN5116300000000,51163,b51163,3.496,5.5,#N/A,#N/A,0,-24108,4.496,,-24108
LAUCN511650000000003,CN5116500000000,51165,b51165,2.896,4.4,#N/A,#N/A,0,-24108,3.896,,-24108
LAUCN511670000000003,CN5116700000000,51167,b51167,5.44,7.1,#N/A,#N/A,0,-24108,6.44,,-24108
LAUCN511730000000003,CN5117300000000,51173,b51173,5.744,7.1,#N/A,#N/A,0,-24108,6.744,,-24108
LAUCN511770000000003,CN5117700000000,51177,b51177,2.948,4.9,#N/A,#N/A,0,-24108,3.948,,-24108
LAUCN511790000000003,CN5117900000000,51179,b51179,3.004,4.7,#N/A,#N/A,0,-24108,4.004,,-24108
LAUCN511810000000003,CN5118100000000,51181,b51181,3.916,6,#N/A,#N/A,0,-24108,4.916,,-24108
LAUCN511830000000003,CN5118300000000,51183,b51183,5.12,6.9,#N/A,#N/A,0,-24108,6.12,,-24108
LAUCN511850000000003,CN5118500000000,51185,b51185,4.444,8.2,#N/A,#N/A,0,-24108,5.444,,-24108
LAUCN511870000000003,CN5118700000000,51187,b51187,3.684,4.8,#N/A,#N/A,0,-24108,4.684,,-24108
LAUCN511950000000003,CN5119500000000,51195,b51195,4.256,9.1,#N/A,#N/A,0,-24108,5.256,,-24108
LAUCN511990000000003,CN5119900000000,51199,b51199,2.876,4.5,#N/A,#N/A,0,-24108,3.876,,-24108
LAUCN515500000000003,CN5155000000000,51550,b51550,3.416,4.9,#N/A,#N/A,0,-24108,4.416,,-24108
LAUCN515700000000003,CN5157000000000,51570,b51570,3.816,5.1,#N/A,#N/A,0,-24108,4.816,,-24108
LAUCN516200000000003,CN5162000000000,51620,b51620,5.392,7.4,#N/A,#N/A,0,-24108,6.392,,-24108
LAUCN516500000000003,CN5165000000000,51650,b51650,4.124,6.3,#N/A,#N/A,0,-24108,5.124,,-24108
LAUCN516600000000003,CN5166000000000,51660,b51660,3.512,6.1,#N/A,#N/A,0,-24108,4.512,,-24108
LAUCN516700000000003,CN5167000000000,51670,b51670,5.284,8,#N/A,#N/A,0,-24108,6.284,,-24108
LAUCN516780000000003,CN5167800000000,51678,b51678,5.468,8.5,#N/A,#N/A,0,-24108,6.468,,-24108
LAUCN516800000000003,CN5168000000000,51680,b51680,4.24,6.3,#N/A,#N/A,0,-24108,5.24,,-24108
LAUCN517000000000003,CN5170000000000,51700,b51700,4.076,5.6,#N/A,#N/A,0,-24108,5.076,,-24108
LAUCN517100000000003,CN5171000000000,51710,b51710,4.66,6,#N/A,#N/A,0,-24108,5.66,,-24108
LAUCN517300000000003,CN5173000000000,51730,b51730,6.752,10.3,#N/A,#N/A,0,-24108,7.752,,-24108
LAUCN517350000000003,CN5173500000000,51735,b51735,2.644,4,#N/A,#N/A,0,-24108,3.644,,-24108
LAUCN517400000000003,CN5174000000000,51740,b51740,4.652,6.6,#N/A,#N/A,0,-24108,5.652,,-24108
LAUCN517750000000003,CN5177500000000,51775,b51775,3.288,4.7,#N/A,#N/A,0,-24108,4.288,,-24108
LAUCN518000000000003,CN5180000000000,51800,b51800,3.656,5.2,#N/A,#N/A,0,-24108,4.656,,-24108
LAUCN518100000000003,CN5181000000000,51810,b51810,3.168,4.5,#N/A,#N/A,0,-24108,4.168,,-24108
LAUCN530310000000003,CN5303100000000,53031,b53031,5.596,6.8,#N/A,#N/A,0,-24108,6.596,,-24108
LAUCN540050000000003,CN5400500000000,54005,b54005,4.32,10.4,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.32,,-24108
LAUCN540070000000003,CN5400700000000,54007,b54007,5.328,9.7,#N/A,#N/A,0,-24108,6.328,,-24108
LAUCN540150000000003,CN5401500000000,54015,b54015,6.644,11.4,#N/A,#N/A,0,-24108,7.644,,-24108
LAUCN540190000000003,CN5401900000000,54019,b54019,5.068,9,#N/A,#N/A,0,-24108,6.068,,-24108
LAUCN540210000000003,CN5402100000000,54021,b54021,3.932,8,#N/A,#N/A,0,-24108,4.932,,-24108
LAUCN540310000000003,CN5403100000000,54031,b54031,4.368,8.3,#N/A,#N/A,0,-24108,5.368,,-24108
LAUCN540390000000003,CN5403900000000,54039,b54039,3.772,6.6,#N/A,#N/A,0,-24108,4.772,,-24108
LAUCN540430000000003,CN5404300000000,54043,b54043,5.068,10.8,#N/A,#N/A,0,-24108,6.068,,-24108
LAUCN540450000000003,CN5404500000000,54045,b54045,4.732,12.6,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.732,,-24108
LAUCN540470000000003,CN5404700000000,54047,b54047,6.692,14.2,#N/A,2009M01_3moAve,2009M01_3moAve,1,7.692,,-24108
LAUCN540490000000003,CN5404900000000,54049,b54049,3.92,8.3,#N/A,2009M01_3moAve,2009M01_3moAve,1,4.92,,-24108
LAUCN540510000000003,CN5405100000000,54051,b54051,5.2,9.6,#N/A,#N/A,0,-24108,6.2,,-24108
LAUCN540550000000003,CN5405500000000,54055,b54055,4.12,8.4,#N/A,#N/A,0,-24108,5.12,,-24108
LAUCN540570000000003,CN5405700000000,54057,b54057,4.648,7.5,#N/A,#N/A,0,-24108,5.648,,-24108
LAUCN540590000000003,CN5405900000000,54059,b54059,5,14.6,2009M01,2009M01_3moAve,2009M01_3moAve,1,6,,-24108
LAUCN540670000000003,CN5406700000000,54067,b54067,4.82,9.9,#N/A,#N/A,0,-24108,5.82,,-24108
LAUCN540790000000003,CN5407900000000,54079,b54079,3.516,6.3,#N/A,#N/A,0,-24108,4.516,,-24108
LAUCN540810000000003,CN5408100000000,54081,b54081,4.216,8.1,#N/A,2009M01_3moAve,2009M01_3moAve,1,5.216,,-24108
LAUCN540870000000003,CN5408700000000,54087,b54087,6.428,11.3,#N/A,#N/A,0,-24108,7.428,,-24108
LAUCN540950000000003,CN5409500000000,54095,b54095,6.24,10.4,#N/A,#N/A,0,-24108,7.24,,-24108
LAUCN540970000000003,CN5409700000000,54097,b54097,4.328,9.4,#N/A,#N/A,0,-24108,5.328,,-24108
LAUCN540990000000003,CN5409900000000,54099,b54099,4.7,7.9,#N/A,#N/A,0,-24108,5.7,,-24108
LAUCN541010000000003,CN5410100000000,54101,b54101,5.592,8.9,#N/A,#N/A,0,-24108,6.592,,-24108
LAUCN541030000000003,CN5410300000000,54103,b54103,7.008,11.2,#N/A,#N/A,0,-24108,8.008,,-24108
LAUCN541050000000003,CN5410500000000,54105,b54105,5.996,10.8,#N/A,#N/A,0,-24108,6.996,,-24108
LAUCN541090000000003,CN5410900000000,54109,b54109,5.464,11.3,#N/A,2009M01_3moAve,2009M01_3moAve,1,6.464,,-24108
LAUCN560050000000003,CN5600500000000,56005,b56005,1.992,3.5,#N/A,#N/A,0,-24108,2.992,,-24108
LAUCN560250000000003,CN5602500000000,56025,b56025,2.7,4.4,#N/A,#N/A,0,-24108,3.7,,-24108
LAUCN560350000000003,CN5603500000000,56035,b56035,1.552,4.1,#N/A,#N/A,0,-24108,2.552,,-24108
LAUCN560370000000003,CN5603700000000,56037,b56037,2.292,4.3,#N/A,#N/A,0,-24108,3.292,,-24108
LAUCN560410000000003,CN5604100000000,56041,b56041,2.776,4.2,#N/A,#N/A,0,-24108,3.776,,-24108
LAUCN720010000000003,CN7200100000000,72001,b72001,14.012,16.1,#N/A,#N/A,0,-24108,15.012,,-24108
LAUCN720070000000003,CN7200700000000,72007,b72007,12.836,13.3,#N/A,#N/A,0,-24108,13.836,,-24108
LAUCN720130000000003,CN7201300000000,72013,b72013,12.1,12.7,#N/A,#N/A,0,-24108,13.1,,-24108
LAUCN720150000000003,CN7201500000000,72015,b72015,16.212,17.8,#N/A,#N/A,0,-24108,17.212,,-24108
LAUCN720230000000003,CN7202300000000,72023,b72023,9.54,11.6,#N/A,#N/A,0,-24108,10.54,,-24108
LAUCN720270000000003,CN7202700000000,72027,b72027,10.86,11.9,#N/A,#N/A,0,-24108,11.86,,-24108
LAUCN720430000000003,CN7204300000000,72043,b72043,14.612,18.5,#N/A,#N/A,0,-24108,15.612,,-24108
LAUCN720540000000003,CN7205400000000,72054,b72054,11.86,14.3,#N/A,#N/A,0,-24108,12.86,,-24108
LAUCN720550000000003,CN7205500000000,72055,b72055,15.084,18.8,#N/A,#N/A,0,-24108,16.084,,-24108
LAUCN720570000000003,CN7205700000000,72057,b72057,14.312,16.8,#N/A,#N/A,0,-24108,15.312,,-24108
LAUCN720590000000003,CN7205900000000,72059,b72059,15.06,17.3,#N/A,#N/A,0,-24108,16.06,,-24108
LAUCN720650000000003,CN7206500000000,72065,b72065,12.44,13.1,#N/A,#N/A,0,-24108,13.44,,-24108
LAUCN720750000000003,CN7207500000000,72075,b72075,12.212,14.7,#N/A,#N/A,0,-24108,13.212,,-24108
LAUCN720790000000003,CN7207900000000,72079,b72079,13.444,17.2,#N/A,#N/A,0,-24108,14.444,,-24108
LAUCN720810000000003,CN7208100000000,72081,b72081,12.52,19.7,#N/A,#N/A,0,-24108,13.52,,-24108
LAUCN720830000000003,CN7208300000000,72083,b72083,10.944,15.7,#N/A,#N/A,0,-24108,11.944,,-24108
LAUCN720930000000003,CN7209300000000,72093,b72093,13.932,15.2,#N/A,#N/A,0,-24108,14.932,,-24108
LAUCN720990000000003,CN7209900000000,72099,b72099,11.876,15.3,#N/A,#N/A,0,-24108,12.876,,-24108
LAUCN721090000000003,CN7210900000000,72109,b72109,16.756,19.4,#N/A,#N/A,0,-24108,17.756,,-24108
LAUCN721110000000003,CN7211100000000,72111,b72111,14.712,16.9,#N/A,#N/A,0,-24108,15.712,,-24108
LAUCN721130000000003,CN7211300000000,72113,b72113,11.472,13,#N/A,#N/A,0,-24108,12.472,,-24108
LAUCN721150000000003,CN7211500000000,72115,b72115,12.332,14.9,#N/A,#N/A,0,-24108,13.332,,-24108
LAUCN721170000000003,CN7211700000000,72117,b72117,12.672,13.7,#N/A,#N/A,0,-24108,13.672,,-24108
LAUCN721230000000003,CN7212300000000,72123,b72123,15.82,23.1,#N/A,#N/A,0,-24108,16.82,,-24108
LAUCN721310000000003,CN7213100000000,72131,b72131,12.972,18.2,#N/A,#N/A,0,-24108,13.972,,-24108
LAUCN721490000000003,CN7214900000000,72149,b72149,13.508,17.2,#N/A,#N/A,0,-24108,14.508,,-24108
LAUCN721530000000003,CN7215300000000,72153,b72153,13.092,17.3,#N/A,#N/A,0,-24108,14.092,,-24108
LAUCN021500000000003,CN0215000000000,02150,b02150,6.576,4.4,2009M01,2009M03_3moAve,2009M03_3moAve,3,7.576,2009M05_3moAve,5
LAUCN021850000000003,CN0218500000000,02185,b02185,4.856,5.8,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.856,2009M05_3moAve,5
LAUCN022610000000003,CN0226100000000,02261,b02261,8.744,6,2009M05,2009M06_3moAve,2009M06_3moAve,6,9.744,2009M05_3moAve,5
LAUCN050770000000003,CN0507700000000,05077,b05077,8.976,8.1,2009M04,2009M05_3moAve,2009M05_3moAve,5,9.976,2009M05_3moAve,5
LAUCN050950000000003,CN0509500000000,05095,b05095,6.576,7.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.576,2009M05_3moAve,5
LAUCN051030000000003,CN0510300000000,05103,b05103,6.844,7.3,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.844,2009M05_3moAve,5
LAUCN051210000000003,CN0512100000000,05121,b05121,8.748,7.5,2009M04,2009M09_3moAve,2009M09_3moAve,9,9.748,2009M05_3moAve,5
LAUCN051230000000003,CN0512300000000,05123,b05123,9.512,8.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,10.512,2009M05_3moAve,5
LAUCN080090000000003,CN0800900000000,08009,b08009,2.936,2,2014M04,2014M06_3moAve,2014M06_3moAve,66,3.936,2009M05_3moAve,5
LAUCN080170000000003,CN0801700000000,08017,b08017,2.58,3.2,2009M07,2009M08_3moAve,2009M08_3moAve,8,3.58,2009M05_3moAve,5
LAUCN080530000000003,CN0805300000000,08053,b08053,3.188,2.8,2009M06,2009M01_3moAve,2009M01_3moAve,1,4.188,2009M05_3moAve,5
LAUCN080630000000003,CN0806300000000,08063,b08063,3.012,2.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,4.012,2009M05_3moAve,5
LAUCN080730000000003,CN0807300000000,08073,b08073,3.344,3.1,2014M09,#N/A,0,-24108,4.344,2009M05_3moAve,5
LAUCN080950000000003,CN0809500000000,08095,b08095,3.048,2.3,2009M08,2009M10_3moAve,2009M10_3moAve,10,4.048,2009M05_3moAve,5
LAUCN170090000000003,CN1700900000000,17009,b17009,3.22,3.3,2015M04,2015M06_3moAve,2015M06_3moAve,78,4.22,2009M05_3moAve,5
LAUCN170690000000003,CN1706900000000,17069,b17069,8.612,7.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.612,2009M05_3moAve,5
LAUCN190850000000003,CN1908500000000,19085,b19085,4.196,3,2009M07,2009M08_3moAve,2009M08_3moAve,8,5.196,2009M05_3moAve,5
LAUCN191290000000003,CN1912900000000,19129,b19129,3.696,4.1,2015M04,#N/A,0,-24108,4.696,2009M05_3moAve,5
LAUCN191650000000003,CN1916500000000,19165,b19165,3.16,2.5,2012M09,2013M10_3moAve,2013M10_3moAve,58,4.16,2009M05_3moAve,5
LAUCN200230000000003,CN2002300000000,20023,b20023,3.348,3.5,2009M02,2009M02_3moAve,2009M02_3moAve,2,4.348,2009M05_3moAve,5
LAUCN200250000000003,CN2002500000000,20025,b20025,3.1,3,2012M11,2012M12_3moAve,2012M12_3moAve,48,4.1,2009M05_3moAve,5
LAUCN200270000000003,CN2002700000000,20027,b20027,3.388,5.5,#N/A,#N/A,0,-24108,4.388,2009M05_3moAve,5
LAUCN200290000000003,CN2002900000000,20029,b20029,3.624,4.8,2013M10,2013M12_3moAve,2013M12_3moAve,60,4.624,2009M05_3moAve,5
LAUCN200330000000003,CN2003300000000,20033,b20033,3.156,4.1,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.156,2009M05_3moAve,5
LAUCN200390000000003,CN2003900000000,20039,b20039,3.112,4.6,2009M12,2014M11_3moAve,2014M11_3moAve,71,4.112,2009M05_3moAve,5
LAUCN200470000000003,CN2004700000000,20047,b20047,3.136,4.4,2013M11,2009M01_3moAve,2009M01_3moAve,1,4.136,2009M05_3moAve,5
LAUCN200530000000003,CN2005300000000,20053,b20053,3.344,3.7,2012M04,2012M06_3moAve,2012M06_3moAve,42,4.344,2009M05_3moAve,5
LAUCN200550000000003,CN2005500000000,20055,b20055,3.488,4.5,2013M11,2013M12_3moAve,2013M12_3moAve,60,4.488,2009M05_3moAve,5
LAUCN200570000000003,CN2005700000000,20057,b20057,3.104,4.3,2009M12,2009M01_3moAve,2009M01_3moAve,1,4.104,2009M05_3moAve,5
LAUCN200630000000003,CN2006300000000,20063,b20063,2.9,3.6,2009M01,2009M01_3moAve,2009M01_3moAve,1,3.9,2009M05_3moAve,5
LAUCN200670000000003,CN2006700000000,20067,b20067,2.852,4.5,#N/A,#N/A,0,-24108,3.852,2009M05_3moAve,5
LAUCN200690000000003,CN2006900000000,20069,b20069,2.636,3,2009M12,2009M12_3moAve,2009M12_3moAve,12,3.636,2009M05_3moAve,5
LAUCN200710000000003,CN2007100000000,20071,b20071,3.492,2.8,2009M04,2009M12_3moAve,2009M12_3moAve,12,4.492,2009M05_3moAve,5
LAUCN200750000000003,CN2007500000000,20075,b20075,3.432,2.5,2010M01,2009M01_3moAve,2009M01_3moAve,1,4.432,2009M05_3moAve,5
LAUCN200810000000003,CN2008100000000,20081,b20081,2.808,3.1,2012M12,2009M01_3moAve,2009M01_3moAve,1,3.808,2009M05_3moAve,5
LAUCN200830000000003,CN2008300000000,20083,b20083,3.712,3.9,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.712,2009M05_3moAve,5
LAUCN200890000000003,CN2008900000000,20089,b20089,3.016,5,2013M12,#N/A,0,-24108,4.016,2009M05_3moAve,5
LAUCN200970000000003,CN2009700000000,20097,b20097,4.096,4.4,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.096,2009M05_3moAve,5
LAUCN201010000000003,CN2010100000000,20101,b20101,3.64,3.9,2009M03,2009M07_3moAve,2009M07_3moAve,7,4.64,2009M05_3moAve,5
LAUCN201090000000003,CN2010900000000,20109,b20109,2.816,3.3,2009M11,2012M06_3moAve,2012M06_3moAve,42,3.816,2009M05_3moAve,5
LAUCN201230000000003,CN2012300000000,20123,b20123,3.42,3.4,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.42,2009M05_3moAve,5
LAUCN201310000000003,CN2013100000000,20131,b20131,3.1,3.4,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.1,2009M05_3moAve,5
LAUCN201410000000003,CN2014100000000,20141,b20141,3.608,4.9,2013M04,2014M10_3moAve,2014M10_3moAve,70,4.608,2009M05_3moAve,5
LAUCN201450000000003,CN2014500000000,20145,b20145,3.144,4.4,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.144,2009M05_3moAve,5
LAUCN201530000000003,CN2015300000000,20153,b20153,3.512,2.9,2009M11,2009M12_3moAve,2009M12_3moAve,12,4.512,2009M05_3moAve,5
LAUCN201570000000003,CN2015700000000,20157,b20157,3.168,3.4,2011M12,2013M11_3moAve,2013M11_3moAve,59,4.168,2009M05_3moAve,5
LAUCN201710000000003,CN2017100000000,20171,b20171,2.736,3.3,2009M10,2009M12_3moAve,2009M12_3moAve,12,3.736,2009M05_3moAve,5
LAUCN201790000000003,CN2017900000000,20179,b20179,2.68,3.1,2009M01,2009M01_3moAve,2009M01_3moAve,1,3.68,2009M05_3moAve,5
LAUCN201870000000003,CN2018700000000,20187,b20187,3.14,3.5,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.14,2009M05_3moAve,5
LAUCN201930000000003,CN2019300000000,20193,b20193,3.048,3.5,2012M09,2013M12_3moAve,2013M12_3moAve,60,4.048,2009M05_3moAve,5
LAUCN201950000000003,CN2019500000000,20195,b20195,3.164,4,2009M10,2013M12_3moAve,2013M12_3moAve,60,4.164,2009M05_3moAve,5
LAUCN202030000000003,CN2020300000000,20203,b20203,3.06,3.8,2009M11,2009M12_3moAve,2009M12_3moAve,12,4.06,2009M05_3moAve,5
LAUCN281050000000003,CN2810500000000,28105,b28105,6.392,7.2,2014M11,2014M12_3moAve,2014M12_3moAve,72,7.392,2009M05_3moAve,5
LAUCN291330000000003,CN2913300000000,29133,b29133,6.9,7.7,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.9,2009M05_3moAve,5
LAUCN291510000000003,CN2915100000000,29151,b29151,5.404,4.8,2011M10,2011M11_3moAve,2011M11_3moAve,35,6.404,2009M05_3moAve,5
LAUCN291690000000003,CN2916900000000,29169,b29169,5.452,6.9,2009M04,#N/A,0,-24108,6.452,2009M05_3moAve,5
LAUCN292110000000003,CN2921100000000,29211,b29211,5.984,6.6,2009M04,2014M11_3moAve,2014M11_3moAve,71,6.984,2009M05_3moAve,5
LAUCN300150000000003,CN3001500000000,30015,b30015,3.376,2.9,2012M10,2012M12_3moAve,2012M12_3moAve,48,4.376,2009M05_3moAve,5
LAUCN300190000000003,CN3001900000000,30019,b30019,3.216,2.3,2010M04,2010M05_3moAve,2010M05_3moAve,17,4.216,2009M05_3moAve,5
LAUCN300330000000003,CN3003300000000,30033,b30033,3.26,2.2,2009M04,2009M09_3moAve,2009M09_3moAve,9,4.26,2009M05_3moAve,5
LAUCN300370000000003,CN3003700000000,30037,b30037,4.46,3.3,2009M05,2012M11_3moAve,2012M11_3moAve,47,5.46,2009M05_3moAve,5
LAUCN300410000000003,CN3004100000000,30041,b30041,4.568,4.7,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.568,2009M05_3moAve,5
LAUCN300450000000003,CN3004500000000,30045,b30045,4.048,3.1,2013M10,2014M07_3moAve,2014M07_3moAve,67,5.048,2009M05_3moAve,5
LAUCN300510000000003,CN3005100000000,30051,b30051,3.54,2.3,2009M04,2012M12_3moAve,2012M12_3moAve,48,4.54,2009M05_3moAve,5
