series_id,FIPS,Average2007,July2015,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,Returned,Month,MonthNUm,County_Name,LAT,LON,State,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Civilian_labor_force_2011,Median_Household_Income_2013,Median_Household_Income_Percent_of_State_Total_2013,Pct_less_than_hs_2009_2013,Pct_HS_Grad_only_2009_2013,Pct_SomeCollege_2009_2013,Pct_college_grad_2009_2013,Net_Mig_2010_2014,MigRate_2010_2014,Total_Business_Establishments_2011,Business_Estab_under_20_emp,Business_Estab_20to99_emp,Business_Estab_100to499_emp,Business_Estab_over500_emp,Stimulus,StimulusPerCapita,farm,mine,manf,fsgov,serv,nonsp,house,loweduc,lowemp,perpov,poploss,rec,retire,perchldpov,PctBlack,Summer678,Spring345,Fall91011,StimPC_Limit,StimPC_Limit2,HolidaySeason,January,February,March,April,May,June,July,August,September,October,November,December,OilRegion,Bakken,EagleFord,Marcellus
LAUCN483470000000003,48347,4.192,5.4,5.192,2014M11_3moAve,59,1,11,11,"Nacogdoches County, TX",31.62056,-94.62025,TX,5,8,30604,36775,71.11227134,19.50733266,28.77078952,27.45446104,24.26741677,-767,-1.19,1276,893,112.00,86.00,185.00,53451353,826,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16.7356384,0,0,1,826,826,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
LAUCN171190000000003,17119,5.872,5.7,6.872,2014M06_3moAve,54,1,06,6,"Madison County, IL",38.827082,-89.900195,IL,1,1,137767,53864,95.82295595,9.088301645,33.31733766,33.21970888,24.37465182,-4622,-1.72,5877,3982,558.00,353.00,984.00,289448314,1075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.312476587,1,0,0,1075,1075,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
LAUCN170270000000003,17027,5.364,4.2,6.364,2011M05_3moAve,17,1,05,5,"Clinton County, IL",38.606295,-89.426228,IL,1,1,20709,61843,110.017434,11.26873051,31.63079029,36.84871073,20.25176846,-336,-0.89,856,620,101.00,58.00,77.00,46548643,1230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.914450542,0,1,0,1230,1230,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
LAUCN484190000000003,48419,4.452,5.6,5.452,2014M11_3moAve,59,1,11,11,"Shelby County, TX",31.790137,-94.142565,TX,7,9,11963,36565,70.70619175,22.49103398,37.73630782,26.02273418,13.74992402,-239,-0.94,490,354,57.00,19.00,60.00,32895124,1292,1,0,0,0,0,0,0,1,1,0,0,0,0,1,19.43783698,0,0,1,1292,1292,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
LAUCN170310000000003,17031,5.82,6.3,6.82,2014M10_3moAve,58,1,10,10,"Cook County, IL",41.894294,-87.645455,IL,1,1,2634577,53795,95.70020636,15.53577184,24.18601888,25.58653562,34.69167367,-75659,-1.46,127846,92106,10908.00,5458.00,19374.00,7032027503,1352,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26.13778495,0,0,1,1352,1352,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
LAUCN483150000000003,48315,4.756,7,5.756,2014M11_3moAve,59,1,11,11,"Marion County, TX",32.798182,-94.356853,TX,8,7,4418,36090,69.78767838,18.98798229,37.86211259,30.96774194,12.18216319,-192,-1.82,151,111,18.00,8.00,14.00,14225653,1356,0,0,0,0,0,1,0,1,1,1,0,0,0,1,23.91006307,0,0,1,1356,1356,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
LAUCN170170000000003,17017,4.736,5.4,5.736,2015M04_3moAve,64,1,04,4,"Cass County, IL",39.969202,-90.245704,IL,6,6,6910,45257,80.51127873,13.96929825,46.39254386,26.64473684,12.99342105,-678,-4.97,260,192,25.00,21.00,22.00,21418213,1570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4454180358,0,1,0,1570,1570,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
LAUCN170130000000003,17013,6.852,5.9,7.852,2014M08_3moAve,56,1,08,8,"Calhoun County, IL",39.164262,-90.666295,IL,1,1,2505,48504,86.28762542,11.02493075,43.98891967,30.58171745,14.40443213,-121,-2.38,93,75,13.00,2.00,3.00,14612247,2872,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03933910307,1,0,0,2872,2872,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
LAUCN421270000000003,42127,4.7,5.4,5.7,2014M09_3moAve,57,1,09,9,"Wayne County, PA",41.647007,-75.293193,PA,6,4,23280,45807,88.0819152,12.31992565,42.74539165,25.71642485,19.21825786,-888,-1.68,1335,1041,113.00,68.00,113.00,17352980,328,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1.586270483,0,0,1,328,328,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
LAUCN541030000000003,54103,7.008,11.2,8.008,#N/A,#N/A,0,#N/A,#N/A,"Wetzel County, WV",39.600601,-80.628157,WV,6,6,7051,39444,95.74948416,18.49911265,47.19851263,24.14434209,10.15803262,-291,-1.76,351,223,37.00,33.00,58.00,5698292,344,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.08477929125,#N/A,#N/A,#N/A,344,344,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN540770000000003,54077,4.136,6.8,5.136,2014M10_3moAve,58,1,10,10,"Preston County, WV",39.46903,-79.668865,WV,3,2,14638,42187,102.4080592,17.07594731,47.28411124,23.02406895,12.6158725,232,0.69,537,417,34.00,26.00,60.00,12577026,375,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.2931751551,0,0,1,375,375,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
LAUCN540350000000003,54035,4.956,8.1,5.956,2014M11_3moAve,59,1,11,11,"Jackson County, WV",38.834234,-81.677717,WV,6,6,12029,38640,93.79779099,15.35176003,40.44381167,28.43045805,15.77397025,66,0.23,514,336,57.00,28.00,93.00,12536521,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08214285714,0,0,1,429,429,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
LAUCN540650000000003,54065,4.984,5.9,5.984,2013M06_3moAve,42,1,06,6,"Morgan County, WV",39.555002,-78.257345,WV,8,7,7593,42719,103.6994781,18.36131841,47.03824627,18.75777363,15.84266169,255,1.45,242,197,16.00,10.00,19.00,7507051,429,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5955966004,1,0,0,429,429,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
LAUCN540090000000003,54009,5.832,8.5,6.832,2014M10_3moAve,58,1,10,10,"Brooke County, WV",40.272645,-80.578691,WV,3,2,10722,43719,106.1269572,10.47303194,44.27765171,28.23645779,17.01285856,81,0.34,400,290,35.00,31.00,44.00,10495587,437,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.848823044,0,0,1,437,437,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
LAUCN540950000000003,54095,6.24,10.4,7.24,#N/A,#N/A,0,#N/A,#N/A,"Tyler County, WV",39.465634,-80.877219,WV,9,9,3605,39401,95.64510256,15.17857143,50.46912833,24.96973366,9.382566586,9,0.10,112,79,13.00,5.00,15.00,4009256,437,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.02085070892,#N/A,#N/A,#N/A,437,437,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN540530000000003,54053,6.948,9.8,7.948,2014M11_3moAve,59,1,11,11,"Mason County, WV",38.759288,-82.024171,WV,6,5,11061,36454,88.49132176,18.34346975,43.99031028,27.65694258,10.00927739,-142,-0.52,344,248,29.00,17.00,50.00,12115315,444,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5008282929,0,0,1,444,444,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
LAUCN541050000000003,54105,5.996,10.8,6.996,#N/A,#N/A,0,#N/A,#N/A,"Wirt County, WV",39.020034,-81.382975,WV,3,2,2280,37132,90.13715257,14.40657481,47.64321972,27.09693014,10.85327532,103,1.80,67,55,6.00,2.00,4.00,2607508,456,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2894602418,#N/A,#N/A,#N/A,456,456,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN421310000000003,42131,5.636,6.3,6.636,2014M06_3moAve,54,1,06,6,"Wyoming County, PA",41.525173,-76.008731,PA,2,2,14332,47012,90.3990001,10.79513659,47.5148802,24.33229893,17.35768429,-103,-0.36,643,476,62.00,29.00,76.00,13233655,468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5306267806,1,0,0,468,468,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
LAUCN540450000000003,54045,4.732,12.6,5.732,#N/A,#N/A,0,#N/A,#N/A,"Logan County, WV",37.830591,-81.940853,WV,6,5,12921,35773,86.83820852,23.61824337,42.4283921,24.79363993,9.1597246,-1034,-2.81,695,444,85.00,30.00,136.00,18040806,491,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2.585521082,#N/A,#N/A,#N/A,491,491,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN540170000000003,54017,4.896,6.1,5.896,2012M11_3moAve,35,1,11,11,"Doddridge County, WV",39.26348,-80.701232,WV,9,8,3331,39399,95.6402476,19.40272743,46.1591576,22.0093216,12.42879337,217,2.65,74,47,10.00,5.00,12.00,4193976,511,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.2701607456,0,0,1,511,511,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
LAUCN421110000000003,42111,5.904,6.9,6.904,2014M09_3moAve,57,1,09,9,"Somerset County, PA",39.981297,-79.028486,PA,4,3,36919,42712,82.13056437,14.37699118,49.88646965,21.25745868,14.47908049,-417,-0.54,1743,1310,148.00,81.00,204.00,40419513,521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.593291929,0,0,1,521,521,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
LAUCN420530000000003,42053,7.088,7.9,8.088,2014M05_3moAve,53,1,05,5,"Forest County, PA",41.513304,-79.249705,PA,9,9,2030,38087,73.23718873,18.37765062,50.38707506,23.39279704,7.84247728,-21,-0.27,111,84,8.00,6.00,13.00,4046577,527,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2.22401941,0,1,0,527,527,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LAUCN420370000000003,42037,5.432,6.2,6.432,2014M05_3moAve,53,1,05,5,"Columbia County, PA",41.045517,-76.40426,PA,3,2,34767,45564,87.61465244,12.04610688,45.61939041,21.65246708,20.68203563,41,0.06,1416,961,114.00,83.00,258.00,35493047,528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8043522315,0,1,0,528,528,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LAUCN540050000000003,54005,4.32,10.4,5.32,#N/A,#N/A,0,#N/A,#N/A,"Boone County, WV",38.022814,-81.713539,WV,3,2,8685,38098,92.48209734,24.4813278,46.37367775,20.65922506,8.485769388,-765,-3.11,318,190,29.00,28.00,71.00,13045998,531,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0.6540043078,#N/A,#N/A,#N/A,531,531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN540910000000003,54091,4.648,7.2,5.648,2013M05_3moAve,41,1,05,5,"Taylor County, WV",39.332478,-80.046554,WV,6,5,7438,38720,93.99198932,14.35359659,46.32967393,23.7997706,15.51695887,274,1.62,221,172,15.00,15.00,19.00,9106648,539,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8328671763,0,1,0,539,539,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LAUCN420550000000003,42055,3.824,5.4,4.824,2014M11_3moAve,59,1,11,11,"Franklin County, PA",39.926685,-77.724497,PA,3,2,75503,53913,103.668878,14.73362445,43.41484716,22.56865599,19.28287239,1352,0.90,3010,2066,284.00,173.00,487.00,84470248,564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.332325443,0,0,1,564,564,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
LAUCN360970000000003,36097,5.396,6.1,6.396,2014M07_3moAve,55,1,07,7,"Schuyler County, NY",42.419776,-76.938603,NY,6,7,9016,44080,76.98890927,10.8959757,39.18754746,32.9992407,16.91723614,163,0.89,378,290,27.00,30.00,31.00,10454703,570,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.451310861,1,0,0,570,570,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
LAUCN421230000000003,42123,4.86,5.4,5.86,2013M11_3moAve,47,1,11,11,"Warren County, PA",41.843669,-79.313173,PA,6,5,20442,42043,80.8441496,10.40333333,47.06,24.66333333,17.87333333,-650,-1.55,874,592,104.00,43.00,135.00,24322149,582,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2051843239,0,0,1,582,582,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
LAUCN421210000000003,42121,5.28,7,6.28,2014M05_3moAve,53,1,05,5,"Venango County, PA",41.40198,-79.754418,PA,4,3,26394,41736,80.25382175,11.24669931,49.66288102,23.7367652,15.35365447,-1041,-1.89,1194,787,128.00,75.00,204.00,32379037,590,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.087466342,0,1,0,590,590,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LAUCN420650000000003,42065,5.072,6.3,6.072,2014M09_3moAve,57,1,09,9,"Jefferson County, PA",41.138028,-79.012419,PA,7,9,21781,41637,80.06345544,12.42495102,51.52309929,22.80540985,13.24653985,-329,-0.73,1179,846,126.00,71.00,136.00,26692929,590,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1284507533,0,0,1,590,590,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
LAUCN420830000000003,42083,5.532,6.3,6.532,2014M06_3moAve,54,1,06,6,"McKean County, PA",41.81459,-78.572463,PA,7,8,20099,41653,80.09422171,10.6656556,49.06531272,25.16237513,15.10665656,-359,-0.83,1055,731,106.00,64.00,154.00,25840528,596,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.872169976,1,0,0,596,596,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
LAUCN420070000000003,42007,4.98,6.6,5.98,2014M10_3moAve,58,1,10,10,"Beaver County, PA",40.68414,-80.350721,PA,1,1,85883,49215,94.63513124,9.045784077,39.86512965,29.1791849,21.90990138,568,0.33,3404,2322,289.00,168.00,625.00,103250544,605,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.959363217,0,0,1,605,605,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
LAUCN541010000000003,54101,5.592,8.9,6.592,#N/A,#N/A,0,#N/A,#N/A,"Webster County, WV",38.483459,-80.449052,WV,9,12,3638,31805,77.2059716,29.43597561,43.64329268,18.29268293,8.62804878,-263,-2.87,131,95,11.00,8.00,17.00,5603196,612,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0.0102891244,#N/A,#N/A,#N/A,612,612,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN540430000000003,54043,5.068,10.8,6.068,#N/A,#N/A,0,#N/A,#N/A,"Lincoln County, WV",38.17177,-82.077623,WV,2,2,7682,35524,86.23376623,26.1032802,42.77433803,22.96798841,8.154393361,-121,-0.56,213,149,17.00,15.00,32.00,13422186,618,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0.05880224353,#N/A,#N/A,#N/A,618,618,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN540210000000003,54021,3.932,8,4.932,#N/A,#N/A,0,#N/A,#N/A,"Gilmer County, WV",38.915867,-80.849413,WV,7,10,2817,35344,85.79682,23.32630896,34.88409791,25.14183822,16.6477549,-49,-0.56,134,91,17.00,5.00,21.00,5388588,619,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0.9078212291,#N/A,#N/A,#N/A,619,619,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN360150000000003,36015,5.048,6.1,6.048,2014M09_3moAve,57,1,09,9,"Chemung County, NY",42.15528,-76.747179,NY,3,2,40913,45337,79.18435071,11.17856498,35.98372356,31.29768487,21.54002658,-1413,-1.59,1834,1091,185.00,164.00,394.00,55373651,623,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.822993302,0,0,1,623,623,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
LAUCN420810000000003,42081,5.384,6.4,6.384,2014M05_3moAve,53,1,05,5,"Lycoming County, PA",41.34362,-77.055225,PA,3,2,61063,46663,89.72791078,12.35542983,42.3196315,26.56336054,18.76157813,431,0.37,2867,1880,297.00,176.00,514.00,72787766,627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.32258172,0,1,0,627,627,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LAUCN541090000000003,54109,5.464,11.3,6.464,#N/A,#N/A,0,#N/A,#N/A,"Wyoming County, WV",37.603717,-81.548884,WV,6,7,8319,34525,83.80871465,26.54309879,45.64813149,19.11702957,8.691740148,-691,-2.90,325,223,34.00,17.00,51.00,15014482,632,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.6262641979,#N/A,#N/A,#N/A,632,632,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN540790000000003,54079,3.516,6.3,4.516,#N/A,#N/A,0,#N/A,#N/A,"Putnam County, WV",38.510513,-81.906109,WV,2,2,26302,56102,136.1864304,10.70927951,37.47992966,27.77990162,24.03088921,966,1.74,1160,709,121.00,68.00,262.00,35363552,636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5563201458,#N/A,#N/A,#N/A,636,636,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN420190000000003,42019,4.312,5.3,5.312,2014M05_3moAve,53,1,05,5,"Butler County, PA",40.913847,-79.918978,PA,1,1,96617,58430,112.3545813,7.330374427,36.41500228,25.78812346,30.46649983,2263,1.23,4669,3070,457.00,319.00,823.00,118335077,643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.785257607,0,1,0,643,643,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LAUCN361210000000003,36121,5.54,5.2,6.54,2013M09_3moAve,45,1,09,9,"Wyoming County, NY",42.701363,-78.228567,NY,6,4,18894,51676,90.25587285,13.71635783,39.76512858,31.92388303,14.59463056,-1097,-2.60,800,616,64.00,27.00,93.00,27093180,643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.515383198,0,0,1,643,643,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
LAUCN540330000000003,54033,4.088,7.4,5.088,2014M07_3moAve,55,1,07,7,"Harrison County, WV",39.279182,-80.386498,WV,5,8,31394,42197,102.432334,13.0870497,40.48576385,26.63945301,19.78773344,52,0.08,1812,1091,225.00,78.00,418.00,45033199,650,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.609567092,1,0,0,650,650,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
LAUCN421250000000003,42125,4.888,5.9,5.888,2014M05_3moAve,53,1,05,5,"Washington County, PA",40.200005,-80.252132,PA,1,1,105876,54919,105.6033074,9.609791236,40.2848755,24.48420681,25.62112645,2619,1.26,5035,3375,529.00,299.00,832.00,137815198,663,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.25583917,0,1,0,663,663,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LAUCN360510000000003,36051,5.404,5.3,6.404,2013M10_3moAve,46,1,10,10,"Livingston County, NY",42.727485,-77.769779,NY,1,1,32030,51901,90.64885163,10.7710044,34.15994165,30.68724561,24.38180834,-648,-0.99,1252,907,141.00,25.00,179.00,43699251,669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.012684989,0,0,1,669,669,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
LAUCN540630000000003,54063,4.58,6.4,5.58,2013M09_3moAve,45,1,09,9,"Monroe County, WV",37.55034,-80.54789,WV,8,7,5786,36787,89.29967229,19.73189804,47.44592262,19.11242003,13.70975932,185,1.37,189,164,12.00,4.00,9.00,9039583,670,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.979565247,0,0,1,670,670,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
LAUCN540510000000003,54051,5.2,9.6,6.2,#N/A,#N/A,0,#N/A,#N/A,"Marshall County, WV",39.854426,-80.671794,WV,3,2,14350,41583,100.9418619,11.92718672,47.06677366,26.81505258,14.19098703,-338,-1.02,486,319,38.00,42.00,87.00,22327302,675,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4307553704,#N/A,#N/A,#N/A,675,675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN540270000000003,54027,3.936,5.9,4.936,2014M11_3moAve,59,1,11,11,"Hampshire County, WV",39.312139,-78.611989,WV,3,2,9814,37444,90.89452603,21.76070901,53.3648449,16.6971935,8.177252585,-353,-1.47,333,256,25.00,18.00,34.00,16583066,692,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.8266099094,0,0,1,692,692,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
LAUCN420330000000003,42033,6.06,6.8,7.06,2014M06_3moAve,54,1,06,6,"Clearfield County, PA",41.000249,-78.473749,PA,4,5,38015,39912,76.74646669,13.01763087,50.438224,23.03903251,13.50511261,408,0.50,1973,1299,211.00,130.00,333.00,57425388,704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.485932216,1,0,0,704,704,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
LAUCN420150000000003,42015,4.988,6.5,5.988,2014M05_3moAve,53,1,05,5,"Bradford County, PA",41.791495,-76.502124,PA,6,5,31991,49117,94.44668782,12.7019943,47.82450142,22.39088319,17.08262108,-1027,-1.64,1440,1003,127.00,77.00,233.00,44387588,708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3999298928,0,1,0,708,708,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LAUCN540670000000003,54067,4.82,9.9,5.82,#N/A,#N/A,0,#N/A,#N/A,"Nicholas County, WV",38.291416,-80.797516,WV,6,6,10962,38451,93.33899745,17.58764429,47.53634032,20.80483112,14.07118427,-238,-0.91,571,394,54.00,34.00,89.00,18626653,710,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.05270687448,#N/A,#N/A,#N/A,710,710,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN420130000000003,42013,4.664,5.6,5.664,2014M06_3moAve,54,1,06,6,"Blair County, PA",40.497922,-78.310636,PA,3,2,61514,41756,80.29227959,9.140452227,49.41553459,23.07622873,18.36778445,-197,-0.16,3200,2072,343.00,219.00,566.00,90601021,713,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.188595676,1,0,0,713,713,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
LAUCN420850000000003,42085,6.096,6,7.096,2013M10_3moAve,46,1,10,10,"Mercer County, PA",41.300014,-80.252786,PA,2,2,53376,43936,84.48418421,11.37252947,43.99720858,24.11459761,20.51566433,-698,-0.60,2779,1763,257.00,159.00,600.00,83072500,713,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.252175937,0,0,1,713,713,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
LAUCN360130000000003,36013,4.992,6.2,5.992,#N/A,#N/A,0,#N/A,#N/A,"Chautauqua County, NY",42.304216,-79.407595,NY,4,3,61703,40468,70.68028993,12.57191633,34.97544591,31.78507688,20.66756089,-2638,-1.96,2924,2079,267.00,126.00,452.00,99558591,739,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.183184258,#N/A,#N/A,#N/A,739,739,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0,0,1
LAUCN421290000000003,42129,4.916,5.8,5.916,2014M05_3moAve,53,1,05,5,"Westmoreland County, PA",40.311068,-79.466688,PA,1,1,185869,51412,98.85972503,7.941351986,39.7698345,26.98722646,25.30158706,-262,-0.07,8663,6102,876.00,427.00,1258.00,270081666,740,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.012470506,0,1,0,740,740,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LAUCN420790000000003,42079,5.588,7,6.588,2014M10_3moAve,58,1,10,10,"Luzerne County, PA",41.172787,-75.976035,PA,2,2,159797,44734,86.01865205,11.66771821,39.98085162,27.35439067,20.9970395,1915,0.60,7182,4808,716.00,372.00,1286.00,247983770,773,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.693970243,0,0,1,773,773,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
LAUCN421130000000003,42113,5.124,6.4,6.124,2014M06_3moAve,54,1,06,6,"Sullivan County, PA",41.439285,-76.511717,PA,8,7,3038,41668,80.12306509,12.6746097,48.52095316,24.81511915,13.989318,157,2.44,166,134,12.00,6.00,14.00,4992472,779,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2.196461257,1,0,0,779,779,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
LAUCN540230000000003,54023,5.268,8.5,6.268,2014M11_3moAve,59,1,11,11,"Grant County, WV",39.105988,-79.195064,WV,7,12,6202,38268,92.89476878,19.70879441,52.4635993,16.95981363,10.86779266,-192,-1.61,232,172,20.00,16.00,24.00,9327977,782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6726258961,0,0,1,782,782,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
LAUCN421030000000003,42103,5.7,6.8,6.7,2014M10_3moAve,58,1,10,10,"Pike County, PA",41.325949,-75.031514,PA,1,1,26148,60168,115.6965676,8.736682643,36.49887004,32.2894678,22.47497951,-1183,-2.06,888,732,64.00,27.00,65.00,45279345,790,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.267677422,0,0,1,790,790,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
LAUCN421170000000003,42117,5.756,7.5,6.756,2011M10_3moAve,22,1,10,10,"Tioga County, PA",41.766859,-77.257288,PA,6,6,21191,45052,86.63013172,11.55531027,44.01021007,25.33889828,19.09558139,126,0.30,901,594,77.00,63.00,167.00,33931706,808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6042588161,0,0,1,808,808,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
